회사명,종목코드,회계년도,종가,EBITDA,ROE,자산,당기순이익,판관비,상장주식수,시가총액,수익률,PER,PBR,PCR,PSR,ROA,NEW
(주)현대미포조선,10620,2022/12,84500.0,-75069.49,-2.07,4748245499.0,-43766777.0,121920787.0,39942149.0,3375111590500.0,20.714285714285708,0.0,1.73,23.525,0.99,-0.9217462957468704,0.03612348324813114
(주)현대백화점,69960,2013/12,161000.0,361494.36,10.36,5600706253.0,337566358.0,897673000.0,23402441.0,3767793001000.0,90.53254437869822,16.375,1.4300000000000002,14.7,3.3200000000000003,6.027210547226677,0.2382490226405089
(주)현대백화점,69960,2014/12,123000.0,337995.28,8.57,5683921344.0,291023905.0,931115580.0,23402441.0,2878500243000.0,-23.60248447204969,15.16,1.19,11.274999999999999,2.99,5.120125480047459,0.32347246878450236
(주)현대백화점,69960,2015/12,126500.0,332025.79,7.2,6160846844.0,280261974.0,1030818223.0,23402441.0,2960408786500.0,2.8455284552845628,17.685,1.13,22.23,2.7750000000000004,4.549081986560742,0.3482013118258254
(주)현대백화점,69960,2016/12,109000.0,359319.94,7.72,6587262226.0,321112180.0,1133406505.0,23402441.0,2550866069000.0,-13.833992094861658,13.645,0.9400000000000001,9.46,2.18,4.874744149892296,0.4443222318780234
(주)현대백화점,69960,2017/12,104500.0,362348.21,6.63,6777281518.0,302249519.0,1142569755.0,23402441.0,2445555084500.0,-4.128440366972475,11.9,0.72,8.219999999999999,1.745,4.459745669369728,0.4672026249752625
(주)현대백화점,69960,2018/12,90400.0,378823.56,5.91,6988562089.0,287418964.0,1155080675.0,23402441.0,2115580666400.0,-13.492822966507179,6.465,0.65,4.73,1.7349999999999999,4.112705308183461,0.5459875358785327
(주)현대백화점,69960,2019/12,83100.0,390989.45,4.64,7623094297.0,243010565.0,1334573495.0,23402441.0,1944742847100.0,-8.075221238938058,10.355,0.53,5.65,1.46,3.187820529724191,0.6862467688157926
(주)현대백화점,69960,2020/12,71400.0,269713.79,1.65,8707032548.0,105056700.0,1292332806.0,23402441.0,1670934287400.0,-14.079422382671481,16.525,0.44000000000000006,6.43,1.355,1.2065729560656284,0.7734192874878941
(주)현대백화점,69960,2021/12,75100.0,389470.56,4.36,8969196456.0,233388925.0,2075913754.0,23402441.0,1757523319100.0,5.1820728291316565,12.58,0.49,4.675,1.2650000000000001,2.6021163227378414,1.1811585834679237
(주)현대백화점,69960,2022/12,59000.0,464786.29,3.2,12069249655.0,186026376.0,3016519919.0,23402441.0,1380744019000.0,-21.43808255659121,9.685,0.38,5.07,0.94,1.5413251139679072,2.184706127631613
(주)현대지에프홀딩스,5440,2013/12,16800.0,64277.84,6.64,1922094478.0,91434790.0,163814789.0,97704482.0,1641435297600.0,-71.52542372881356,32.510000000000005,1.3199999999999998,40.62,1.295,4.757039315525259,0.09979972359527016
(주)현대지에프홀딩스,5440,2014/12,18950.0,67617.13,6.99,1882969346.0,97945207.0,177099490.0,97704482.0,1851499933900.0,12.797619047619047,34.14,1.5550000000000002,37.005,1.33,5.201635767893165,0.09565190187555533
(주)현대지에프홀딩스,5440,2015/12,24800.0,77621.8,6.4,1954105123.0,91455151.0,196077430.0,97704482.0,2423071153600.0,30.87071240105541,38.805,1.835,40.315,1.505,4.680155121828623,0.08092103680433993
(주)현대지에프홀딩스,5440,2016/12,15400.0,78648.36,6.39,2181726915.0,105264422.0,247537888.0,97704482.0,1504649022800.0,-37.903225806451616,34.245000000000005,1.6,20.615000000000002,1.255,4.824821166951594,0.1645153682015205
(주)현대지에프홀딩스,5440,2017/12,14950.0,65155.03,7.12,2796884943.0,121477003.0,274554567.0,97704482.0,1460682005900.0,-2.922077922077926,16.15,1.25,23.799999999999997,1.105,4.343296398517599,0.18796327050721287
(주)현대지에프홀딩스,5440,2018/12,14300.0,84198.38,6.1,2837374829.0,127231170.0,432327457.0,97704482.0,1397174092600.0,-4.347826086956519,17.195,1.055,20.465,0.915,4.484115693831018,0.30942991234219225
(주)현대지에프홀딩스,5440,2019/12,11850.0,83205.85,3.2,2966575687.0,63939929.0,448183964.0,97704482.0,1157798111700.0,-17.132867132867137,20.485,0.935,16.11,0.815,2.155344604224824,0.3871002720344133
(주)현대지에프홀딩스,5440,2020/12,8760.0,64175.7,4.07,3068465672.0,81562551.0,472138134.0,97704482.0,855891262320.0,-26.0759493670886,21.66,0.595,19.080000000000002,0.54,2.658089081597521,0.5516333146341637
(주)현대지에프홀딩스,5440,2021/12,8570.0,63693.04,2.41,3109986792.0,41339272.0,526003718.0,97704482.0,837327410740.0,-2.168949771689499,15.94,0.675,11.07,0.58,1.3292426870216751,0.6281935969767629
(주)현대지에프홀딩스,5440,2022/12,6730.0,97340.79,3.06,3185133373.0,42329790.0,580739062.0,97704482.0,657551163860.0,-21.47024504084014,9.629999999999999,0.525,10.870000000000001,0.395,1.3289801412658144,0.8831846005577839
(주)현대홈쇼핑,57050,2015/12,115500.0,119582.05,8.19,1666364862.0,111106789.0,715712188.0,12000000.0,1386000000000.0,1616.1961367013373,15.685,1.255,16.1,1.7149999999999999,6.667614730344693,0.51638686002886
(주)현대홈쇼핑,57050,2016/12,111500.0,142256.09,9.21,1902995406.0,129458545.0,766032117.0,12000000.0,1338000000000.0,-3.463203463203468,14.395,1.15,11.530000000000001,1.55,6.802882686517636,0.5725202668161434
(주)현대홈쇼핑,57050,2017/12,120500.0,160190.05,8.16,1875426918.0,122464406.0,788655327.0,12000000.0,1446000000000.0,8.071748878923767,17.28,1.13,20.6,1.4849999999999999,6.529948185376318,0.5454047904564315
(주)현대홈쇼핑,57050,2018/12,99000.0,146950.86,10.32,2547695055.0,166577809.0,630269877.0,12000000.0,1188000000000.0,-17.842323651452286,16.205000000000002,0.925,28.695,1.3250000000000002,6.538373133514599,0.5305301994949495
(주)현대홈쇼핑,57050,2019/12,80500.0,161975.41,4.87,2503844834.0,83168959.0,831525756.0,12000000.0,966000000000.0,-18.686868686868685,20.060000000000002,0.8300000000000001,14.25,1.145,3.3216498830374404,0.8607927080745342
(주)현대홈쇼핑,57050,2020/12,81500.0,167228.14,6.4,2693110904.0,112707640.0,856837702.0,12000000.0,978000000000.0,1.2422360248447228,12.2,0.54,4.93,0.725,4.185035225716051,0.8761121697341513
(주)현대홈쇼핑,57050,2021/12,63400.0,147445.04,5.53,2600338276.0,101664965.0,860260199.0,12000000.0,760800000000.0,-22.20858895705522,20.869999999999997,0.635,10.425,0.865,3.9096822878132333,1.1307310712407992
(주)현대홈쇼핑,57050,2022/12,53900.0,129294.77,4.49,2782027992.0,86322217.0,809224348.0,12000000.0,646800000000.0,-14.984227129337535,9.685,0.435,6074.01,0.595,3.10285220882853,1.2511198948670377
(주)호텔신라,8770,2013/12,66500.0,138351.44,1.58,1712070637.0,10809989.0,2210431816.0,39248121.0,2610000046500.0,23.376623376623385,162.235,3.5199999999999996,14.73,1.005,0.6313985396620058,0.8469087266738483
(주)호텔신라,8770,2014/12,91400.0,235782.56,10.43,1907452204.0,73482882.0,2769997175.0,39248121.0,3587278259400.0,37.44360902255639,33.885,5.2700000000000005,24.705,1.365,3.8524101335752263,0.7721723754608607
(주)호텔신라,8770,2015/12,77300.0,199798.95,2.51,2176705187.0,18482065.0,3174529183.0,39248121.0,3033879753300.0,-15.426695842450766,53.955,5.475,22.515,1.58,0.8490844378182667,1.0463595927119438
(주)호텔신라,8770,2016/12,48150.0,178201.66,3.96,2040955003.0,27830466.0,3636345346.0,39248121.0,1889797026150.0,-37.71021992238034,62.5,3.525,16.945,0.8049999999999999,1.3636001753635918,1.924198893152121
(주)호텔신라,8770,2017/12,84900.0,161911.96,3.81,2249913439.0,25286263.0,3938413842.0,39248121.0,3332165472900.0,76.32398753894081,118.66499999999999,3.62,10.344999999999999,0.79,1.123877148413264,1.1819382542765438
(주)호텔신라,8770,2018/12,76500.0,263982.32,15.41,2303742128.0,110308150.0,4504568210.0,39248121.0,3002481256500.0,-9.893992932862194,43.315,4.945,42.835,1.1,4.788216035957302,1.5002818752817084
(주)호텔신라,8770,2019/12,90800.0,450530.91,20.16,3527280624.0,169427576.0,5421446442.0,39248121.0,3563729386800.0,18.69281045751634,27.8,4.0649999999999995,10.27,0.8200000000000001,4.803348359844022,1.5212845459256688
(주)호텔신라,8770,2020/12,82300.0,-11902.69,-36.74,2893842459.0,-283345632.0,3373345506.0,39248121.0,3230120358300.0,-9.361233480176212,0.0,5.505,0.0,1.22,-9.791328865148841,1.0443404987470433
(주)호텔신라,8770,2021/12,78000.0,169270.33,4.51,2656449912.0,27059370.0,3660317537.0,39248121.0,3061353438000.0,-5.2247873633049835,0.0,6.365,0.0,1.025,1.018629031090122,1.195653364151023
(주)호텔신라,8770,2022/12,83100.0,110048.18,-8.99,2938544987.0,-50164252.0,4843662396.0,39248121.0,3261518855100.0,6.538461538461537,0.0,6.265000000000001,33.64,0.685,-1.7071119285879424,1.4850940960914638
(주)화승엔터프라이즈,241590,2016/12,15300.0,34999.69,27.19,436691157.0,34935212.0,49640106.0,26929479.0,412021028700.0,-81.58844765342961,9.265,1.685,171.38,8.93,7.999981552179679,0.1204795448344552
(주)화승엔터프라이즈,241590,2017/12,24000.0,42630.73,18.41,626784093.0,41613967.0,67780121.0,30268335.0,726440040000.0,56.86274509803921,13.525,2.19,0.0,12.79,6.639282563924288,0.09330449488990172
(주)화승엔터프라이즈,241590,2018/12,10650.0,3532.63,6.39,760455511.0,17078475.0,82706358.0,60536670.0,644715535500.0,-55.625,392.795,6.055,0.0,251.765,2.245821715137784,0.12828348852468438
(주)화승엔터프라이즈,241590,2019/12,16950.0,6056.46,19.87,978863218.0,65186144.0,98732547.0,60536670.0,1026096556500.0,59.1549295774648,129.93,3.875,0.0,97.1,6.659372096255433,0.09622149726023373
(주)화승엔터프라이즈,241590,2020/12,14200.0,1224.02,9.26,1154956254.0,41458632.0,97412348.0,60536670.0,859620714000.0,-16.22418879056047,1847.54,2.295,341.04,203.42,3.589627906374365,0.11332014970500118
(주)화승엔터프라이즈,241590,2021/12,16850.0,1915.09,-1.21,1330258311.0,-6848467.0,109396796.0,60570805.0,1020618064250.0,18.661971830985923,220.29000000000002,2.95,268.435,214.67000000000002,-0.5148223426510131,0.10718681143507891
(주)화승엔터프라이즈,241590,2022/12,9230.0,3799.1,-1.86,1475831731.0,-7540043.0,146441216.0,60589276.0,559239017480.0,-45.22255192878338,73.86,2.2,28.17,118.725,-0.5109012661552539,0.26185800958574423
(주)효성,4800,2013/12,70300.0,458077.02,-8.29,13593412883.0,-236244457.0,998150500.0,35117455.0,2468757086500.0,661.646803900325,0.0,0.9099999999999999,5.755000000000001,0.25,-1.7379333581153023,0.4043129660095864
(주)효성,4800,2014/12,68400.0,429646.5,9.99,13662073774.0,291989965.0,1011179792.0,35117455.0,2402033922000.0,-2.7027027027026973,13.45,0.97,10.94,0.29000000000000004,2.137230187965167,0.4209681565021628
(주)효성,4800,2015/12,117500.0,713747.86,16.29,14013177864.0,525890998.0,1078489178.0,35117455.0,4126300962500.0,71.78362573099415,12.035,1.38,5.325,0.47500000000000003,3.752831820903519,0.26136948996240356
(주)효성,4800,2016/12,145500.0,894688.66,13.25,14120801415.0,475401956.0,1141772648.0,35117455.0,5109589702500.0,23.82978723404254,8.445,1.435,3.8099999999999996,0.5700000000000001,3.366678292741928,0.2234568163939578
(주)효성,4800,2017/12,139500.0,703679.69,8.95,14534978561.0,340839217.0,1121250902.0,35117455.0,4898884972500.0,-4.123711340206182,16.5,1.585,8.46,0.61,2.3449585121132124,0.22887879758234106
(주)효성,4800,2018/12,50000.0,100271.51,110.16,6407904916.0,3425976747.0,295012245.0,13795151.0,689757550000.0,-64.15770609318996,0.6950000000000001,1.21,0.0,5.965,53.46484993005474,0.4277042636213261
(주)효성,4800,2019/12,79100.0,72972.34,4.25,6527055213.0,150009465.0,308021753.0,21071025.0,1666718077500.0,58.20000000000001,34.68,0.905,23.23,4.435,2.2982717336483485,0.18480735114004307
(주)효성,4800,2020/12,76400.0,75841.06,-2.26,4429749880.0,1220252.0,277200510.0,21071025.0,1609826310000.0,-3.4134007585335024,0.0,0.665,16.825,4.805,0.027546747176614855,0.1721928063158565
(주)효성,4800,2021/12,94700.0,463365.61,16.69,5257873534.0,540586505.0,296797234.0,21071025.0,1995426067500.0,23.95287958115184,4.915,0.855,12.585,2.02,10.281466480779757,0.14873877756435594
(주)효성,4800,2022/12,67100.0,-5277.42,0.6,5267284721.0,24807189.0,310476601.0,21071025.0,1413865777500.0,-29.14466737064414,119.03,0.7,9.15,2.275,0.4709673069522304,0.21959411277991697
(주)후성,93370,2013/12,3315.0,9402.11,-22.2,290138308.0,-30294675.0,30719028.0,84823953.0,281191404195.0,-95.05961251862891,0.0,3.0599999999999996,23.105,1.855,-10.441459870924731,0.10924597104219103
(주)후성,93370,2014/12,3190.0,8506.64,-80.57,231980153.0,-68698008.0,30340909.0,84823953.0,270588410070.0,-3.7707390648567096,0.0,5.449999999999999,46.8,1.505,-29.613743724015904,0.11212937387876644
(주)후성,93370,2015/12,5360.0,25436.22,20.56,261388269.0,13721206.0,27535726.0,92399753.0,495262676080.0,68.02507836990597,26.740000000000002,4.335,12.16,1.84,5.2493579962458075,0.05559822560816624
(주)후성,93370,2016/12,7340.0,48180.91,54.75,315083346.0,65591685.0,23168745.0,92399753.0,678214187020.0,36.94029850746268,8.555,3.6950000000000003,20.060000000000002,3.01,20.81724909700559,0.03416139833612294
(주)후성,93370,2017/12,10150.0,59933.46,17.99,316114969.0,28223115.0,26783775.0,92399753.0,937857492950.0,38.283378746593996,28.655,4.885,16.715,3.62,8.928117225603447,0.028558469918230873
(주)후성,93370,2018/12,7420.0,66309.05,16.04,441480960.0,28050996.0,29242304.0,92606819.0,687142596980.0,-26.89655172413793,25.96,4.1850000000000005,21.044999999999998,3.33,6.353840491784742,0.04255638368006914
(주)후성,93370,2019/12,8170.0,51754.3,3.85,528907906.0,205810.0,38165336.0,92606819.0,756597711230.0,10.107816711590289,69.255,4.175,20.02,3.85,0.03891225630497571,0.050443366974973605
(주)후성,93370,2020/12,11800.0,45918.25,2.79,536123529.0,-1334233.0,40535221.0,92606819.0,1092760464200.0,44.430844553243574,72.9,3.435,15.955,3.38,-0.24886671220878276,0.037094333413384854
(주)후성,93370,2021/12,23100.0,80598.4,9.69,616334424.0,31279494.0,47499282.0,92606819.0,2139217518900.0,95.76271186440677,35.16,6.01,29.01,5.415,5.075084691359053,0.022204044974549596
(주)후성,93370,2022/12,10700.0,102675.13,31.6,933755417.0,112437649.0,60618294.0,94352104.0,1009567512800.0,-53.67965367965368,31.494999999999997,4.97,26.005000000000003,4.26,12.041445431314697,0.06004382394583725
(주)휠라홀딩스,81660,2013/12,79000.0,29880.04,20.93,971356130.0,96150463.0,270788749.0,9938014.0,785103106000.0,638.3177570093458,40.29,1.9449999999999998,20.875,1.65,9.898579936897088,0.3449085182959396
(주)휠라홀딩스,81660,2014/12,111500.0,16814.6,11.0,1035230701.0,60421924.0,283446791.0,10448014.0,1164953561000.0,41.13924050632911,107.99000000000001,2.81,54.129999999999995,2.61,5.836566085379262,0.24331166536517415
(주)휠라홀딩스,81660,2015/12,94400.0,599.78,-25.41,978931671.0,-133328122.0,288316665.0,11303014.0,1067004521600.0,-15.336322869955154,0.0,3.15,360.03499999999997,3.4850000000000003,-13.619757736901333,0.2702112869846718
(주)휠라홀딩스,81660,2016/12,70500.0,-25819.05,48.35,3384914899.0,311126247.0,407133663.0,11408014.0,804264987000.0,-25.317796610169495,0.0,2.6550000000000002,97.305,3.125,9.19155300158109,0.5062183106076207
(주)휠라홀딩스,81660,2017/12,81600.0,7440.82,7.53,3078924218.0,108109559.0,1023064434.0,12223014.0,997397942400.0,15.74468085106382,0.0,2.48,40.325,2.685,3.511277035269986,1.02573345152311
(주)휠라홀딩스,81660,2018/12,53500.0,63760.63,16.03,3304339508.0,210049967.0,1110434382.0,61115070.0,3269656245000.0,-34.43627450980392,15.879999999999999,2.4050000000000002,9.675,1.905,6.356791319156422,0.3396180817778904
(주)휠라홀딩스,81660,2019/12,53000.0,126819.34,23.81,3770249128.0,338143799.0,1259030550.0,61115070.0,3239098710000.0,-0.9345794392523366,36.614999999999995,8.37,48.705,6.465,8.968738868971633,0.38869780229698525
(주)휠라홀딩스,81660,2020/12,43700.0,-7554.9,10.94,3758441249.0,197738719.0,1203563514.0,60752222.0,2654872101400.0,-17.54716981132075,0.0,5.62,0.0,5883.61,5.2611895703468,0.4533414296550564
(주)휠라홀딩스,81660,2021/12,35850.0,96504.54,16.2,4288856815.0,337809330.0,1387398857.0,60752222.0,2177967158700.0,-17.96338672768879,31.095,6.609999999999999,42.17,26.6,7.87644224490157,0.6370155084561147
(주)휠라홀딩스,81660,2022/12,33250.0,138742.5,19.71,4821801378.0,467543841.0,1594233039.0,60752222.0,2020011381500.0,-7.252440725244069,14.23,4.09,13.955000000000002,12.719999999999999,9.69645583356503,0.789219829947775
HD현대(주),267250,2018/12,346000.0,344471.95,3.53,23347820007.0,283985348.0,1034801988.0,16286617.0,5635169482000.0,940.6015037593985,50.195,1.25,32.555,11.315000000000001,1.2163248984909822,0.18363280666276152
HD현대(주),267250,2019/12,338000.0,254084.97,2.2,25715535189.0,115347380.0,1163105933.0,16286617.0,5504876546000.0,-2.3121387283236983,9.42,1.01,26.4,11.3,0.44855134902788507,0.21128646996546105
HD현대(주),267250,2020/12,283500.0,303608.98,-8.12,26558952365.0,-789719525.0,1166796118.0,15798617.0,4478907919500.0,-16.124260355029584,47.105,0.775,91.03,10.83,-2.973458870466256,0.26050906581938715
HD현대(주),267250,2021/12,53700.0,234805.28,-1.98,35815655908.0,186012264.0,1580786444.0,78993085.0,4241928664500.0,-81.05820105820105,27.675,2.5949999999999998,432.965,54.76,0.5193602051510976,0.37265747942188193
HD현대(주),267250,2022/12,57100.0,317846.82,20.41,65570861076.0,2234955013.0,2579562161.0,78993085.0,4510505153500.0,6.331471135940414,20.08,0.835,19.355,12.68,3.4084576232872283,0.5719009452851077
KG스틸(주),16380,2013/12,2685.0,197111.81,-11.17,5241508648.0,-140522544.0,217358670.0,50649364.0,135993542340.0,-95.29772329246936,0.0,0.14,1.325,0.05,-2.680956065075255,1.5983014065225063
KG스틸(주),16380,2014/12,1405.0,-19885.53,-199.87,3393941146.0,-1281183446.0,266067051.0,60649364.0,85212356420.0,-47.672253258845444,0.0,5.545,7.235,0.065,-37.74913561803997,3.122399874597905
KG스틸(주),16380,2015/12,5240.0,163666.0,-174.04,2890468536.0,-48068315.0,168109740.0,20000488.0,104802557120.0,272.9537366548043,0.0,4.739999999999999,0.0,0.06999999999999999,-1.662993884947101,1.6040614334201087
KG스틸(주),16380,2016/12,14550.0,181004.36,-115.43,2823220556.0,-72710584.0,151901245.0,25000122.0,363751775100.0,177.67175572519082,0.0,2.575,1.335,0.22499999999999998,-2.575448235720483,0.4175958865306992
KG스틸(주),16380,2017/12,7420.0,55549.53,-86.51,2684673883.0,-124509403.0,177835870.0,25000123.0,185500912660.0,-49.00343642611684,0.0,1.83,2.0949999999999998,0.16499999999999998,-4.637785013234697,0.9586792186082175
KG스틸(주),16380,2018/12,6420.0,39722.88,-77.3,2506058874.0,-66060479.0,106776659.0,27233424.0,174838582080.0,-13.477088948787063,0.0,24.82,0.0,0.16,-2.6360306090717964,0.6107156540033181
KG스틸(주),16380,2019/12,7800.0,67266.02,-7.44,2355272182.0,-33537540.0,104284039.0,100008897.0,780069396600.0,21.495327102803728,0.0,0.39,0.0,0.20500000000000002,-1.4239347900556147,0.13368559189032542
