,회사명,거래소코드,회계년도,정상영업이익증가율,순이익증가율,1주당순이익,부채비율,매출액정상영업이익률,매출액증가율,PER,PBR,PCR
296,(주)신세계인터내셔날,31430,2015/12,25.61,3.32,2958.0,96.69,1.98,10.24,71.37,2.13,18.525
297,(주)신세계인터내셔날,31430,2016/12,35.61,-17.77,2432.0,101.91,2.65,1.58,75.59,1.48,10.625
298,(주)신세계인터내셔날,31430,2017/12,-5.92,38.6,3371.0,91.63,2.31,7.97,21.435000000000002,1.1400000000000001,31.295
299,(주)신세계인터내셔날,31430,2018/12,118.26,138.87,8052.0,80.32,4.4,14.52,29.599999999999998,2.5,10.27
300,(주)신세계인터내셔날,31430,2019/12,52.17,28.68,10361.0,88.37,5.93,12.86,28.725,3.595,16.65
301,(주)신세계인터내셔날,31430,2020/12,-60.04,-31.17,7131.0,78.95,2.55,-6.98,23.495,2.695,15.555
302,(주)신세계인터내셔날,31430,2021/12,0.0,0.0,11498.0,61.07,6.34,0.0,23.810000000000002,2.305,10.04
303,(주)신세계인터내셔날,31430,2022/12,25.33,44.07,3313.0,53.38,7.42,7.11,7.755,1.0550000000000002,7.17
320,(주)아모레퍼시픽,90430,2007/12,0.0,0.0,29529.0,40.23,15.86,0.0,27.765,5.475,21.775
321,(주)아모레퍼시픽,90430,2008/12,6.12,-4.28,28225.0,37.91,14.68,14.69,25.235,4.0649999999999995,18.055
322,(주)아모레퍼시픽,90430,2009/12,25.5,32.69,37658.0,34.96,15.93,15.62,22.29,4.08,15.255
323,(주)아모레퍼시픽,90430,2010/12,17.87,27.39,41709.0,33.28,16.04,17.1,23.645,3.8449999999999998,19.535
324,(주)아모레퍼시픽,90430,2011/12,2.3,13.65,47403.0,31.67,14.59,12.43,24.645,3.875,21.5
325,(주)아모레퍼시픽,90430,2012/12,-2.3,-17.56,39080.0,29.12,12.78,11.54,28.270000000000003,3.475,27.605
326,(주)아모레퍼시픽,90430,2013/12,1.53,-0.61,38842.0,32.46,11.93,8.81,26.810000000000002,2.955,17.73
327,(주)아모레퍼시픽,90430,2014/12,52.43,41.47,54953.0,33.92,14.55,24.95,34.94,4.62,25.564999999999998
328,(주)아모레퍼시픽,90430,2015/12,37.1,52.34,8372.0,31.75,16.22,23.04,28.04,4.89,28.12
329,(주)아모레퍼시픽,90430,2016/12,9.73,10.69,9267.0,32.98,15.02,18.44,43.315,7.305,44.985
330,(주)아모레퍼시픽,90430,2017/12,-29.68,-38.36,5711.0,28.75,11.64,-9.24,65.53999999999999,5.55,56.435
331,(주)아모레퍼시픽,90430,2018/12,-19.18,-15.69,4815.0,20.8,9.13,3.01,63.01,4.375,34.599999999999994
332,(주)아모레퍼시픽,90430,2019/12,-11.23,-28.11,3477.0,33.12,7.67,5.73,37.57,3.005,26.240000000000002
333,(주)아모레퍼시픽,90430,2020/12,-66.57,-85.29,512.0,27.72,3.23,-20.57,126.22,3.1500000000000004,40.225
334,(주)아모레퍼시픽,90430,2021/12,0.0,0.0,2820.0,28.93,7.06,0.0,56.125,3.5,32.03
335,(주)아모레퍼시픽,90430,2022/12,-37.61,-30.57,1949.0,21.39,5.18,-14.97,52.495000000000005,2.08,72.065
336,(주)아모레퍼시픽그룹,2790,2007/12,0.0,0.0,7234.0,28.64,13.45,0.0,28.14,1.16,123.38999999999999
337,(주)아모레퍼시픽그룹,2790,2008/12,5.39,28.66,9354.0,25.83,12.22,15.97,13.315,0.675,45.335
338,(주)아모레퍼시픽그룹,2790,2009/12,33.05,14.69,10736.0,26.02,13.97,16.38,12.67,0.7,43.45
339,(주)아모레퍼시픽그룹,2790,2010/12,31.88,58.49,15916.0,25.88,15.23,21.04,76.495,1.0050000000000001,86.105
340,(주)아모레퍼시픽그룹,2790,2011/12,6.29,15.38,18366.0,26.72,14.21,13.88,79.42,1.305,71.39
341,(주)아모레퍼시픽그룹,2790,2012/12,3.32,3.96,19088.0,24.26,13.09,12.2,83.625,2.105,115.185
342,(주)아모레퍼시픽그룹,2790,2013/12,4.6,5.59,20102.0,25.91,12.06,13.51,93.585,2.2350000000000003,85.475
343,(주)아모레퍼시픽그룹,2790,2014/12,40.31,36.41,27494.0,27.21,13.99,20.96,139.54,4.845,161.375
344,(주)아모레퍼시픽그룹,2790,2015/12,38.62,17.12,3219.0,25.78,16.14,20.15,1895.04,49.875,1959.995
345,(주)아모레퍼시픽그룹,2790,2016/12,18.52,31.47,4240.0,27.33,16.17,18.31,292.82500000000005,8.129999999999999,267.805
346,(주)아모레퍼시픽그룹,2790,2017/12,-32.45,-40.82,2432.0,23.66,12.13,-9.98,161.27499999999998,7.164999999999999,172.70499999999998
347,(주)아모레퍼시픽그룹,2790,2018/12,-24.88,-29.77,1708.0,18.34,9.04,0.81,193.615,5.68,197.965
348,(주)아모레퍼시픽그룹,2790,2019/12,-9.32,-6.01,1444.0,27.8,7.93,3.39,52.145,3.1550000000000002,47.239999999999995
349,(주)아모레퍼시픽그룹,2790,2020/12,-69.76,-92.24,74.0,24.18,3.06,-21.55,0.0,3.4,203.25
350,(주)아모레퍼시픽그룹,2790,2021/12,0.0,0.0,1989.0,24.13,6.69,0.0,51.74,2.92,239.405
351,(주)아모레퍼시픽그룹,2790,2022/12,-23.66,-65.42,657.0,17.1,6.05,-15.6,22.225,1.66,31.439999999999998
352,(주)에스원,12750,2007/12,0.0,0.0,3034.0,42.62,18.41,0.0,18.745,4.52,10.405000000000001
353,(주)에스원,12750,2008/12,2.91,10.45,3337.0,36.71,18.5,2.45,17.33,3.9050000000000002,11.445
354,(주)에스원,12750,2009/12,-20.29,-15.7,2804.0,31.61,15.2,-2.98,19.435,3.3,12.565000000000001
355,(주)에스원,12750,2010/12,19.08,18.76,3351.0,36.5,15.63,15.77,18.82,3.565,13.875
356,(주)에스원,12750,2011/12,14.18,9.82,3745.0,38.98,15.62,14.27,17.05,3.115,10.530000000000001
357,(주)에스원,12750,2012/12,-15.98,-20.1,2987.0,34.27,12.28,6.86,26.2,3.6,21.18
358,(주)에스원,12750,2013/12,-2.78,-20.21,2383.0,36.82,10.27,16.2,33.91,3.75,16.7
359,(주)에스원,12750,2014/12,29.3,35.99,3239.0,59.44,9.85,34.87,29.305,4.965,11.33
360,(주)에스원,12750,2015/12,1.96,40.29,4544.0,42.24,9.59,4.73,17.53,4.3,10.665
361,(주)에스원,12750,2016/12,19.19,-8.52,4157.0,32.77,11.24,1.7,27.924999999999997,4.28,14.455
362,(주)에스원,12750,2017/12,-1.51,1.99,4239.0,30.94,10.43,6.12,25.555,3.65,12.4
363,(주)에스원,12750,2018/12,-1.7,-28.16,3046.0,33.31,9.87,3.92,36.04,3.45,15.594999999999999
364,(주)에스원,12750,2019/12,-1.16,42.41,4337.0,35.2,9.15,6.6,27.025,3.395,13.82
365,(주)에스원,12750,2020/12,3.88,-3.1,4203.0,37.75,9.2,3.34,25.225,2.85,10.065000000000001
366,(주)에스원,12750,2021/12,0.0,0.0,3815.0,36.74,7.77,0.0,26.53,2.505,9.675
367,(주)에스원,12750,2022/12,13.62,17.09,4467.0,36.29,8.27,6.72,17.315,1.87,9.350000000000001
369,(주)에프앤에프,383220,2022/12,0.0,0.0,11571.0,66.48,29.02,0.0,52.995000000000005,24.625,59.34
370,(주)엔씨소프트,36570,2007/12,0.0,0.0,2259.0,21.55,15.01,0.0,30.655,3.13,20.744999999999997
371,(주)엔씨소프트,36570,2008/12,1.16,-43.11,1341.0,22.18,14.43,5.19,30.435000000000002,2.06,14.305
372,(주)엔씨소프트,36570,2009/12,367.45,618.66,9555.0,31.38,36.87,83.01,14.805,4.34,10.97
373,(주)엔씨소프트,36570,2010/12,-25.8,-21.99,7284.0,34.45,26.32,3.93,23.89,5.595,18.84
374,(주)엔씨소프트,36570,2011/12,-22.21,-16.01,6097.0,28.21,22.18,-7.7,35.505,6.765000000000001,44.68
375,(주)엔씨소프트,36570,2012/12,11.99,29.1,7830.0,29.03,20.07,23.76,74.635,5.145,41.975
376,(주)엔씨소프트,36570,2013/12,35.69,1.9,7961.0,27.68,27.12,0.42,28.815,3.63,19.14
377,(주)엔씨소프트,36570,2014/12,35.55,44.85,11520.0,23.5,33.17,10.85,19.884999999999998,3.2249999999999996,16.6
378,(주)엔씨소프트,36570,2015/12,-14.64,-28.08,7633.0,24.05,28.33,-0.05,24.369999999999997,2.67,19.7
379,(주)엔씨소프트,36570,2016/12,38.45,64.62,12783.0,24.55,33.43,17.33,20.48,3.0700000000000003,55.995000000000005
380,(주)엔씨소프트,36570,2017/12,77.95,61.96,20756.0,29.21,33.26,78.81,17.130000000000003,3.135,13.645
381,(주)엔씨소프트,36570,2018/12,5.11,-5.17,19831.0,23.64,35.85,-2.48,21.19,4.085,22.29
382,(주)엔씨소프트,36570,2019/12,-22.11,-14.35,17387.0,33.21,28.16,-0.81,35.24,4.57,22.845
383,(주)엔씨소프트,36570,2020/12,72.19,64.0,28504.0,29.78,34.14,42.03,26.255000000000003,5.525,22.095
384,(주)엔씨소프트,36570,2021/12,-54.51,-32.43,19318.0,45.4,16.25,-4.44,49.935,5.845,46.955
385,(주)엔씨소프트,36570,2022/12,48.98,9.78,21456.0,38.74,21.74,11.39,24.134999999999998,3.6049999999999995,15.835
386,(주)엘에스,6260,2007/12,0.0,0.0,6497.0,136.66,6.27,0.0,16.745,2.235,54.19
387,(주)엘에스,6260,2008/12,48.3,-115.19,-988.0,219.15,8.17,13.73,0.0,1.705,0.0
388,(주)엘에스,6260,2009/12,-40.22,0.0,7738.0,252.77,3.8,28.56,13.045,1.8,24.015
389,(주)엘에스,6260,2010/12,11.8,14.17,8835.0,223.69,5.51,-22.93,66.91,1.99,84.84
390,(주)엘에스,6260,2011/12,-40.81,-52.05,4237.0,257.42,2.74,19.23,56.405,1.93,49.589999999999996
391,(주)엘에스,6260,2012/12,32.43,44.64,6128.0,249.04,3.77,-3.81,40.275,1.68,35.5
392,(주)엘에스,6260,2013/12,1.2,-27.7,4430.0,232.77,3.96,-3.67,42.075,1.55,38.845
393,(주)엘에스,6260,2014/12,-17.72,-63.42,1620.0,240.76,3.42,-4.88,42.8,1.3199999999999998,41.41
394,(주)엘에스,6260,2015/12,-27.04,0.0,-3553.0,234.56,2.72,-8.14,12.514999999999999,0.765,14.305
395,(주)엘에스,6260,2016/12,68.86,0.0,6056.0,198.38,4.77,-3.78,39.69,0.8799999999999999,48.265
396,(주)엘에스,6260,2017/12,15.89,76.53,10691.0,174.74,5.59,-1.1,33.495000000000005,1.3050000000000002,34.08
397,(주)엘에스,6260,2018/12,-4.34,36.14,14555.0,140.63,5.04,6.25,12.455,1.115,11.94
398,(주)엘에스,6260,2019/12,-30.86,-93.73,912.0,151.99,3.46,0.65,31.439999999999998,0.52,20.73
399,(주)엘에스,6260,2020/12,19.09,400.77,4568.0,162.12,4.01,2.63,13.345,0.5,20.740000000000002
400,(주)엘에스,6260,2021/12,39.24,118.99,10004.0,168.05,4.46,25.32,7.484999999999999,0.595,23.965
401,(주)엘에스,6260,2022/12,14.95,62.56,16306.0,202.7,3.84,33.63,4.470000000000001,0.51,16.97
402,(주)엘엑스인터내셔널,1120,2007/12,0.0,0.0,1239.0,362.2,1.14,0.0,22.555,2.215,17.155
403,(주)엘엑스인터내셔널,1120,2008/12,107.36,-10.45,1110.0,557.13,1.84,27.78,13.445,1.125,5.425
404,(주)엘엑스인터내셔널,1120,2009/12,-10.4,117.82,2417.0,381.79,1.8,-8.32,8.809999999999999,1.355,30.634999999999998
405,(주)엘엑스인터내셔널,1120,2010/12,24.53,241.63,8258.0,317.42,1.61,39.33,9.615,2.04,12.04
406,(주)엘엑스인터내셔널,1120,2011/12,-13.29,-22.38,6409.0,264.68,1.44,-2.78,7.31,1.95,7.025
407,(주)엘엑스인터내셔널,1120,2012/12,2.37,-10.53,5735.0,206.85,1.61,-8.53,5.445,1.6149999999999998,3.8499999999999996
408,(주)엘엑스인터내셔널,1120,2013/12,-52.17,-78.28,1246.0,202.26,0.81,-5.64,46.980000000000004,1.235,0.0
409,(주)엘엑스인터내셔널,1120,2014/12,74.97,0.0,-341.0,212.85,1.51,-5.8,0.0,0.7949999999999999,3.67
410,(주)엘엑스인터내셔널,1120,2015/12,-52.5,0.0,-6090.0,248.83,0.62,16.29,0.0,1.1099999999999999,15.715
411,(주)엘엑스인터내셔널,1120,2016/12,113.09,0.0,1504.0,214.66,1.45,-9.51,22.28,1.105,41.095
412,(주)엘엑스인터내셔널,1120,2017/12,21.93,3.55,1557.0,213.32,1.65,7.19,19.105,1.055,15.04
413,(주)엘엑스인터내셔널,1120,2018/12,-21.95,-216.87,-1820.0,225.13,1.66,-22.13,0.0,0.8150000000000001,26.04
414,(주)엘엑스인터내셔널,1120,2019/12,-18.64,0.0,739.0,214.86,1.28,5.43,11.14,0.5549999999999999,42.3
415,(주)엘엑스인터내셔널,1120,2020/12,18.59,941.42,7932.0,206.88,1.42,7.14,2.405,0.53,34.79
416,(주)엘엑스인터내셔널,1120,2021/12,0.0,0.0,9733.0,182.98,3.93,0.0,3.3899999999999997,0.6950000000000001,0.0
417,(주)엘엑스인터내셔널,1120,2022/12,47.14,47.18,14325.0,154.21,5.15,12.42,2.64,0.635,3.975
418,(주)엘지,3550,2007/12,0.0,0.0,5267.0,146.62,6.65,0.0,11.52,1.95,52.855000000000004
419,(주)엘지,3550,2008/12,36.5,-1.11,5208.0,151.73,7.67,18.27,11.544999999999998,1.645,31.735
420,(주)엘지,3550,2009/12,-74.17,75.16,9115.0,39.63,22.35,-91.13,39.51,1.56,36.34
421,(주)엘지,3550,2010/12,3.27,-4.31,8715.0,34.65,19.48,18.51,32.075,1.94,33.585
422,(주)엘지,3550,2011/12,-29.24,-36.01,5565.0,38.32,12.99,6.1,34.265,1.94,31.195
423,(주)엘지,3550,2012/12,-9.43,-4.86,5294.0,36.75,12.04,-2.31,27.9,1.575,27.665
424,(주)엘지,3550,2013/12,-2.49,-3.72,5097.0,36.72,11.78,-0.28,32.385,1.56,31.505000000000003
425,(주)엘지,3550,2014/12,-9.52,-5.75,4804.0,37.72,10.58,0.68,31.795,1.51,30.26
426,(주)엘지,3550,2015/12,8.99,11.8,5371.0,36.18,11.42,1.04,32.64,1.47,31.46
427,(주)엘지,3550,2016/12,18.16,13.83,6114.0,37.06,12.54,7.6,34.15,1.49,28.854999999999997
428,(주)엘지,3550,2017/12,62.55,122.92,13630.0,33.8,18.46,10.4,13.815000000000001,1.54,28.595
429,(주)엘지,3550,2018/12,-10.16,-22.21,10603.0,25.72,16.44,0.88,25.125,1.5899999999999999,37.29
430,(주)엘지,3550,2019/12,-47.85,-42.06,6143.0,17.95,15.57,-44.95,22.06,1.44,21.665
431,(주)엘지,3550,2020/12,66.22,35.72,8338.0,16.4,25.67,0.86,9.4,1.275,20.95
432,(주)엘지,3550,2021/12,0.0,0.0,15504.0,17.0,35.87,0.0,13.635,1.88,24.365000000000002
433,(주)엘지,3550,2022/12,-21.09,-22.84,12422.0,12.96,27.02,4.77,16.925,1.38,15.59
434,(주)엘지생활건강,51900,2007/12,0.0,0.0,4791.0,208.65,6.88,0.0,36.47,8.585,30.935000000000002
435,(주)엘지생활건강,51900,2008/12,55.48,49.21,7109.0,139.18,9.28,15.21,27.479999999999997,7.57,31.630000000000003
436,(주)엘지생활건강,51900,2009/12,24.89,28.53,9139.0,98.47,10.29,12.64,31.314999999999998,7.535,24.365
437,(주)엘지생활건강,51900,2010/12,52.02,50.36,13743.0,130.26,12.27,27.52,42.245,10.005,32.18
438,(주)엘지생활건강,51900,2011/12,15.55,14.79,15786.0,123.36,11.61,22.15,44.54,11.985,42.26
439,(주)엘지생활건강,51900,2012/12,11.17,14.81,18126.0,117.38,11.43,12.85,47.515,11.745000000000001,63.24
440,(주)엘지생활건강,51900,2013/12,11.42,17.56,21311.0,132.83,11.47,11.04,58.825,11.059999999999999,69.905
441,(주)엘지생활건강,51900,2014/12,2.95,-2.2,20842.0,124.08,10.93,8.11,38.2,8.530000000000001,28.765
442,(주)엘지생활건강,51900,2015/12,33.86,31.74,27467.0,99.24,12.84,13.93,48.065,11.1,37.730000000000004
443,(주)엘지생활건강,51900,2016/12,28.77,23.43,33905.0,71.78,14.46,14.37,33.735,10.254999999999999,32.49
444,(주)엘지생활건강,51900,2017/12,5.61,6.76,36199.0,55.0,14.84,2.89,30.695,8.629999999999999,27.36
445,(주)엘지생활건강,51900,2018/12,11.71,12.54,40740.0,46.8,15.4,7.61,36.66,8.68,34.065
446,(주)엘지생활건강,51900,2019/12,13.2,13.97,46431.0,53.26,15.31,13.9,35.995000000000005,7.5600000000000005,28.58
447,(주)엘지생활건강,51900,2020/12,3.78,2.51,47596.0,40.26,15.56,2.07,38.59,7.6850000000000005,32.755
448,(주)엘지생활건강,51900,2021/12,0.0,0.0,50395.0,37.42,15.94,0.0,41.4,7.26,36.82
449,(주)엘지생활건강,51900,2022/12,-44.86,-71.99,14112.0,33.54,9.9,-11.19,185.87,4.075,37.815
451,(주)엘지에너지솔루션,373220,2021/12,0.0,0.0,3963.0,171.83,4.3,0.0,0.0,0.0,0.0
452,(주)엘지에너지솔루션,373220,2022/12,57.94,-3.19,3306.0,85.98,4.74,43.39,0.0,6.985,0.0
453,(주)엘지유플러스,32640,2007/12,0.0,0.0,993.0,104.65,7.06,0.0,0.0,0.0,0.0
454,(주)엘지유플러스,32640,2008/12,17.01,3.0,1023.0,96.15,7.9,4.63,9.08,1.36,3.395
455,(주)엘지유플러스,32640,2009/12,0.0,0.0,1057.0,104.62,7.18,0.0,8.4,1.32,4.2
456,(주)엘지유플러스,32640,2010/12,83.98,94.52,1318.0,115.91,7.71,71.43,7.505,1.29,3.35
457,(주)엘지유플러스,32640,2011/12,-56.4,-85.15,196.0,186.28,3.11,8.05,38.235,1.175,10.34
458,(주)엘지유플러스,32640,2012/12,-55.63,0.0,-136.0,195.82,1.16,18.72,0.0,1.215,1.89
459,(주)엘지유플러스,32640,2013/12,327.69,0.0,640.0,192.72,4.73,5.0,16.85,1.7349999999999999,2.645
460,(주)엘지유플러스,32640,2014/12,6.31,-18.35,523.0,187.53,5.24,-3.93,19.54,1.58,2.32
461,(주)엘지유플러스,32640,2015/12,9.72,54.01,805.0,168.66,5.86,-1.86,13.04,1.4049999999999998,2.66
462,(주)엘지유플러스,32640,2016/12,18.05,40.21,1129.0,148.41,6.52,6.08,9.4,1.335,2.115
463,(주)엘지유플러스,32640,2017/12,10.69,11.05,1253.0,128.08,6.73,7.23,11.114999999999998,1.525,2.7800000000000002
464,(주)엘지유플러스,32640,2018/12,-11.54,-11.99,1103.0,103.4,6.03,-1.26,13.735000000000001,1.3050000000000002,3.165
465,(주)엘지유플러스,32640,2019/12,-6.12,-8.88,0.0,144.11,5.54,2.12,15.04,1.2,2.975
466,(주)엘지유플러스,32640,2020/12,29.13,6.36,0.0,139.83,6.6,8.36,11.510000000000002,0.8200000000000001,2.215
467,(주)엘지유플러스,32640,2021/12,0.0,0.0,1642.0,143.39,7.07,0.0,8.92,1.035,1.81
468,(주)엘지유플러스,32640,2022/12,10.44,-6.92,1543.0,134.03,7.78,0.4,8.265,0.885,1.645
469,(주)엘지화학,51910,2007/12,0.0,0.0,9297.0,111.45,8.78,0.0,10.975000000000001,1.9300000000000002,7.54
470,(주)엘지화학,51910,2008/12,11.28,45.59,12022.0,92.68,9.08,7.62,7.035,1.46,7.275
471,(주)엘지화학,51910,2009/12,58.79,50.47,19846.0,77.68,13.52,6.64,8.75,2.275,6.545
472,(주)엘지화학,51910,2010/12,34.49,43.07,29345.0,61.57,14.49,25.45,11.315,3.2,9.120000000000001
473,(주)엘지화학,51910,2011/12,0.5,-0.94,29069.0,57.46,12.5,16.46,15.649999999999999,3.67,14.41
474,(주)엘지화학,51910,2012/12,-32.63,-30.1,20318.0,54.02,8.21,2.59,17.845,2.645,16.34
475,(주)엘지화학,51910,2013/12,-8.76,-15.29,17211.0,48.79,7.53,-0.51,18.09,2.0100000000000002,10.275
476,(주)엘지화학,51910,2014/12,-24.8,-31.44,11798.0,47.79,5.81,-2.44,21.335,1.6,9.235
477,(주)엘지화학,51910,2015/12,39.12,32.84,15674.0,41.78,9.02,-10.5,15.55,1.585,6.800000000000001
478,(주)엘지화학,51910,2016/12,9.23,11.11,17417.0,45.81,9.64,2.24,14.995,1.625,9.24
479,(주)엘지화학,51910,2017/12,47.02,51.84,25367.0,53.26,11.4,24.39,16.42,1.835,9.215
480,(주)엘지화학,51910,2018/12,-23.3,-24.3,19217.0,67.09,7.97,9.67,18.555,1.91,14.49
481,(주)엘지화학,51910,2019/12,-60.12,-78.72,4085.0,95.73,3.13,1.57,73.42999999999999,1.75,13.825
482,(주)엘지화학,51910,2020/12,100.77,63.59,6666.0,120.27,5.98,5.07,0.0,2.8,8.17
483,(주)엘지화학,51910,2021/12,0.0,0.0,47108.0,120.32,11.78,0.0,25.854999999999997,3.86,16.085
484,(주)엘지화학,51910,2022/12,-40.39,-49.71,23670.0,81.35,5.78,21.59,15.765,2.47,34.16
486,(주)영원무역,111770,2010/12,0.0,0.0,1782.0,47.49,13.15,0.0,9.370000000000001,0.9349999999999999,26.634999999999998
487,(주)영원무역,111770,2011/12,74.68,61.04,2869.0,46.41,18.72,22.76,16.05,1.8399999999999999,11.64
488,(주)영원무역,111770,2012/12,0.25,1.4,2909.0,46.72,17.54,6.96,23.37,2.315,15.465
489,(주)영원무역,111770,2013/12,-13.46,-6.93,2513.0,34.4,14.51,4.63,35.825,2.535,29.14
490,(주)영원무역,111770,2014/12,15.37,15.95,2891.0,37.72,14.88,12.46,53.724999999999994,3.3449999999999998,26.68
491,(주)영원무역,111770,2015/12,6.1,1.38,2931.0,63.02,12.42,27.17,45.31,3.16,20.065
492,(주)영원무역,111770,2016/12,-8.83,-15.33,2489.0,73.48,8.97,26.29,27.54,2.185,16.23
493,(주)영원무역,111770,2017/12,0.95,-1.18,2477.0,69.67,9.02,0.38,30.794999999999998,1.585,14.745000000000001
494,(주)영원무역,111770,2018/12,10.98,4.02,2577.0,58.67,9.57,4.58,35.845,1.3599999999999999,20.384999999999998
495,(주)영원무역,111770,2019/12,18.17,47.08,3791.0,57.67,9.95,13.66,24.21,1.27,27.03
496,(주)영원무역,111770,2020/12,9.31,-11.2,3366.0,52.37,10.53,3.27,19.3,0.9299999999999999,7.76
497,(주)영원무역,111770,2021/12,70.4,101.86,6795.0,45.74,15.85,13.22,13.149999999999999,1.3599999999999999,17.78
498,(주)영원무역,111770,2022/12,85.99,126.3,15377.0,44.93,21.04,40.05,9.725,1.31,84.345
499,(주)영풍,670,2007/12,0.0,0.0,112037.0,78.21,3.45,0.0,5.66,1.095,5.445
500,(주)영풍,670,2008/12,16.61,-14.28,96041.0,67.93,4.1,-1.68,5.7,0.865,9.895
501,(주)영풍,670,2009/12,6.04,1.86,99864.0,59.89,4.33,0.25,6.545,0.875,40.34
502,(주)영풍,670,2010/12,12.98,57.39,131585.0,34.3,6.99,-29.91,20.325,0.885,13.594999999999999
503,(주)영풍,670,2011/12,-5.87,2.49,134856.0,36.72,5.63,16.78,33.585,1.29,19.435000000000002
504,(주)영풍,670,2012/12,77.09,19.59,161280.0,32.79,8.66,15.12,19.265,1.335,18.485
505,(주)영풍,670,2013/12,13.06,-22.43,125105.0,39.87,4.81,103.54,34.67,1.595,27.854999999999997
506,(주)영풍,670,2014/12,0.0,-40.48,74468.0,33.76,-1.05,-14.58,69.065,1.4649999999999999,25.884999999999998
507,(주)영풍,670,2015/12,0.0,0.65,74949.0,32.78,-0.21,-6.48,42.425,1.52,23.965
508,(주)영풍,670,2016/12,0.0,25.93,94384.0,31.59,-0.16,1.48,23.36,1.13,31.240000000000002
509,(주)영풍,670,2017/12,0.0,50.66,142197.0,38.46,4.28,40.34,34.085,1.185,116.69500000000001
510,(주)영풍,670,2018/12,-168.32,-54.73,64368.0,34.62,-3.67,-20.23,45.05,0.9450000000000001,15.75
511,(주)영풍,670,2019/12,0.0,110.46,135469.0,30.67,2.74,3.79,17.169999999999998,0.7250000000000001,9.68
512,(주)영풍,670,2020/12,-44.69,-43.08,77108.0,34.72,1.47,3.22,21.175,0.54,4.96
513,(주)영풍,670,2021/12,0.0,-6.38,72187.0,41.48,-0.75,12.52,0.0,0.65,0.0
514,(주)영풍,670,2022/12,0.0,195.7,213453.0,33.35,1.55,23.66,0.0,0.735,15.98
515,(주)오뚜기,7310,2007/12,0.0,0.0,13362.0,69.28,5.36,0.0,9.775,1.43,7.494999999999999
516,(주)오뚜기,7310,2008/12,24.62,14.75,15363.0,60.06,5.64,18.39,8.14,1.1800000000000002,9.54
517,(주)오뚜기,7310,2009/12,-6.12,15.38,17926.0,58.31,4.86,8.86,7.545,1.11,3.68
518,(주)오뚜기,7310,2010/12,6.89,2.28,18365.0,69.24,5.09,2.24,9.14,1.06,8.425
519,(주)오뚜기,7310,2011/12,19.58,12.43,20660.0,66.74,5.3,14.78,8.285,1.01,5.779999999999999
520,(주)오뚜기,7310,2012/12,28.1,6.79,22130.0,67.1,6.44,5.33,11.5,1.29,11.015
521,(주)오뚜기,7310,2013/12,-3.32,22.25,27053.0,62.71,6.08,2.46,15.805,1.94,11.485
522,(주)오뚜기,7310,2014/12,10.27,2.64,27767.0,64.16,6.5,3.1,20.405,2.62,16.12
523,(주)오뚜기,7310,2015/12,15.14,11.4,30932.0,56.39,7.08,5.69,35.394999999999996,4.415,31.035
524,(주)오뚜기,7310,2016/12,6.82,31.66,40839.0,53.86,7.09,6.77,29.29,4.185,27.595
525,(주)오뚜기,7310,2017/12,2.49,-4.54,39458.0,49.51,6.87,5.74,25.13,2.8049999999999997,29.134999999999998
526,(주)오뚜기,7310,2018/12,3.88,21.85,48677.0,61.76,6.75,5.67,19.22,2.5250000000000004,16.41
527,(주)오뚜기,7310,2019/12,-2.27,-39.46,29693.0,59.83,6.28,5.02,24.735,2.115,16.615000000000002
528,(주)오뚜기,7310,2020/12,33.83,9.72,31296.0,62.23,7.64,10.01,13.465,1.4849999999999999,41.295
529,(주)오뚜기,7310,2021/12,-16.06,21.79,38054.0,69.38,6.08,5.51,18.799999999999997,1.4249999999999998,15.33
530,(주)오뚜기,7310,2022/12,11.45,112.15,80501.0,83.3,5.83,16.22,9.08,1.12,16.32
532,(주)오리온,271560,2018/12,162.67,85.03,3538.0,62.77,14.64,72.48,68.185,7.3999999999999995,39.285
533,(주)오리온,271560,2019/12,16.09,54.15,5454.0,47.06,16.19,5.0,52.965,5.775,33.394999999999996
534,(주)오리온,271560,2020/12,14.82,24.12,6769.0,40.47,16.87,10.21,65.78999999999999,6.58,37.885
535,(주)오리온,271560,2021/12,-0.85,-3.69,6519.0,36.11,15.83,5.64,51.485,5.8100000000000005,32.964999999999996
536,(주)오리온,271560,2022/12,25.14,52.25,9926.0,27.75,16.24,21.98,39.515,4.635,30.915
537,(주)오리온홀딩스,1800,2007/12,0.0,0.0,12659.0,126.23,10.7,0.0,26.04,3.85,0.0
538,(주)오리온홀딩스,1800,2008/12,-36.6,0.0,-5542.0,144.77,7.09,-4.31,0.0,2.765,40.995000000000005
539,(주)오리온홀딩스,1800,2009/12,47.91,0.0,3638.0,241.3,9.26,13.27,34.265,2.785,20.075
540,(주)오리온홀딩스,1800,2010/12,136.48,925.56,37270.0,141.56,21.16,3.47,12.05,2.975,23.115000000000002
541,(주)오리온홀딩스,1800,2011/12,-37.8,-49.23,18908.0,129.78,10.97,19.98,67.22,4.415,0.0
542,(주)오리온홀딩스,1800,2012/12,25.6,52.58,28841.0,134.72,11.14,23.7,893.26,7.59,105.2
