회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS),자산(*)(IFRS),당기순이익(손실)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),연구개발비(IFRS),매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS)
동아쏘시오홀딩스(주),000640,2018/12,109000,0,0,1.91,1,50.65,26.43,14.47,7.55,30.88,-13.3,796085201,-78884607,47064493,16543130,71071217,24006724
동아쏘시오홀딩스(주),000640,2019/12,107500,50.51,32.76,1.29,0.84,33.43,21.68,10.43,6.77,31.96,2.52,836372864,13976175,43719320,15579282,67674092,23954772
동아쏘시오홀딩스(주),000640,2020/12,122500,13.27,5.62,1.6,0.68,48.95,20.73,17.74,7.51,45.48,12.38,913696104,72880715,37090337,12289125,54495087,17404750
동아에스티(주),170900,2015/12,147000,30.16,13.66,2.75,1.24,33.17,15.02,2.55,1.15,16.22,9.24,1059029557,47951668,239781186,57365564,567910907,54346380
동아에스티(주),170900,2016/12,105500,120.21,52.59,2.73,1.19,4694.42,2053.65,2.77,1.21,24.79,2.27,1066506159,12916676,261336079,69538586,560278128,15176283
동아에스티(주),170900,2017/12,99600,0,0,1.65,1.06,18.09,11.67,1.67,1.08,18.15,-0.89,899828826,-5234759,255639811,78697757,554767229,24067888
동아에스티(주),170900,2018/12,104500,66.12,39.91,2.04,1.23,23.15,13.98,2.05,1.24,14.72,3,958439772,17560648,253728089,74014068,567246558,39416644
동아에스티(주),170900,2019/12,119000,15.53,10.07,1.61,1.05,17.81,11.55,1.65,1.07,12.75,10.49,1012313239,64970364,254963447,74038012,612249373,56965695
동아에스티(주),170900,2020/12,88600,36.34,19.54,1.63,0.88,37.27,20.05,1.71,0.92,14.94,4.27,984913587,27653214,250126095,76151291,586576702,34061589
동아타이어공업(주),282690,2017/12,10150,,,,,,,,,,,348591443,200734,1787861,0,28346256,1426993
동아타이어공업(주),282690,2018/12,12700,15.02,8.49,0.73,0.41,10.79,6.1,1.51,0.85,8.95,4.76,369042711,16180289,8113194,0,161313790,12410867
동아타이어공업(주),282690,2019/12,12350,7.61,6.39,0.54,0.45,8.45,7.09,1.21,1.01,6.55,7.09,386098972,24709283,7083899,0,155994364,18033636
동아타이어공업(주),282690,2020/12,9880,12.71,9.14,0.48,0.35,11.04,7.94,1.2,0.86,5.94,3.72,397519399,13504111,6665782,0,143437611,17100872
동양철관(주),008970,2015/12,1355,81.96,45.87,1.51,0.85,388.98,217.69,0.95,0.53,17.56,1.85,168922670,1674954,14073473,124700,143833900,2148016
동양철관(주),008970,2016/12,1265,0,0,1.95,1.15,32.94,19.52,1.54,0.91,0,-18.35,151111376,-15937791,12012550,121948,103877268,-13577699
동양철관(주),008970,2017/12,827,0,0,2.61,1.22,0,0,1.26,0.59,0,-40.96,143266431,-28494672,9848341,144405,116927366,-7914355
동양철관(주),008970,2018/12,1520,0,0,4.99,0.91,1745.09,319.01,3.13,0.57,145.6,-10.73,155481548,-7459215,9811735,8188,130500313,-4982275
동양철관(주),008970,2019/12,1040,237.14,112.4,2.89,1.37,0,0,1.84,0.87,18.89,1.22,152945846,1002875,11082818,137312,129112272,2291574
동양철관(주),008970,2020/12,1120,24.91,13.53,1.68,0.91,7.36,4,1.01,0.55,12.17,6.96,142013824,5967508,17118705,255343,147757880,6948052
동양피스톤(주),092780,2015/12,,0,0,0,0,0,0,0,0,4.27,19.62,203970237,8902042,14496209,0,256095429,12128303
동양피스톤(주),092780,2016/12,,0,0,0,0,0,0,0,0,4.86,19.57,231022456,10671440,15422087,0,259676794,13306678
동양피스톤(주),092780,2017/12,4100,6.61,5.11,0.6,0.46,5.57,4.31,0.22,0.17,6.95,10.59,245472937,7915118,13753934,0,242641910,13985245
동양피스톤(주),092780,2018/12,4885,9.47,5.84,0.82,0.5,7.42,4.58,0.27,0.17,9.47,8.63,261138915,7928762,16493675,0,275006857,10835931
동양피스톤(주),092780,2019/12,4815,22.13,9.85,1.2,0.53,6.16,2.74,0.39,0.17,8.8,5.34,277849901,5111986,18374063,0,289321822,11060280
동양피스톤(주),092780,2020/12,5770,77.38,25.49,1.05,0.35,23.11,7.61,0.38,0.12,12.28,1.33,276850892,1291667,16520743,0,266029253,7073061
동원산업(주),006040,2015/12,264500,0,0,2.43,1.54,153.79,97.67,2.03,1.29,0,-6.09,1088048225,-34311625,57045626,0,639346599,-49845810
동원산업(주),006040,2016/12,363500,20.72,13.38,2.12,1.37,13.2,8.52,1.49,0.96,14.05,10.48,1300945483,59579845,43594508,0,829999736,55725490
동원산업(주),006040,2017/12,336000,20,12.79,2.01,1.29,12.31,7.87,1.38,0.88,13.21,10.18,1453430510,63217837,38717450,0,917357060,82450320
동원산업(주),006040,2018/12,203000,22.19,12.02,1.76,0.95,57.14,30.95,1.27,0.69,14.48,7.95,1485490630,52740174,39358372,0,921593614,43195291
동원산업(주),006040,2019/12,211500,855.52,584.48,1.5,1.03,16.4,11.2,1.43,0.97,17.77,0.17,1569581619,1171436,45072208,0,703153873,15328397
동원산업(주),006040,2020/12,222500,11.74,5.52,1.27,0.6,9.2,4.32,1.32,0.62,14.63,10.99,1634110388,78950369,36006429,0,702070775,55776567
동원수산(주),030720,2015/12,8780,251.51,102.2,2.12,0.86,0,0,0.6,0.25,14.33,0.84,92286259,280051,8302726,0,116484197,3227549
동원수산(주),030720,2016/12,9700,43.71,26.04,1.44,0.86,73.87,44.02,0.47,0.28,32.82,3.31,92789836,1128550,9422851,0,105749004,1095792
동원수산(주),030720,2017/12,9430,8.76,6.45,1.15,0.85,4.08,3.01,0.42,0.31,16.64,14.04,99628529,5190487,9150197,0,108671661,3089881
동원수산(주),030720,2018/12,9000,32.22,19,1.4,0.83,0,0,0.64,0.38,47.37,4.61,91051073,1940232,11127611,0,97686311,345724
동원수산(주),030720,2019/12,10150,9.83,5.05,1.18,0.61,3.79,1.95,0.56,0.29,23.17,12.82,89936225,6127939,9297299,0,108074421,1760509
동원수산(주),030720,2020/12,9280,0,0,1.17,0.49,162.29,67.18,0.57,0.24,0,-6.5,90928012,-3229177,9019728,0,98783332,-4410818
동원시스템즈(주),014820,2015/12,88200,145.9,23.54,13.61,2.2,110.79,17.88,8.93,1.44,79.71,9.34,681897915,22443063,13480986,421221,366755676,26828354
동원시스템즈(주),014820,2016/12,59700,71.39,36.65,8.86,4.55,110.34,56.65,5.81,2.98,44.22,12.7,662900980,33110928,17553488,1054992,406713926,33846897
동원시스템즈(주),014820,2017/12,47000,36.23,22.91,5.13,3.25,76.63,48.46,3.93,2.49,37.8,15.07,696996752,46428964,20655992,2027711,427632293,31607479
동원시스템즈(주),014820,2018/12,27350,36.46,15.33,4.02,1.69,63.14,26.55,2.71,1.14,18.92,10.96,742148572,38834584,27159822,3068210,523309035,39308239
동원시스템즈(주),014820,2019/12,29400,41.21,24.34,3.2,1.89,20.12,11.88,2.26,1.33,20.06,7.61,750864059,28451051,26166933,3548698,519372094,35726423
동원시스템즈(주),014820,2020/12,35700,25.38,8.33,2.65,0.87,17.93,5.89,1.77,0.58,16.02,10.3,835642671,40694711,26966744,3911238,581843179,51414705
동일고무벨트(주),163560,2015/12,11750,10.76,5.48,1.27,0.65,9.78,4.98,0.8,0.41,5.75,12.42,248670583,18891559,27391606,2327469,253436243,22623389
동일고무벨트(주),163560,2016/12,12100,11.96,6.81,1.16,0.66,8.44,4.8,0.9,0.51,5.96,10.1,275925152,17133539,29484976,2511829,228435292,21217357
동일고무벨트(주),163560,2017/12,8310,297.45,189.39,0.92,0.59,35,22.29,0.64,0.41,10.51,0.31,270015587,543937,39292342,2541639,253367343,6082578
동일고무벨트(주),163560,2018/12,6330,11.55,7.65,0.62,0.41,12.12,8.03,0.44,0.29,5.03,5.42,283794224,9835573,30859463,3023841,257028413,11614968
동일고무벨트(주),163560,2019/12,5510,11.79,8.23,0.51,0.35,10.2,7.11,0.38,0.26,3.59,4.34,279641942,8229095,30176972,2630794,256409873,14424299
동일고무벨트(주),163560,2020/12,9860,26.88,5.51,1.04,0.21,9.24,1.89,0.86,0.18,5.81,3.88,274637745,7618448,29182433,2496766,238594728,15120448
동일산업(주),004890,2015/12,56900,47.55,25.65,0.64,0.34,5.03,2.72,0.65,0.35,8.71,1.33,347064292,4202747,14058344,0,308236623,1963605
동일산업(주),004890,2016/12,83400,15.58,8.88,0.65,0.37,10.8,6.16,0.69,0.39,8.23,4.19,370161663,13434425,15148786,0,304359238,12279523
동일산업(주),004890,2017/12,67400,9,6.29,0.62,0.43,9.95,6.96,0.55,0.39,3.91,6.97,396270446,23346835,15223331,0,379063820,23461975
동일산업(주),004890,2018/12,58100,12.86,8.83,0.57,0.39,296.37,203.53,0.51,0.35,4,4.48,409723954,15655242,16135703,0,391030405,17303913
동일산업(주),004890,2019/12,57900,113.42,95.92,0.46,0.39,9.54,8.07,0.5,0.42,20.43,0.4,389405549,1413347,13544168,0,320271940,-3497615
동일산업(주),004890,2020/12,75900,27.44,13.87,0.52,0.26,14.16,7.16,0.65,0.33,25.57,1.9,394929149,6716204,12637607,0,282032282,-1359819
동일제강(주),002690,2015/12,3105,6.86,5.15,0.35,0.26,4.98,3.73,0.42,0.32,2.83,5.51,144589506,6577925,4377406,0,106843649,8198152
동일제강(주),002690,2016/12,3765,14.05,9.47,0.51,0.34,7.23,4.87,0.7,0.47,5.84,3.66,146805325,4750614,4891506,0,94746658,5556554
동일제강(주),002690,2017/12,3265,48.68,34.79,0.51,0.36,104.97,75.01,0.62,0.44,8.79,1.05,150176957,1371233,5524921,0,107580545,1059484
동일제강(주),002690,2018/12,3195,655.73,275.81,0.68,0.29,212.5,89.38,0.72,0.3,10.38,0.1,150230846,135421,4975280,0,124025425,-278900
동일제강(주),002690,2019/12,2485,53.19,32.43,0.46,0.28,7.75,4.73,0.47,0.28,3.21,0.85,147022930,1116856,5133727,0,127370150,984970
동일제강(주),002690,2020/12,2440,137.29,48.64,0.32,0.11,2.99,1.06,0.34,0.12,5.19,0.23,148570302,303735,6021593,0,122912620,-127295
동화약품(주),000020,2015/12,8140,61.01,26.89,1.54,0.68,17.25,7.6,1.53,0.68,11.06,2.44,317187030,5608652,91766406,13329278,223201285,4812974
동화약품(주),000020,2016/12,8120,12.71,7.51,1.37,0.81,13.1,7.74,1.41,0.83,8.31,10.87,324604537,26254318,91918056,13717406,237470835,11259334
동화약품(주),000020,2017/12,9750,6.86,4.63,1.13,0.76,0,0,1.25,0.84,10.71,17.1,367225133,47009013,97096293,14078034,258881617,10987308
동화약품(주),000020,2018/12,9100,37.15,20.79,1.3,0.73,0,0,1.22,0.68,9.49,3.39,370294499,10074475,104677457,15604538,306602589,11232142
동화약품(주),000020,2019/12,8310,30.19,21.98,0.98,0.72,20.37,14.84,0.94,0.68,9.34,3.18,376466089,9529176,111813965,16261864,307150026,10056453
동화약품(주),000020,2020/12,19650,33.83,4.71,2.99,0.42,18.85,2.63,3.6,0.5,15.44,8.99,405329972,28442849,112939279,16828204,267438909,22343548
두산밥캣(주),241560,2015/12,,0,0,0,0,0,0,0,0,0,-0.17,2744539764,-4394559,19787532,0,11278327,-8509204
두산밥캣(주),241560,2016/12,35850,0,0,1.24,1.04,2466.98,2067.96,307.16,257.48,0,-0.11,3356154846,-3151351,17655196,0,12692933,-4962263
두산밥캣(주),241560,2017/12,35800,2697.51,2188.42,1.33,1.08,927.44,752.41,228.55,185.42,0,0.05,3264074033,1516272,22670904,0,17895862,-4775042
두산밥캣(주),241560,2018/12,31500,989.7,709.33,1.39,1,1112.93,797.65,203.7,146,0,0.14,3147343997,4183377,27481289,0,20324935,-7156354
두산밥캣(주),241560,2019/12,34350,34.21,27.32,1.27,1.02,30.32,24.21,21.85,17.45,25.16,3.64,3143651545,110633425,36042003,0,173166014,137124011
두산밥캣(주),241560,2020/12,29650,24.55,9.24,1.12,0.42,23.79,8.96,17.04,6.42,17.35,4.6,3222947391,141512956,32777508,0,203908240,171130732
두산에너빌리티(주),034020,2015/12,20600,0,0,1.04,0.52,0,0,0.76,0.38,13.65,-9.79,11685624207,-451146064,476041797,17904000,5146293601,228227346
두산에너빌리티(주),034020,2016/12,27200,0,0,1.03,0.48,6.6,3.07,0.76,0.36,14.18,-5.28,11707703396,-231494535,459287193,22138000,4705320588,283437696
두산에너빌리티(주),034020,2017/12,15350,231.47,115.36,1,0.5,0,0,0.84,0.42,13.84,0.36,11745018866,15779777,406304052,18124000,4336698891,226269587
두산에너빌리티(주),034020,2018/12,9730,0,0,0.89,0.4,19.34,8.65,0.66,0.29,13.13,-17.25,11342250261,-725087511,342450765,18158000,4101664210,184610966
두산에너빌리티(주),034020,2019/12,5720,0,0,0.89,0.37,0,0,0.59,0.24,18.69,-13.42,11360877605,-495190677,302467100,19185000,3708635207,87680762
두산에너빌리티(주),034020,2020/12,13500,0,0,1.78,0.23,0,0,1.32,0.17,0,-54.49,11147216159,-1880174096,714753893,10672000,3451444903,-473062187
두산퓨얼셀(주),336260,2019/12,8760,,,,,,,,,,,495760902,11870980,6159075,0,221171085,19487653
두산퓨얼셀(주),336260,2020/12,53500,316.43,20.3,8.83,0.57,0,0,9.72,0.62,111.62,2.77,790187906,14190288,24589307,0,461838982,26033942
디씨엠(주),024090,2015/12,10350,54.04,22.63,1.9,0.8,13.55,5.67,2.36,0.99,13.35,3.51,151793985,4492695,5673783,0,103083470,6391262
디씨엠(주),024090,2016/12,12650,9.64,6.39,1.16,0.77,13.56,9,1.29,0.86,7.7,12.17,164681061,16453210,6159302,0,122788352,15975047
디씨엠(주),024090,2017/12,12350,13.74,11.23,1.19,0.98,20.16,16.48,1.33,1.09,8.76,8.6,167998177,12349438,5822345,0,127349090,13655087
디씨엠(주),024090,2018/12,10900,26.74,20.51,1.14,0.87,14.18,10.88,1.44,1.1,12.28,4.21,167943452,6190140,7743812,0,115168430,7565520
디씨엠(주),024090,2019/12,12150,6.71,5.31,0.93,0.73,6.73,5.33,1.08,0.86,6.16,14.56,206972864,23461524,7315606,0,145325762,17532253
디씨엠(주),024090,2020/12,12250,7.56,5.46,0.82,0.59,21.73,15.69,0.91,0.66,7.32,10.98,227933255,19961806,8012317,0,165376395,14712793
디아이동일(주),001530,2015/12,62100,0,0,0.5,0.31,30.95,18.95,0.89,0.55,99.71,-2.27,651104529,-10055465,6710786,0,243880195,-3094878
디아이동일(주),001530,2016/12,59900,223.46,201.63,0.32,0.29,15.83,14.28,0.52,0.47,37.28,0.15,726449574,662237,8354798,0,283992655,3356959
디아이동일(주),001530,2017/12,53700,0,0,0.32,0.27,8.2,6.94,0.52,0.44,54.68,-1.21,715282460,-5606021,9217192,0,280898529,1022031
디아이동일(주),001530,2018/12,59500,17.46,9.78,0.48,0.27,26.35,14.76,0.7,0.39,41.92,2.68,715277732,12123939,9614782,0,303174332,3291204
디아이동일(주),001530,2019/12,74100,35.04,17.82,0.57,0.29,12.49,6.35,0.85,0.43,91.38,1.63,718064024,7325070,9652106,46241,303450329,1038844
디아이동일(주),001530,2020/12,146000,95.77,26.5,0.81,0.22,21.77,6.02,1.34,0.37,138.93,0.84,702582769,3810326,11778977,68013,272439324,1032517
디에스알(주),155660,2015/12,4090,7.19,5.54,0.59,0.45,3.06,2.36,0.41,0.32,5.55,8.45,155959911,9353436,14663298,0,162475873,11836014
디에스알(주),155660,2016/12,9300,16.78,5.31,1.46,0.46,18.98,6.01,1.17,0.37,10.02,9.09,175468187,11014758,15002280,0,158399205,13354507
디에스알(주),155660,2017/12,5170,25.52,6.09,2.36,0.56,29.02,6.92,1.79,0.43,5.78,9.54,194448136,12630856,14835833,0,179850498,15009017
디에스알(주),155660,2018/12,3990,12.98,4.95,0.79,0.3,16.65,6.35,0.66,0.25,6.23,6.22,187699498,8788314,12233804,0,172308863,9007298
디에스알(주),155660,2019/12,4590,12.34,6.03,0.71,0.35,7.35,3.6,0.64,0.31,7.01,5.89,200229058,8763937,13261834,0,169812516,9180911
디에스알(주),155660,2020/12,6250,18.29,5.3,0.76,0.22,7.17,2.08,0.73,0.21,8.67,4.2,209398554,6518974,13473247,0,163969738,9529818
디에스알제강(주),069730,2015/12,3800,6.64,4.54,0.56,0.38,1.97,1.34,0.36,0.25,4.47,8.7,184284619,9867098,16172717,894111,182681960,10094944
디에스알제강(주),069730,2016/12,8820,18.81,5.5,1.3,0.38,11.72,3.43,0.95,0.28,8.75,7.11,190208395,8688443,14536849,799028,172535899,7664469
디에스알제강(주),069730,2017/12,5240,60.3,11.84,2.34,0.46,79.39,15.6,1.7,0.33,9.24,3.91,196090792,5015164,15050016,740643,177545210,2478368
디에스알제강(주),069730,2018/12,4300,14.43,5.85,0.79,0.32,10.35,4.2,0.58,0.23,6.14,5.55,205433843,7386782,11468624,724402,185254014,6237629
디에스알제강(주),069730,2019/12,4550,15.94,7.16,0.76,0.34,7.41,3.33,0.56,0.25,6.49,4.86,201633524,6757020,12469720,819045,191479168,5203274
디에스알제강(주),069730,2020/12,4885,14.27,6.03,0.52,0.22,5.92,2.5,0.43,0.18,9.63,3.66,206252816,5279451,12784223,835726,176206567,3534043
디엘(주),000210,2015/12,67100,29.77,15.31,0.83,0.43,5.1,2.62,0.46,0.24,5.81,2.81,10250167915,127070759,432991344,0,8135324529,424682854
디엘(주),000210,2016/12,87100,96.96,63.95,0.8,0.52,13.85,9.13,0.42,0.28,10.27,0.82,10574188111,37541447,499756308,0,8654021477,324706700
디엘(주),000210,2017/12,82400,35.45,29.08,0.8,0.65,12.12,9.94,0.33,0.27,8.91,2.22,10637713334,103005804,593778269,0,11227998422,355634686
디엘(주),000210,2018/12,102500,5.79,3.79,0.82,0.54,4.96,3.24,0.45,0.29,5.95,14.63,10067944979,713297502,463794882,0,9251875303,603033360
디엘(주),000210,2019/12,90500,11.91,8.34,0.88,0.62,6.3,4.41,0.64,0.45,3.43,7.52,10072030499,396878717,432861960,0,7347747863,815835059
디엘(주),000210,2020/12,83000,7.7,3.69,1.94,0.93,4.04,1.94,4.48,2.15,21.06,13.37,10168014712,500995720,76779412,0,859871346,50263633
디엘건설(주),001880,2015/12,15550,12.58,4.64,2.77,1.02,5.75,2.12,0.56,0.21,2.54,24.61,706824031,40060549,26737795,0,892871135,89735207
디엘건설(주),001880,2016/12,16900,3.75,2.91,1.1,0.85,7.01,5.44,0.31,0.24,2.93,33.93,739445680,74911487,31134360,0,911291115,92132774
디엘건설(주),001880,2017/12,15000,5.8,3.32,1.17,0.67,6.43,3.68,0.44,0.25,0.98,22.24,771791251,64609091,33154308,0,858626981,83779874
디엘건설(주),001880,2018/12,14400,4.1,2.54,0.73,0.45,3.04,1.88,0.27,0.17,-0.22,18.7,796093447,64533986,36381420,0,965572043,90903404
디엘건설(주),001880,2019/12,19850,4.4,2.16,0.93,0.46,3.31,1.63,0.33,0.16,-0.05,23.04,851719907,95096422,39407761,0,1279913145,142966583
디엘건설(주),001880,2020/12,30550,3.29,1.08,0.64,0.21,3.09,1.02,0.28,0.09,1.04,23.71,1498377650,149320163,60727688,0,1734637384,203361674
디와이(주),013570,2015/12,7000,71.25,39.06,0.82,0.45,327.08,179.31,1.68,0.92,23.22,1.21,249171024,2637418,22960481,185137,111645530,4367879
디와이(주),013570,2016/12,7090,0,0,0.91,0.63,30.42,20.99,2.19,1.51,1813.55,-0.66,245094823,-1525063,21450364,253368,93337817,-2206260
디와이(주),013570,2017/12,6430,0,0,0.96,0.74,0,0,1.87,1.44,80.79,-0.06,241973962,-145751,23235973,242388,113750311,-304465
디와이(주),013570,2018/12,5470,0,0,0.92,0.61,135.04,89.28,1.77,1.17,78.93,-3.05,229062453,-6729000,21877723,26050,107663562,-529362
디와이(주),013570,2019/12,5630,70.64,44.35,0.89,0.56,16.45,10.33,1.94,1.22,25.53,1.21,226590191,2608040,18931536,22092,95067214,2773491
디와이(주),013570,2020/12,4530,39.84,15.63,0.76,0.3,25.28,9.91,3.59,1.41,17.67,1.83,213749333,3890673,38801980,0,43212488,4410508
디와이파워(주),210540,2015/12,6190,26.73,10.99,1.4,0.58,4.69,1.93,0.66,0.27,4.94,5.17,190970057,5948653,18924532,66675,241871955,13163111
디와이파워(주),210540,2016/12,9280,12.17,5.67,0.87,0.41,3.46,1.61,0.52,0.24,6.23,7.27,184270096,8610341,22060614,52695,199708114,11234368
디와이파워(주),210540,2017/12,19000,14.68,4.84,2.02,0.67,55.02,18.13,1.12,0.37,7.38,14.41,187923089,18764665,15958134,130597,246924384,23274194
디와이파워(주),210540,2018/12,14200,23.53,9.11,2.05,0.79,33.21,12.85,1.19,0.46,8.51,8.83,195489819,12670119,16733873,135763,251334638,14556970
디와이파워(주),210540,2019/12,10100,17.72,8.77,1.32,0.66,7,3.46,0.93,0.46,8.59,7.56,196186827,11559988,15859475,248402,220098576,6781464
디와이파워(주),210540,2020/12,11900,18.07,5.99,0.93,0.31,12.67,4.2,0.86,0.29,9.34,5.11,204253431,8188355,9730513,245859,171990416,6332849
롯데관광개발(주),032350,2015/12,12750,0,0,3.68,1.78,0,0,14.61,7.05,188.45,-37.13,237872431,-50381537,19476755,0,40079120,1261786
롯데관광개발(주),032350,2016/12,7360,302.46,103.48,5.44,1.86,260.86,89.24,18.95,6.48,84.96,1.8,351329619,2904202,21761260,0,46357657,3034018
롯데관광개발(주),032350,2017/12,10800,223.4,95.32,4.46,1.9,112.36,47.94,11.17,4.77,82.6,2.02,390424459,3352750,25371043,0,67062152,5038512
롯데관광개발(주),032350,2018/12,14550,0,0,4.18,1.61,219.48,84.29,16.72,6.42,186.29,-44.15,503143005,-101338410,27791666,0,71400517,4156536
롯데관광개발(주),032350,2019/12,14300,0,0,3.77,2.27,0,0,14.27,8.61,0,-2.1,569712213,-6335892,37134620,0,82196674,-8257439
롯데관광개발(주),032350,2020/12,15000,0,0,5.58,1.93,0,0,96.78,33.49,0,-26.35,1205546067,-74576904,69635267,0,14066103,-65429035
롯데렌탈(주),089860,2015/12,,0,0,0,0,0,0,0,0,3.28,1.41,2841953342,4275598,1126474038,0,1200027650,73553612
롯데렌탈(주),089860,2016/12,,0,0,0,0,0,0,0,0,3.12,4.72,3096024200,19432973,1341389404,0,1424552513,83163110
롯데렌탈(주),089860,2017/12,,0,0,0,0,0,0,0,0,3.2,2.31,3615481147,12145647,1566742574,0,1659805051,93062477
롯데렌탈(주),089860,2018/12,,0,0,0,0,0,0,0,0,3.6,2.46,3930624967,13076225,1633686263,0,1716101723,82415460
롯데렌탈(주),089860,2019/12,,0,0,0,0,0,0,0,0,3.55,2.46,4470996908,12969163,1767305529,0,1872767462,105461932
롯데렌탈(주),089860,2020/12,,0,0,0,0,0,0,0,0,3.34,3.74,4627440321,20006700,1930575849,0,2075911713,145335864
롯데쇼핑(주),023530,2015/12,232500,0,0,0.63,0.43,9.28,6.3,0.58,0.4,8.33,-1.93,26020706391,-304411961,4539023098,291128,16177331527,714742794
롯데쇼핑(주),023530,2016/12,221500,171.49,116.15,0.59,0.4,7.29,4.94,0.55,0.37,7.85,0.33,25982810067,51783337,4684865082,255638,16042364597,719858083
롯데쇼핑(주),023530,2017/12,199000,27.43,16.02,0.84,0.49,6.12,3.58,0.96,0.56,7.88,2.64,22820866673,369637683,4827678271,264332,10571819537,490150642
롯데쇼핑(주),023530,2018/12,211000,0,0,0.67,0.45,19.62,13.08,0.73,0.49,11.2,-4.18,21862436550,-502918275,4691534149,207110,10217788016,403140388
롯데쇼핑(주),023530,2019/12,135500,0,0,0.57,0.32,5.09,2.86,0.62,0.35,10.93,-6.78,26964266333,-753701310,4535696903,198992,9695325161,271019741
롯데쇼핑(주),023530,2020/12,102500,0,0,0.43,0.17,4.63,1.86,0.47,0.19,12.77,-10.19,24924204974,-1031996637,4020413083,218782,8708083759,134008108
