,날짜,종목,종목코드,종가,수익률
335,2019-04-01,제일기획,030000,24650.0,2.8720626631853796
336,2020-04-01,제일기획,030000,15300.0,-3.793103448275862
337,2021-04-01,제일기획,030000,21000.0,3.7254901960784315
338,2022-04-01,제일기획,030000,23700.0,1.2857142857142856
339,2014-04-01,종근당,185750,58927.0,
340,2015-04-01,종근당,185750,50930.0,-1.3571028560761622
341,2016-04-01,종근당,185750,105633.0,10.740820734341252
342,2017-04-03,종근당,185750,87525.0,-1.714237028201414
343,2018-04-02,종근당,185750,101902.0,1.6426163953156236
344,2019-04-01,종근당,185750,87403.0,-1.4228376283095523
345,2020-04-01,종근당,185750,70682.0,-1.9130922279555618
346,2021-04-01,종근당,185750,127595.0,8.051979287513086
347,2022-04-01,종근당,185750,92520.0,-2.748932168188408
348,2020-04-01,지누스,013890,51683.0,
349,2021-04-01,지누스,013890,72340.0,3.9968655070332604
350,2022-04-01,지누스,013890,65316.0,-0.9709704174730438
351,2013-04-01,지에스,078930,64300.0,
352,2014-04-01,지에스,078930,48400.0,-2.4727838258164847
353,2015-04-01,지에스,078930,43000.0,-1.1157024793388426
354,2016-04-01,지에스,078930,57700.0,3.418604651162791
355,2017-04-03,지에스,078930,58100.0,0.06932409012131657
356,2018-04-02,지에스,078930,64000.0,1.0154905335628217
357,2019-04-01,지에스,078930,53100.0,-1.7031249999999998
358,2020-04-01,지에스,078930,35400.0,-3.333333333333334
359,2021-04-01,지에스,078930,39200.0,1.073446327683616
360,2022-04-01,지에스,078930,43950.0,1.2117346938775508
361,2013-04-01,지에스리테일,007070,29100.0,
362,2014-04-01,지에스리테일,007070,27650.0,-0.4982817869415812
363,2015-04-01,지에스리테일,007070,33450.0,2.0976491862567803
364,2016-04-01,지에스리테일,007070,48050.0,4.364723467862481
365,2017-04-03,지에스리테일,007070,53500.0,1.1342351716961496
366,2018-04-02,지에스리테일,007070,33600.0,-3.7196261682242993
367,2019-04-01,지에스리테일,007070,38650.0,1.5029761904761907
368,2020-04-01,지에스리테일,007070,28950.0,-2.5097024579560157
369,2021-04-01,지에스리테일,007070,38250.0,3.212435233160622
370,2022-04-01,지에스리테일,007070,28350.0,-2.5882352941176467
371,2013-04-01,카카오,035720,18646.0,
372,2014-04-01,카카오,035720,15635.0,-1.6148235546497913
373,2015-04-01,카카오,035720,22881.0,4.634473936680525
374,2016-04-01,카카오,035720,20432.0,-1.0703203531314187
