회사명,거래소코드,회계년도,종가,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),EV/EBITDA(IFRS),자기자본순이익률(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),연구개발비(IFRS연결),매출액(수익)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결)
(주)유유제약,000220,2020/12,14600,6262.74,1768.9,1.82,0.51,0,0,2.31,0.65,17.96,1.26,154901007,2412605,38998027,4122659,98119846,6270927
(주)유한양행,000100,2015/12,272500,32.48,17.22,2.78,1.48,25.79,13.68,3.11,1.65,32.65,9.55,1880328618,126046995,254831450,39015549,1128731292,85837374
(주)유한양행,000100,2016/12,199500,32.33,16.98,2.92,1.53,41.93,22.02,3.02,1.58,22.04,11.27,2045941041,161248744,291648453,52666534,1320797335,97793027
(주)유한양행,000100,2017/12,219000,28.22,19.94,2.16,1.53,64.39,45.5,2.15,1.52,22.45,7.04,2094673424,109636659,335914499,71434811,1462248030,88709620
(주)유한양행,000100,2018/12,204500,44.29,25.66,2.4,1.39,44.6,25.84,2.4,1.39,24.67,3.55,2173812633,58334962,363665581,74066998,1518822858,50126443
(주)유한양행,000100,2019/12,236500,64.88,48.84,2.3,1.73,93.88,70.67,2.39,1.8,36.43,2.43,2117200258,36612326,418315414,96899629,1480353607,12535759
(주)유한양행,000100,2020/12,75100,18.02,3.21,2.09,0.37,73.05,13.01,2.22,0.4,31.58,11.06,2393522101,190401937,474167419,142633622,1619865303,84255098
(주)이노션,214320,2015/12,70000,15.37,10.06,1.59,1.04,21.06,13.78,2,1.31,30.66,13.73,1430474983,78036781,224736458,0,987924246,92927752
(주)이노션,214320,2016/12,57100,39.69,24.67,3.2,1.99,25.03,15.56,4.21,2.62,29.76,10.38,1675070482,77973083,281861616,0,1051560762,99439958
(주)이노션,214320,2017/12,73200,41.12,29.08,2.75,1.95,38.58,27.29,3.74,2.65,41.35,9.27,1626494168,75661546,296521143,0,1138685373,96678965
(주)이노션,214320,2018/12,63300,32.35,21.78,2.54,1.71,37.78,25.44,3.56,2.4,27.91,10.98,1740942672,92381768,353673802,0,1239176790,118186486
(주)이노션,214320,2019/12,70900,39.41,31.84,2.55,2.06,37.16,30.03,4.03,3.26,46.99,9.88,2075507094,94564534,394144256,0,1274274037,121852465
(주)이노션,214320,2020/12,59600,83.48,44.78,2.68,1.44,120.72,64.75,4.75,2.55,45.03,8.28,2043977185,84276965,474454186,0,1221072414,111506787
(주)이마트,139480,2015/12,189000,14.66,10.72,1.03,0.76,7.93,5.8,0.64,0.47,9.07,6.55,14493751838,455879563,3292388437,0,13639993102,503780001
(주)이마트,139480,2016/12,183000,14.23,11.03,0.71,0.55,7.47,5.8,0.47,0.36,8.54,5.12,15428184325,381637145,3607133484,0,14777876304,546854596
(주)이마트,139480,2017/12,271000,12.48,7.72,0.97,0.6,11.05,6.83,0.64,0.4,10.67,7.73,16066507597,627938627,3954403119,0,15876686561,566919510
(주)이마트,139480,2018/12,182500,24.91,13.78,1.11,0.61,13.95,7.72,0.69,0.38,9.33,5.49,16753863685,476179033,4133468452,0,17049079117,462827003
(주)이마트,139480,2019/12,127500,19.48,10.01,0.67,0.34,9.22,4.73,0.43,0.22,9.41,2.75,21094758780,223836243,4741774874,0,19062879818,150652509
(주)이마트,139480,2020/12,151500,8.4,4.84,0.52,0.3,5.37,3.09,0.33,0.19,8.45,4.05,22340423719,362572648,5571651991,0,22033009981,237151679
(주)이수페타시스,007660,2015/12,4615,13.83,7.95,1.47,0.84,7.25,4.17,1,0.57,6.62,7.92,506297787,6476400,41263211,0,520911373,20176550
(주)이수페타시스,007660,2016/12,4240,12.79,8.16,1.09,0.7,12.67,8.09,0.72,0.46,6.92,1.89,551111730,236506,46214643,0,554178600,11057635
(주)이수페타시스,007660,2017/12,4225,0,0,1.33,0.98,20.59,15.12,0.75,0.55,11.73,-7.59,483286938,-14879126,46460345,0,531340270,-8029238
(주)이수페타시스,007660,2018/12,6510,0,0,1.66,0.8,0,0,0.87,0.42,7.94,-3.87,505590089,-7371813,49278941,0,560337381,7500327
(주)이수페타시스,007660,2019/12,4085,0,0,3.17,1.56,5.84,2.87,0.94,0.46,9.05,-71.84,416712436,-91099124,50414207,0,514238394,-23957646
(주)이수페타시스,007660,2020/12,3995,0,0,2.58,0.72,0,0,0.73,0.21,4.47,-19.14,389384713,-13504623,44962643,0,514188416,1963549
(주)이수화학,005950,2015/12,10300,0,0,0.38,0.23,3.31,2,0.19,0.12,40.98,-13.77,1028558559,-54617454,79799216,8056426,1471229204,53916
(주)이수화학,005950,2016/12,16300,12.58,5.59,0.57,0.25,6.84,3.04,0.34,0.15,12.92,3.62,1097878605,7863436,69080812,10389100,1515417587,62632548
(주)이수화학,005950,2017/12,15250,87.57,68.89,0.57,0.45,10.4,8.18,0.27,0.21,14.15,1.21,999536232,-926817,76607322,12813211,1507752229,31125853
(주)이수화학,005950,2018/12,10000,8.41,4.99,0.41,0.24,32938.97,19552.23,0.2,0.12,10.97,2.31,935654740,-1610850,79922725,13244850,1531336138,6451081
(주)이수화학,005950,2019/12,10600,0,0,0.32,0.22,4.95,3.4,0.15,0.1,14.09,-2.4,1068023650,-18913644,87029622,16086903,1516191857,9430780
(주)이수화학,005950,2020/12,13200,0,0,0.69,0.21,3.99,1.22,0.34,0.1,8.02,-28.41,969058838,-143142309,164943245,16632055,1313295207,-36843270
(주)이스타코,015020,2015/12,1460,94.01,42.67,2.65,1.2,0,0,20.53,9.32,0,2.36,115417616,1215599,6617786,0,23937807,-1861116
(주)이스타코,015020,2016/12,1755,0,0,2.33,0.99,35.25,14.92,20.19,8.54,0,-17.31,117311533,-9546544,6912862,162167,13721933,-4447213
(주)이스타코,015020,2017/12,824,0,0,1.91,0.66,3.16,1.09,2.2,0.76,24.3,-4.42,88142004,-2982263,7408916,199583,53879625,25336
(주)이스타코,015020,2018/12,625,0,0,1.84,0.64,0,0,10.87,3.8,0,-10.62,80340272,-5224269,6079195,0,26567531,-2679607
(주)이스타코,015020,2019/12,708,3.25,1.93,0.75,0.45,2.12,1.26,1.49,0.89,8.13,,,,,,,
(주)이스타코,015020,2020/12,677,0,0,0.77,0.34,0,0,6.21,2.76,41.38,,,,,,,
(주)이아이디,093230,2015/12,958,0,0,4.11,0.89,0,0,4.17,0.9,0,-5.09,78932300,-2519297,7863880,597593,41161887,-9243977
(주)이아이디,093230,2016/12,711,0,0,4.17,1.72,0,0,3.22,1.33,0,-42.25,38690689,-14084702,3301632,0,36049633,-2788398
(주)이아이디,093230,2017/12,359,97.1,37.42,1.35,0.52,0,0,1.1,0.43,0,1.49,99837832,709365,5422107,57826,84380435,-4499531
(주)이아이디,093230,2018/12,194,0,0,1.04,0.3,0,0,0.63,0.18,0,-9.43,80001294,-6706484,4718041,420624,121343274,-3446475
(주)이아이디,093230,2019/12,224,0,0,2.2,0.51,0,0,4.41,1.02,0,0.44,205252079,465759,9215486,37993,141020916,1484789
(주)이아이디,093230,2020/12,325,0,0,2.14,0.68,0,0,4.05,1.28,0,-15.35,225852507,-22444302,20074856,406251,165214850,-1736272
(주)이엔플러스,074610,2015/12,3520,135.03,19.33,9.83,1.41,167.19,23.94,4.65,0.67,29.65,8.65,14184413,685834,2375899,8539,18088973,1576900
(주)이엔플러스,074610,2016/12,2640,28.03,14.07,4.34,2.18,28.16,14.14,1.58,0.79,9.52,18.37,21839184,2070551,4498861,0,38361918,4134342
(주)이엔플러스,074610,2017/12,6250,0,0,10.02,3.29,0,0,3.41,1.12,0,-85.82,51843486,-11769596,7584725,409547,44679960,-467681
(주)이엔플러스,074610,2018/12,5660,0,0,15.06,2.65,0,0,20.98,3.7,0,-29.34,91298144,-8337195,15155804,2299096,39778513,-11445777
(주)이엔플러스,074610,2019/12,7790,0,0,9.33,2.3,0,0,13.04,3.22,0,-87.65,117265159,-34347929,16338492,1210141,40364029,-15398599
(주)이엔플러스,074610,2020/12,3590,0,0,5.37,2.06,0,0,12.78,4.91,0,-27.8,90581868,-14091244,9521707,761699,27447158,-8333209
(주)이원,017940,2015/12,61400,6.74,5.23,0.45,0.35,2.73,2.12,0.14,0.11,10.2,0.87,3509763920,103521,480730216,0,4695070331,35683009
(주)이원,017940,2016/12,62700,8.79,6.88,0.38,0.3,7.06,5.53,0.13,0.11,15.83,-2.35,3544179098,-37939686,401942925,0,3995900597,11087869
(주)이원,017940,2017/12,56900,7.17,5.78,0.36,0.29,0,0,0.12,0.09,12.27,7.39,3460084197,86762513,339497047,0,4408216435,93694351
(주)이원,017940,2018/12,55800,8.08,5.96,0.4,0.29,2.72,2,0.12,0.09,33.47,6.47,3565388941,79242176,279381732,0,4630199431,14012873
(주)이원,017940,2019/12,48300,30.98,20.07,0.38,0.25,5.15,3.34,0.12,0.08,6.24,-3.63,3594979133,-52402497,282884700,0,4608269823,106309925
(주)이원,017940,2020/12,44650,4.34,1.87,0.26,0.11,2.06,0.88,0.1,0.04,8.03,5.19,3731448422,56330569,274912593,0,3927554237,39530859
(주)이월드,084680,2015/12,2645,0,0,2.93,0.9,177.04,54.28,15.26,4.68,56.06,,,,,,,
(주)이월드,084680,2016/12,2485,158.87,74.1,2.58,1.2,53.35,24.88,11.12,5.18,32.19,,,,,,,
(주)이월드,084680,2017/12,1735,63.33,39.85,1.81,1.14,28.52,17.95,6.8,4.28,20.23,,,,,,,
(주)이월드,084680,2018/12,2490,29.95,15.34,1.7,0.87,48.09,24.63,8.29,4.25,33.88,,,,,,,
(주)이월드,084680,2019/12,5340,70.69,21.77,2.69,0.83,49.74,15.32,4.96,1.53,19.3,,,,,,,
(주)이월드,084680,2020/12,3190,0,0,2.75,1.04,647.64,244.19,6.58,2.48,0,,,,,,,
(주)인디에프,014990,2015/12,2620,0,0,3.5,1.01,74.87,21.72,1.53,0.45,0,-7.51,167142676,-5882153,77715862,0,171485193,-5010630
(주)인디에프,014990,2016/12,1760,0,0,4.19,1.35,34.9,11.27,1.35,0.44,0,-13.56,159694562,-9566490,108700115,0,202900467,-7030173
(주)인디에프,014990,2017/12,1045,180.49,82.57,1.93,0.89,65.07,29.77,0.64,0.29,14.55,1.16,142063634,763944,103611822,0,201079668,1637232
(주)인디에프,014990,2018/12,2270,1074.41,312.02,3.28,0.95,65.11,18.91,1.09,0.32,27.68,0.34,138090885,226040,101651761,0,197598411,2015486
(주)인디에프,014990,2019/12,2370,0,0,4.16,1.87,25.42,11.43,1.27,0.57,22.63,-5.02,149413338,-3238304,104304571,0,202514692,-1579169
(주)인디에프,014990,2020/12,1495,0,0,3.88,1.32,0,0,1.02,0.35,0,-41.73,138647755,-21671230,90205025,0,152750755,-20002505
(주)인바이오젠,101140,2015/12,1570,0,0,6.99,2.53,0,0,6.15,2.23,0,,,,,,,
(주)인바이오젠,101140,2016/12,2050,0,0,14.6,4.93,243.42,82.2,7.27,2.45,0,,,,,,,
(주)인바이오젠,101140,2017/12,2660,0,0,7.96,3.34,0,0,12.74,5.34,0,,,,,,,
(주)인바이오젠,101140,2018/12,4900,85.67,31.4,6.1,2.24,0,0,18.84,6.91,120.52,,,,,,,
(주)인바이오젠,101140,2019/12,2985,15.04,6.02,3,1.2,0,0,20.15,8.07,0,,,,,,,
(주)인바이오젠,101140,2020/12,5240,0,0,5.2,1.39,0,0,39.36,10.5,0,,,,,,,
(주)인스코비,006490,2015/12,1575,0,0,6.27,3.12,0,0,15.82,7.87,0,-100.36,48649997,-24542798,11686369,321126,16313400,-4750750
(주)인스코비,006490,2016/12,1705,0,0,9.55,3.56,0,0,20.35,7.58,0,-20.69,45176999,-6852479,23758033,1242018,37062381,-2532277
(주)인스코비,006490,2017/12,2250,0,0,6.22,3.21,0,0,9.76,5.05,0,-1.48,47219185,-371685,25917388,892623,49566497,-199908
(주)인스코비,006490,2018/12,4970,0,0,50.86,6.47,0,0,48.23,6.14,135.84,-24.91,57443802,-8105264,28534191,1609951,58590555,5325278
(주)인스코비,006490,2019/12,3060,0,0,24.15,6.68,45.3,12.52,12.76,3.53,44.43,-88.74,50718972,-24905320,30035525,1351901,75277435,4731238
(주)인스코비,006490,2020/12,2110,44.61,23.71,8.81,4.68,0,0,12.19,6.48,0,27.3,76233776,9096423,33631270,1073261,57817813,-1005144
(주)인팩,023810,2015/12,6380,14.46,8.44,1.18,0.69,6.8,3.97,0.62,0.36,11.06,10.91,189362683,10628525,26292848,0,222771173,9236309
(주)인팩,023810,2016/12,6690,11.33,6.87,1.05,0.64,5.32,3.23,0.55,0.34,8.27,8.98,201399503,9269167,27692513,0,234029970,10798920
(주)인팩,023810,2017/12,4545,17.02,10.5,0.89,0.55,73.66,45.46,0.49,0.3,9.9,-1.47,278413185,-2038662,32820807,2331056,238801537,-2441192
(주)인팩,023810,2018/12,3115,28.71,16.96,0.64,0.38,5.47,3.23,0.4,0.23,23.88,1.63,284424486,2280497,34363239,2569935,350396361,3197700
(주)인팩,023810,2019/12,3720,0,0,0.75,0.37,13.25,6.62,0.47,0.24,83.09,-6.29,294347209,-4856788,44866470,3019817,360807845,-436276
(주)인팩,023810,2020/12,6090,8.24,2.97,0.75,0.27,11.99,4.32,0.35,0.13,9.09,3.55,319762537,5702406,44589141,3304234,384190157,12965532
(주)일신석재,007110,2015/12,1290,0,0,2.58,1.39,0,0,3.32,1.79,0,,,,,,,
(주)일신석재,007110,2016/12,1385,0,0,3.91,1.72,0,0,4.54,2,0,,,,,,,
(주)일신석재,007110,2017/12,1235,739.99,520.06,2.54,1.79,0,0,2.37,1.67,63.96,,,,,,,
(주)일신석재,007110,2018/12,2285,661.6,207.1,5.49,1.72,515.4,161.34,5.05,1.58,86.33,,,,,,,
(주)일신석재,007110,2019/12,2420,356.91,170.79,6.4,3.06,1534.22,734.16,4.87,2.33,68.09,,,,,,,
(주)일신석재,007110,2020/12,1885,349.06,134.86,4.41,1.7,20.7,8,3.77,1.46,53.41,,,,,,,
(주)잇츠한불,226320,2015/12,153000,16.74,13.62,4.69,3.82,20.22,16.45,4.53,3.68,10.85,26.41,388023925,83670056,78382352,0,309561740,111751425
(주)잇츠한불,226320,2016/12,43000,57.75,11.6,10.36,2.08,158.09,31.74,12.61,2.53,8.99,17.77,368859153,58347858,90700709,0,267335121,73288748
(주)잇츠한불,226320,2017/12,45400,40.23,17.96,2.59,1.16,47.33,21.13,7.07,3.16,40.69,7.08,562415774,42011737,109976876,4682916,245737423,45366029
(주)잇츠한불,226320,2018/12,26850,186.34,57.17,3.79,1.16,0,0,11.49,3.53,68.97,1.89,535580626,18555764,109709876,3704220,214122093,19913150
(주)잇츠한불,226320,2019/12,19300,0,0,1.8,0.81,0,0,7.46,3.35,0,-1.11,539412881,7436709,102902393,6678569,204458439,10931674
(주)잇츠한불,226320,2020/12,26050,0,0,2.12,0.4,0,0,15.29,2.91,0,-3.52,508119345,-3502062,75283819,6522901,146378359,3755263
(주)제이에스코퍼레이션,194370,2015/12,,0,0,0,0,0,0,0,0,-0.88,25.56,158996597,19594387,38163892,2198963,240294265,21579018
(주)제이에스코퍼레이션,194370,2016/12,16500,61.55,21.47,3.73,1.3,795.17,277.36,3.28,1.14,13.05,8.31,198836135,10511358,35084881,2368065,188518472,12399008
(주)제이에스코퍼레이션,194370,2017/12,12800,71.71,40.13,1.85,1.03,79.46,44.47,1.29,0.72,7.17,3.71,190454998,5760615,36141910,2498702,236280602,15151255
(주)제이에스코퍼레이션,194370,2018/12,11000,33.58,20.74,1.45,0.89,17.54,10.83,1.16,0.72,7.94,3.76,189468046,5862116,36527915,1916273,205633846,4477122
(주)제이에스코퍼레이션,194370,2019/12,12550,22.75,11.35,1.64,0.82,11.93,5.95,1.09,0.54,7.23,5.26,201631124,8222161,37091840,1796057,253067075,11098653
(주)제이에스코퍼레이션,194370,2020/12,7520,0,0,1.18,0.45,77.6,29.68,1.08,0.41,22.11,1.54,504395888,2319865,48758098,1247046,402818975,7945475
(주)제일기획,030000,2015/12,20700,109.97,69.27,5.59,3.52,70.29,44.28,3.56,2.25,45.48,9.55,1866861902,81740961,821452164,0,2806713644,127217996
(주)제일기획,030000,2016/12,15750,52.2,33.65,4.78,3.08,97.52,62.88,2.56,1.65,21.63,11.4,2151431627,90648134,847885557,0,3232593889,149549496
(주)제일기획,030000,2017/12,21200,28.62,20.17,4.54,3.2,58.5,41.24,2.4,1.69,33.81,15.8,2238293235,128372886,856009825,0,3374986899,156535958
(주)제일기획,030000,2018/12,22500,35.19,25.61,4.92,3.58,14.82,10.79,2.33,1.69,37.27,15.01,2172078164,131868993,901653924,0,3477880994,181096627
(주)제일기획,030000,2019/12,24050,32.31,22.91,5.89,4.17,32.1,22.76,2.99,2.12,37.42,15.09,2252767352,139453304,959116203,0,3421672988,205813034
(주)제일기획,030000,2020/12,20600,23.35,11.24,4.47,2.15,17.95,8.64,3.17,1.53,26.61,16.11,2242463952,158280184,899539438,0,2747921881,204917150
(주)제주항공,089590,2015/12,40100,25.06,17.79,5.63,4,16.38,11.63,1.94,1.38,15.25,,,,,,,
(주)제주항공,089590,2016/12,25100,20,12.11,4.31,2.61,9.12,5.52,1.42,0.86,7.05,19.48,600309976,52974879,87196855,0,747613396,58415264
(주)제주항공,089590,2017/12,35350,13.83,8.23,3.59,2.14,6.07,3.61,1.07,0.64,6.97,25.79,800417836,77796715,120187203,0,996357341,101318497
(주)제주항공,089590,2018/12,33550,19.42,10.31,4,2.12,9.61,5.1,1.09,0.58,5.66,19.86,1031605312,70878373,142616002,0,1259395676,101202718
(주)제주항공,089590,2019/12,26800,0,0,4.2,1.98,15.51,7.33,0.9,0.43,9.75,-9.36,1467507641,-33117598,169501545,0,1383976262,-32889587
(주)제주항공,089590,2020/12,18350,0,0,3.61,1.45,0,0,1.92,0.77,0,-113.11,1168566447,-306475796,105271076,0,377045661,-335816214
(주)조비,001550,2015/12,12650,51.85,27.66,2.47,1.31,0,0,1.3,0.69,21.15,,,,,,,
(주)조비,001550,2016/12,12500,98.04,55.05,2.29,1.28,10.59,5.95,1.45,0.81,31.59,,,,,,,
(주)조비,001550,2017/12,11500,67.25,48.41,1.53,1.1,10.91,7.85,1.18,0.85,33.44,,,,,,,
(주)조비,001550,2018/12,23200,649.39,176.39,4.43,1.2,54.71,14.86,3.52,0.96,48.78,,,,,,,
(주)조비,001550,2019/12,15300,0,0,3.79,1.58,0,0,2.55,1.06,45.37,,,,,,,
(주)조비,001550,2020/12,18900,51.67,11.75,3.04,0.69,18.96,4.31,2.11,0.48,21.9,,,,,,,
(주)조흥,002600,2015/12,164000,29.47,8.88,1.87,0.56,54.73,16.49,1.73,0.52,11.82,,,,,,,
(주)조흥,002600,2016/12,183000,16.26,10.35,1.2,0.77,18.5,11.77,1.02,0.65,8.65,,,,,,,
(주)조흥,002600,2017/12,288000,21.24,9.16,2.06,0.89,26.54,11.45,1.48,0.64,11.12,,,,,,,
(주)조흥,002600,2018/12,182500,21.43,12.13,1.42,0.8,13.04,7.39,1.02,0.58,9.36,,,,,,,
(주)조흥,002600,2019/12,149500,17.97,11.09,1.13,0.69,45.37,28,0.72,0.45,8.25,,,,,,,
(주)조흥,002600,2020/12,175000,16.08,8.94,0.94,0.52,0,0,0.54,0.3,10.36,,,,,,,
(주)종근당,185750,2015/12,96100,0,0,3.69,1.74,148.8,70.13,1.83,0.86,15.54,,,,,,,
(주)종근당,185750,2016/12,104500,42.74,20.45,5.29,2.53,30.29,14.49,2.1,1.01,12.75,,,,,,,
(주)종근당,185750,2017/12,138500,25.52,17.03,3.61,2.41,17.06,11.39,1.55,1.03,13.49,13.39,677205335,53728254,281891354,65051785,884362808,77764992
(주)종근당,185750,2018/12,102000,36.44,19.89,3.83,2.09,34.29,18.72,1.62,0.89,10.62,10.21,711494874,41704405,304663418,77034472,956218889,75739894
(주)종근당,185750,2019/12,97000,21.36,15.01,2.57,1.8,14.24,10.01,1.07,0.75,10.32,11.94,801352143,52975285,329702941,98623649,1079337662,74575613
(주)종근당,185750,2020/12,226500,35.23,7.48,6.02,1.28,29.19,6.19,2.4,0.51,16.66,17.88,946333120,90404889,365203940,146663978,1303005524,123935879
(주)종근당바이오,063160,2015/12,27600,33.52,14.15,1.78,0.75,15.55,6.56,2.09,0.88,7.52,,,,,,,
(주)종근당바이오,063160,2016/12,23550,18.98,11,1.35,0.78,11.56,6.7,1.58,0.92,5.78,,,,,,,
(주)종근당바이오,063160,2017/12,21350,15.88,12.82,0.92,0.74,6.23,5.03,1.08,0.87,5.63,,,,,,,
(주)종근당바이오,063160,2018/12,20750,18.47,11.31,1.02,0.62,9.46,5.79,1.18,0.72,6.36,,,,,,,
(주)종근당바이오,063160,2019/12,29500,14.29,8.48,1.16,0.69,10.39,6.17,1.32,0.78,7,7.74,233347513,12264880,20761494,10704204,137184189,15412574
(주)종근당바이오,063160,2020/12,79900,79.4,13.88,3.91,0.68,85.98,15.03,5.25,0.92,23.72,3.79,283462940,6207398,20257116,9117523,124599959,7607022
(주)종근당홀딩스,001630,2015/12,111000,11.91,4.18,2.65,0.93,73.35,25.72,46.49,16.3,43.77,6.75,501005739,30557582,41983911,3872859,221832028,28182086
(주)종근당홀딩스,001630,2016/12,68900,65.68,27.5,2.24,0.94,0,0,51.48,21.56,34.34,9.01,705665535,42855760,79478742,6468227,335675556,23050479
(주)종근당홀딩스,001630,2017/12,72500,69.56,46.76,1.3,0.87,77.08,51.81,33.19,22.31,45.67,12.48,818863626,67418298,123507424,9672033,450735118,43495867
(주)종근당홀딩스,001630,2018/12,62500,25.32,16.5,1.21,0.79,44.55,29.02,20.51,13.36,21.66,6.55,871435736,52811112,149218092,11171145,531114470,53715501
(주)종근당홀딩스,001630,2019/12,101000,67.86,28.63,2.03,0.86,77.8,32.82,41.1,17.34,49.76,10.03,1074739605,79329793,242509991,16389274,720644043,86159910
(주)종근당홀딩스,001630,2020/12,127500,54.87,28.88,2.28,1.2,71.64,37.7,33.17,17.46,46.62,15.59,1258451806,113621663,324633359,20659862,858118781,89262180
(주)주연테크,044380,2015/12,991,0,0,3.59,1.04,65.24,18.98,1.35,0.39,0,,,,,,,
(주)주연테크,044380,2016/12,1270,113.35,46.42,3.4,1.39,0,0,2.09,0.86,125.46,2.79,50471603,915353,8646099,56435,49684565,374296
(주)주연테크,044380,2017/12,525,0,0,2.13,0.67,0,0,1.85,0.58,0,-13.9,55053384,-6185187,15481400,141485,60906835,-6770095
(주)주연테크,044380,2018/12,401,0,0,1.84,0.77,0,0,2.02,0.85,0,-10.61,60682697,-5063061,10939158,153268,44309488,-1503454
(주)주연테크,044380,2019/12,796,0,0,2.62,0.89,0,0,2.12,0.72,0,-11.11,61757553,-4784336,10430872,176912,70517917,-3839050
(주)주연테크,044380,2020/12,1075,0,0,2.44,0.59,23.38,5.64,1.39,0.33,52.35,-5.86,57589967,-2981611,5104194,196513,62660644,503726
(주)지누스,013890,2015/12,,,,,,,,,,,,,,,,,
(주)지누스,013890,2016/12,,,,,,,,,,,,,,,,,
(주)지누스,013890,2017/12,,0,0,0,0,0,0,0,0,0.25,34.33,340368616,45151696,91953587,3531406,602754834,87200984
(주)지누스,013890,2018/12,,0,0,0,0,0,0,0,0,1.07,28.34,514784303,43608873,123277724,3523278,621764301,53086658
(주)지누스,013890,2019/12,92800,28.41,21.95,4.41,3.41,0,0,4.78,3.69,22.28,26.32,755067850,72426384,156326378,5422143,817137677,103868178
(주)지누스,013890,2020/12,103000,19.77,6.7,4.67,1.58,99.95,33.89,8.13,2.76,21.76,11.61,896807386,45789825,230832090,2301996,989524782,86722514
(주)지에스,078930,2015/12,50700,53.11,36.93,1.1,0.76,45.8,31.84,28.44,19.77,39.5,8.05,19023008000,509319000,1297940000,0,12301179000,1581778000
(주)지에스,078930,2016/12,54100,25.74,19.6,1.21,0.92,18.98,14.46,15.18,11.56,17.69,12.13,20341172000,923311000,1435200000,0,13462426000,1754224000
(주)지에스,078930,2017/12,62200,19.46,12.66,1.5,0.98,17.38,11.31,14.91,9.7,15.13,13.42,22003689000,1091904000,1689562000,0,16209942000,2071234000
(주)지에스,078930,2018/12,51600,16.05,10.6,1.32,0.87,15.56,10.27,13.38,8.83,11.83,11.14,22630978000,1030460000,1883936000,0,17744385000,2209837000
(주)지에스,078930,2019/12,51600,18.84,15.39,1,0.82,19.09,15.59,14.31,11.69,17.59,6.26,24739276000,668945000,1949278000,0,17786063000,2033142000
(주)지에스,078930,2020/12,37550,0,0,0.97,0.57,22.86,13.48,15.89,9.37,16.99,-2.82,24476843000,-187776000,1838123000,0,15444214000,920569000
(주)지에스글로벌,001250,2015/12,5490,0,0,1.07,0.62,0,0,0.11,0.06,13.89,-20.64,800714753,-46728650,63347639,0,2262023464,28908532
(주)지에스글로벌,001250,2016/12,3095,76.94,25.97,1,0.34,26.43,8.92,0.17,0.06,16.01,6.07,1326423033,16073112,69167513,0,2553790920,36411795
(주)지에스글로벌,001250,2017/12,2795,38.34,26.97,0.87,0.62,6.44,4.53,0.11,0.08,21.01,6.22,1397854513,22495620,91984966,0,3387389006,48023416
(주)지에스글로벌,001250,2018/12,2465,29.6,13.03,1.08,0.48,0,0,0.11,0.05,12.34,5.48,1336006542,21058576,82598813,0,4058527569,56129900
