회사명,거래소코드,회계년도,매출액증가율(IFRS),총자본증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),유형자산증가율(IFRS),비유동자산증가율(IFRS),유동자산증가율(IFRS),재고자산증가율(IFRS),유동비율(IFRS),당좌비율(IFRS),현금비율(IFRS),순운전자본비율(IFRS),부채비율(IFRS),자기자본배율(IFRS),비유동비율(IFRS),유동자산구성비율(IFRS),자기자본구성비율(IFRS),매출액총이익률(IFRS),매출액순이익률(IFRS),총자본사업이익률(IFRS),총자본순이익률(IFRS),자기자본순이익률(IFRS),1주당순이익(IFRS)(원),1주당매출액(IFRS)(원),총자본회전률(IFRS),자기자본회전률(IFRS),비유동자산회전률(IFRS),재고자산회전률(IFRS),매출채권회전률(IFRS),매입채무회전률(IFRS),매입채무회전기간(IFRS),재고자산회전기간(IFRS),매출채권회전기간(IFRS),1회전기간(IFRS),운전자본회전률(IFRS),순운전자본회전률(IFRS),유형자산회전율(IFRS),유동자산회전률(IFRS),당좌자산회전률(IFRS),부가가치(IFRS)(백만원),총자본투자효율(IFRS),설비투자효율(IFRS),기계투자효율(IFRS),부가가치율(IFRS),노동소득분배율(IFRS),자본분배율(IFRS),이윤분배율(IFRS),상장폐지일,소속코드,상장일
(주)엘엑스인터내셔널,001120,2022/12,-1.14,25.3,27.92,51.88,-56.4,17.65,45.55,8.25,137.78,125.33,77.88,8.74,63.8,1191.69,111.61,31.86,61.05,7.95,12.87,3.91,15.54,25.69,14695,105994.9,1.21,2,1.72,39.21,11.63,13.86,26.33,9.31,31.37,0.07,0.03,2.24,638.97,4.04,4.51,704499.67,18.62,18043.17,510507.01,17.15,8.31,91.69,75.03,,1,1976/03/10
(주)엘엑스하우시스,108670,2018/12,0.18,-3.58,-5.5,0,3.4,0.47,-9.26,3.28,216.98,173.27,27.99,21.1,128.77,1874.63,139.24,39.13,43.71,20.04,-1.51,2.15,-1.95,-4.42,-4281,281773.3,1.29,2.92,2.16,16.94,5.15,20.11,18.15,21.55,70.93,0.01,0.51,2.1,2.79,3.19,3.94,405492,18.91,41.99,103.06,14.39,74.18,25.82,-10.53,,1,2009/04/20
(주)엘엑스하우시스,108670,2019/12,-3.81,1.11,-2.22,0,1.73,6.96,-7.98,-8.06,115.72,92.43,17.64,4.84,136.56,1833.04,152.31,35.62,42.27,21.34,-0.57,2.19,-0.71,-1.65,-1542,271050.1,1.26,2.92,2.01,16.71,5.69,20.01,18.24,21.85,64.18,0.01,0.42,2.03,2.62,3.36,4.21,470355,21.69,48.14,119.93,17.35,72.09,27.91,-3.26,,1,2009/04/20
(주)엘엑스하우시스,108670,2020/12,-4.21,-6.67,-11.56,0,-13.68,-16.09,10.36,-9.94,120.12,100.39,41.41,7.05,149.64,1621.17,144.5,42.12,40.06,23.59,-4.07,3.6,-5.04,-12.23,-10591,259651,1.24,3.01,2.02,17.58,6.47,14.29,25.55,20.76,56.43,0.02,0.1,1.73,2.67,3.2,3.91,366909,18.13,43,104.8,14.13,89.31,10.69,-28.79,,1,2009/04/20
(주)엘엑스하우시스,108670,2021/12,13.88,2.78,-2.96,0,4.63,1.52,4.5,44.81,99.52,76.87,21.4,-0.21,164.39,1573.25,151.17,42.82,37.82,22.74,-0.79,3.05,-1.14,-2.93,-2353,295686.1,1.44,3.7,2.51,17.26,7.57,12.11,30.13,21.15,48.24,0.03,0.08,1.77,3.21,3.39,4.22,480086,23.08,57.75,147.72,16.24,73.23,26.77,-4.88,,1,2009/04/20
(주)엘엑스하우시스,108670,2022/12,3.66,-0.97,-9.88,0,-3.73,3.56,-7.03,8.8,102.46,75.17,18.64,0.97,190.51,1417.82,173.72,40.2,34.42,19.64,-3.36,1.4,-4.98,-13.78,0,306504.8,1.48,4.1,2.53,14.48,7.21,12.42,29.38,25.2,50.64,0.02,0.11,1.79,3.31,3.57,4.73,392826,19.07,45.39,115.87,12.82,84.73,15.27,-26.24,,1,2009/04/20
(주)엘엑스홀딩스,383800,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2021/05/27
(주)엘엑스홀딩스,383800,2022/12,0,0,0,0,0,0,0,0,1853.37,1853.37,1186.9,19.94,1.16,1237.06,79.84,21.08,98.85,0,77.97,7.06,8.29,8.39,1038,1331.17,0.11,0.11,0.13,0,0,0,0,0,0,0,0,0.48,29.44,0.5,0.5,87468,8.99,2491.26,0,84.52,20.52,79.48,92.26,,1,2021/05/27
(주)엘지,003550,2018/12,5.92,0.96,3.61,-41.99,-2.17,4.83,-44.8,0,272.99,272.99,91.25,2.7,2.52,1034.7,98.15,4.26,97.55,0,72.99,5.99,5.95,6.18,3143,4305.39,0.08,0.08,0.09,0,0,0,0,0,0,0,0,0.98,20.63,1.35,1.35,614434,6.59,1692.38,0,81.15,6.84,93.16,89.95,,1,1970/02/13
(주)엘지,003550,2019/12,15.51,2.68,2.51,5.16,27.79,-1.99,107.75,0,529.36,529.36,96.3,7,2.69,1060.63,93.84,8.62,97.38,0,66.44,6.9,6.15,6.31,3305,4973.35,0.09,0.09,0.1,0,0,0,0,0,0,0,0,1.15,21.15,1.43,1.43,729937,7.62,1573.34,0,83.45,6.6,93.4,79.62,,1,1970/02/13
(주)엘지,003550,2020/12,16.18,10.37,10.11,129.08,-7.17,-8.31,208.24,0,1424.13,1424.13,264.27,22.4,2.93,1167.87,78.14,24.09,97.15,0,131.01,8.03,13.22,13.59,7573,5778.08,0.1,0.1,0.12,0,0,0,0,0,0,0,0,0.55,22.72,0.6,0.6,1660301,15.71,3854.98,0,163.38,2.96,97.04,80.19,,1,1970/02/13
(주)엘지,003550,2021/12,-2.6,-8.16,-8.37,-7.31,-4.06,-1.84,-28.08,0,1018.19,1018.19,117.17,17.01,3.17,1173.92,83.71,18.86,96.93,0,124.68,7.46,12.17,12.54,7457,5978.16,0.1,0.1,0.12,0,0,0,0,0,0,0,0,0.42,23.46,0.45,0.45,635041,6.54,1536.85,0,64.16,10.01,89.99,194.32,,1,1970/02/13
(주)엘지,003550,2022/12,7.86,2.01,1.38,-40.25,-2.71,4.52,-8.8,0,871.4,871.4,100.05,14.93,3.81,1190.15,86.3,16.86,96.33,0,69.07,8.81,7.52,7.78,4626,6658.61,0.11,0.11,0.13,0,0,0,0,0,0,0,0,0.55,26.19,0.61,0.61,961485,9.71,2397.54,0,90.07,6.16,93.84,76.69,,1,1970/02/13
(주)엘지생활건강,051900,2018/12,7.29,5.8,19.02,1.71,9.73,8.21,-0.63,6.75,124.39,84.55,22.12,5.02,31.29,3170.22,97.66,25.61,76.17,60.75,14.92,23.91,16.89,23.45,36151,229155.79,1.13,1.57,1.54,13.86,10.66,28.63,12.75,26.33,34.24,0.02,0,2.32,5.19,4.29,6.2,1132610.35,30.72,147.31,1049.29,27.9,30.21,69.79,53.49,,1,2001/04/25
(주)엘지생활건강,051900,2019/12,11.74,11.03,16.23,2.81,13.22,12.44,6.93,11.84,127.34,84.68,32.98,5.3,25.41,3684.82,94.47,24.67,79.74,62.63,13.73,22.82,16.01,20.51,37167,256067.44,1.17,1.49,1.56,14.16,12.48,35.3,10.34,25.77,29.24,0.02,0,2.59,5.19,4.64,6.91,1272997.51,31.1,162.53,1174.02,28.06,29.05,70.95,48.93,,1,2001/04/25
(주)엘지생활건강,051900,2020/12,-2.62,11.41,16.21,-0.71,22.17,18.94,-11.57,18.84,133.23,73.25,11.76,4.88,20.23,4282.08,96.69,19.58,83.17,60.49,14,21.2,14.29,17.52,36902,249366.94,1.02,1.25,1.31,11.94,12.71,31.52,11.58,30.58,28.71,0.02,0,2.63,4.29,4.64,7.6,1169692.72,25.65,117.17,998.88,26.47,30.77,69.23,52.87,,1,2001/04/25
(주)엘지생활건강,051900,2021/12,12.17,12.09,11.28,-1.81,1.42,5.2,40.4,5.61,163.68,108.25,46.39,9.54,21.11,4765.03,91.41,24.52,82.57,61.84,12.25,20.42,12.55,15.15,36234,279725.55,1.02,1.24,1.32,11.99,13.3,35.71,10.22,30.44,27.44,0.02,0,2.77,4.34,4.62,7.51,1346229.98,26.33,125.03,696.86,27.16,28.67,71.33,45.11,,1,2001/04/25
(주)엘지생활건강,051900,2022/12,-23.66,-7.92,-2.21,-87.33,-0.93,-0.32,-31.31,-3.35,210.86,110.38,25.98,9.62,14.03,4659.8,93.17,18.29,87.7,55.82,2.03,8.93,1.57,1.84,4586,213531.1,0.77,0.91,0.98,9.06,11.2,31.91,11.44,40.27,32.6,0.02,0,2.3,3.31,3.58,5.91,622789.08,13.23,55.54,338.59,16.46,54.86,45.14,12.36,,1,2001/04/25
(주)엘지에너지솔루션,373220,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2022/01/27
(주)엘지에너지솔루션,373220,2021/12,0,0,0,0,0,0,0,0,101.12,73.58,6.51,0.32,92.17,7133.96,136.19,29.13,52.04,28.73,-1.23,-2.43,-0.75,-1.44,-515,41937.32,0.61,1.18,0.86,7.71,6.4,6.21,58.8,47.33,56.99,0.02,0.13,1.06,4.46,2.1,2.89,979682,7.15,61.77,339.3,11.68,91.92,8.08,-10.51,,1,2022/01/27
(주)엘지에너지솔루션,373220,2022/12,26.16,69.24,135.42,0,33.32,35.94,150.27,46.98,216.91,182.22,104.78,23.22,38.16,14354.34,78.64,43.08,72.38,15.31,-4.99,-2.69,-2.86,-4.41,-2276,45621.02,0.57,0.88,0.92,7.88,6.02,7.16,50.99,46.33,60.65,0.02,0.15,0.94,4.83,1.51,1.87,769850,3.32,40.47,182.67,7.28,157.16,-57.16,-68.6,,1,2022/01/27
(주)엘지유플러스,032640,2018/12,-1.35,16.8,30.43,-16.42,-1.04,9.36,38.95,35.75,109.16,97.33,8.35,2.51,102.37,267.9,141.87,29.9,49.41,0,3.94,5.93,3.68,7.83,1092,27706.05,0.93,1.99,1.29,30.82,6.65,28.56,12.78,11.84,54.92,0.02,0.11,1.65,1.89,3.37,3.79,3138960,22.49,51.94,71.96,25.95,24.2,75.8,15.19,,1,2008/04/21
(주)엘지유플러스,032640,2019/12,1.99,20.63,3.44,-6.52,26.23,26.5,6.86,-4.87,110.14,99.52,8.42,2.44,136.02,277.11,173.51,26.48,42.37,0,3.61,4.76,2.89,6.35,1020,28257.96,0.8,1.76,1.11,27.97,7.41,33.67,10.84,13.05,49.24,0.02,0.58,1.5,1.71,2.86,3.18,3499037,20.79,46.92,70.05,28.36,22.74,77.26,12.74,,1,2008/04/21
(주)엘지유플러스,032640,2020/12,0.12,2.49,4,1.55,14.41,2.76,1.76,-35.62,116.13,109.04,13.66,3.65,132.59,288.2,171.43,26.29,42.99,0,3.66,5.19,2.66,6.22,1036,28292.62,0.72,1.7,0.98,34.95,7.39,54.26,6.73,10.44,49.38,0.02,0,1.46,1.43,2.75,2.98,3548323,20.57,40.2,60.6,28.72,25.65,74.35,12.75,,1,2008/04/21
(주)엘지유플러스,032640,2021/12,3.65,5.67,3.49,50.07,3.2,6.54,3.2,-16.74,97.25,92.47,12.5,-0.73,137.49,298.24,176.5,25.68,42.11,0,5.3,5.58,3.83,9,1565,29326.31,0.72,1.7,0.97,50.47,7.61,69.26,5.27,7.23,47.97,0.02,0,1.43,1.37,2.78,2.94,4454738,24.43,48.47,70.65,34.79,26.93,73.07,15.25,,1,2008/04/21
(주)엘지유플러스,032640,2022/12,-0.18,2.14,6.11,-2.57,4.5,4.18,-3.77,-4.44,103.53,98.47,13.27,0.82,128.59,316.47,173.28,24.2,43.75,0,5.18,5.95,3.59,8.36,1539,29274.48,0.69,1.62,0.92,56.71,7.96,54.05,6.75,6.44,45.86,0.02,0.09,1.39,1.32,2.78,2.93,4592075,24.66,48.4,69.19,35.93,27.65,72.35,14.41,,1,2008/04/21
(주)엘지헬로비전,037560,2018/12,4.6,3.5,7.32,37.84,0.58,3.21,4.96,-13.81,95.7,90.96,30.95,-0.77,82.53,547.13,151.2,17.17,54.79,90.02,3.4,4.02,2.09,3.89,514,15125.05,0.62,1.14,0.74,65.94,6.26,72.95,5,5.54,58.27,0.02,0,1.73,1.7,3.61,3.82,449469.37,23.25,65.63,77.11,38.37,21.67,78.33,8.86,,1,2012/11/09
(주)엘지헬로비전,037560,2019/12,-5.38,-7.5,-10.28,0,-4.64,-8.98,-0.32,-68.68,56.87,55.99,13.67,-14.03,88.19,490.89,153.38,18.5,53.14,91.88,-8.59,2.11,-5.11,-9.47,-1229,14311.12,0.6,1.1,0.72,102.63,6.88,62.99,5.79,3.56,53.05,0.02,0.02,1.39,1.64,3.34,3.46,243145.14,13.59,38.17,45.24,21.94,40.66,59.34,-39.14,,1,2012/11/09
(주)엘지헬로비전,037560,2020/12,-4.72,-18.13,-33.59,0,-10.03,-25.17,12.87,40.14,88.79,87.08,35.24,-3.22,132,326,172.83,25.5,43.1,91.53,-29.53,2.55,-19.17,-39.43,-4027,13635.25,0.65,1.34,0.83,170.72,7.14,55.34,6.6,2.14,51.11,0.02,0.01,1.24,1.69,3,3.05,8166.24,0.56,1.41,1.69,0.77,1233.98,-1133.98,-3818.87,,1,2012/11/09
(주)엘지헬로비전,037560,2021/12,2.29,1.01,3.42,0,-9.37,-4.05,15.79,40.51,163.34,159.51,47.9,11.34,126.6,337.15,160.35,29.24,44.13,89.95,2.52,3.42,1.85,4.24,352,13948.07,0.73,1.68,1.01,124.42,7.33,59.79,6.1,2.93,49.77,0.02,0.01,1.45,1.91,2.68,2.74,329994.23,22.31,62.87,76.79,30.55,31.47,68.53,8.25,,1,2012/11/09
(주)엘지헬로비전,037560,2022/12,8.15,-4.19,-4.42,0,-8.03,-8.88,7.15,-34.22,103.97,102.47,42.21,1.25,127.13,322.26,152.87,32.7,44.03,84.98,-2.33,4.22,-1.88,-4.27,-352,15085.01,0.81,1.83,1.17,138.94,7.42,92.83,3.93,2.63,49.22,0.02,0.02,1.45,2.26,2.61,2.66,257344.18,18.16,53.52,66.22,22.03,40.21,59.79,-10.58,,1,2012/11/09
(주)엘지화학,051910,2018/12,11.66,12.21,6.74,-1.51,11.7,18.46,2.69,16.96,199.11,142.95,39.13,18.04,43.39,4228.32,91.41,36.25,69.74,19.52,6.78,9.38,7.05,9.86,20632,297840.8,1.04,1.45,1.67,10.36,5.99,13.97,26.13,35.23,60.94,0.01,0.42,1.81,2.64,2.75,3.74,4858071,20.47,62.43,159.62,20.84,39.19,60.81,32.55,,1,2001/04/25
(주)엘지화학,051910,2019/12,-4.3,13.89,-0.54,-76.86,13.91,23.46,-2.94,10.05,167.79,114.13,20.14,12.48,64.2,4205.41,113.47,30.89,60.9,17.89,1.64,2.83,1.44,2.22,4771,285031.11,0.88,1.35,1.32,8.76,5.59,12.13,30.08,41.69,65.33,0.01,0.45,1.7,2.24,2.63,3.76,3540397,13.1,39.87,100.28,15.87,56.15,43.85,10.34,,1,2001/04/25
(주)엘지화학,051910,2020/12,-6.64,-4.35,3.06,0,-4.95,11.98,-40.9,-40.4,100.53,68.1,17.37,0.1,52.39,4333.99,123.3,19.09,65.62,20.87,-0.47,4.67,-0.37,-0.59,-1283,266092.3,0.79,1.25,1.05,9.78,6.74,15.93,22.91,37.34,54.15,0.01,1.71,1.8,2.01,3.14,4.62,4233493,16.38,55.46,127.69,20.32,49.96,50.04,-2.32,,1,2001/04/25
(주)엘지화학,051910,2021/12,-1.72,19.65,10.74,0,10.97,8.48,66.97,104.93,151.63,91.6,19.45,9.07,64.65,4799.33,120.79,26.64,60.74,27.9,12.28,12.01,8.86,14.07,32274,261506.71,0.72,1.15,0.94,8.44,7.5,17.2,21.22,43.27,48.67,0.01,0,1.74,1.92,3.11,4.92,5933252,19.18,57.25,110.78,28.98,28.7,71.3,42.38,,1,2001/04/25
(주)엘지화학,051910,2022/12,14.33,6.28,12.18,19.6,6.55,7.69,2.43,3.47,183.21,109.94,28.73,11.66,55.99,5384.03,115.95,25.67,64.11,19.44,12.85,5.54,9.43,15.09,38573,298968.57,0.73,1.17,0.99,7.05,7.37,16.77,21.77,51.75,49.52,0.01,0,1.75,2.02,2.81,4.66,6659138,20.26,62.44,125.61,28.45,28.69,71.31,45.16,,1,2001/04/25
(주)엠씨넥스,097520,2018/12,0.33,2.95,35.4,0,-22.81,8.1,1.08,-1.78,126.68,118.74,25.33,15.16,137.25,1883.83,66.44,72,42.15,14.44,6.53,13.85,10.81,29.07,2972,56860.23,1.65,4.45,6.05,35.82,3.39,6.69,54.57,10.19,107.56,0.02,0.03,1.23,21.07,2.28,2.43,91886.61,23.87,354.11,869.79,14.64,27.67,72.33,44.63,,1,2021/07/06
(주)엠씨넥스,097520,2019/12,88.78,21.5,66.76,142.75,-4.29,6.04,27.51,23.12,180.85,169.91,1.71,33.78,72.85,3029.3,42.25,75.56,57.85,15.97,8.4,32.12,23.35,46,6067,68787.41,2.78,5.48,10.67,61.17,5,12.52,29.14,5.97,72.98,0.02,0.02,2.27,46.66,3.76,4,165015.67,35.28,664.46,2003.42,13.93,15.04,84.96,60.32,,1,2021/07/06
(주)엠씨넥스,097520,2020/12,-1.68,-0.22,10.84,-62.96,-3.37,32.88,-10.93,-3.44,204.97,191.52,4.46,34.54,55.6,3357.79,50.65,67.45,64.27,10.6,3.16,14.71,7.89,12.93,2091,65219.02,2.49,4.08,8.75,55.45,4.15,14.02,26.03,6.58,87.9,0.01,0.02,2.29,47.72,3.49,3.72,85565.76,18.34,356.56,1029.52,7.34,29.67,70.33,43.09,,1,2021/07/06
(주)엠씨넥스,097520,2021/12,-29.82,5.85,8.38,-27.65,15.15,30.52,-6.05,56.11,189.51,168.86,3.27,28.28,51.98,3616.75,60.99,59.87,65.8,8.89,3.26,4.44,5.55,8.54,1505,45669.17,1.7,2.62,4.67,30.93,3.16,8.8,41.48,11.8,115.65,0.01,0.04,1.78,31.67,2.68,2.93,67477.82,13.66,244.2,724.4,8.25,38.78,61.22,39.53,,1,2021/07/06
(주)엠씨넥스,097520,2022/12,4.33,-0.76,1.32,-25.06,85.75,15.61,-11.74,12.33,200.6,172.78,6.32,26.7,48.85,3663.51,69.6,53.25,67.18,7.66,2.34,2.94,4.06,6.11,1125,47453.44,1.73,2.61,3.99,24.93,3.78,8.78,41.56,14.64,96.5,0.01,0.05,2.02,21.61,3.06,3.49,63417.48,12.94,123.55,481.54,7.43,44.9,55.1,31.52,,1,2021/07/06
(주)영원무역,111770,2018/12,-6.08,16.19,23.01,-9.13,4.47,23.19,-3.31,51.54,108,98.31,47.61,1.63,47.17,5037.6,114.82,21.98,67.95,14.75,3.6,7.17,2.74,4.13,953,26240.52,0.76,1.15,1,43.27,8.68,4.43,82.4,8.44,42.04,0,0.02,1.64,7.01,3.17,3.42,111718.82,6.8,67.63,898.6,9.61,32.21,67.79,37.43,,1,2009/07/30
(주)영원무역,111770,2019/12,16.82,11.96,15.46,59.76,-39.7,8.53,24.17,-16.86,118.11,111.02,52.59,3.74,42.72,5816.45,107.93,24.38,70.07,13.74,4.92,7.28,3.84,5.56,1523,30652.99,0.78,1.13,1.02,45.81,9.66,5.46,66.88,7.97,37.78,0,0.02,1.78,9.99,3.36,3.62,137634.7,7.48,147.69,1436.56,10.13,21.52,78.48,48.54,,1,2009/07/30
(주)영원무역,111770,2020/12,-16.02,-2.28,-2.16,-10.9,-6.2,-7.59,14.22,-33.61,136.06,131.32,83.36,7.55,42.55,5690.66,101.93,28.49,70.15,15.04,5.22,7.22,3.27,4.67,1357,25741.3,0.63,0.89,0.85,50.92,8.51,4.84,75.49,7.17,42.87,0,0.02,1.33,11.51,2.38,2.49,103956.34,5.78,116.36,1405.09,9.11,22.66,77.34,57.25,,1,2009/07/30
(주)영원무역,111770,2021/12,25.61,4.11,8.21,129.28,1.09,-11.3,42.8,27.42,208.55,202.05,84.91,20.34,37.15,6157.94,83.55,39.08,72.91,15.09,9.52,8.89,7.44,10.4,3111,32333.87,0.78,1.09,1.18,70.49,9.72,5.54,65.92,5.18,37.56,0,0.01,1.45,14.85,2.3,2.38,218398.02,11.67,241.08,4158.88,15.24,12.86,87.14,62.49,,1,2009/07/30
(주)영원무역,111770,2022/12,48.71,1.27,16.21,49.64,-4,14.22,-18.91,-41.29,288.33,281.83,43.38,20.44,19.52,7156.37,82.12,31.29,83.67,15.16,9.58,13.43,10.84,13.85,4655,48083.47,1.13,1.44,1.75,117.89,10.42,10.52,34.71,3.1,35.01,0.29,0.01,2.27,22.42,3.22,3.31,288626.43,15.23,325.47,6098.15,13.55,11.03,88.97,70.75,,1,2009/07/30
(주)영원무역홀딩스,009970,2018/12,34.17,20.6,16.63,25.09,-44.83,20.13,34.42,0,548.99,548.99,181.34,3.04,7.13,7498.15,103.15,3.72,93.34,0,71.46,3.22,2.65,2.8,1146,1364.41,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0.9,12.16,1.05,1.05,16320.9,2.98,1499.64,36723.21,87.73,8.17,91.83,81.46,,1,1988/11/07
(주)영원무역홀딩스,009970,2019/12,38.21,12.04,9.75,12.29,-13.58,11.01,38.63,0,470.41,470.41,103.71,3.62,9.37,8229.3,104.33,4.6,91.43,0,58.06,3.29,2.57,2.78,1286,1885.76,0.04,0.05,0.05,0,0,0,0,0,0,0,0,0.88,25.35,1.06,1.06,17598.15,2.87,1871.11,41059.62,68.44,15.81,84.19,84.83,,1,1988/11/07
(주)영원무역홀딩스,009970,2020/12,-5.74,-5.48,-4.36,1.55,-18.55,-15.58,203.68,0,501.98,501.98,461.35,11.84,8.08,7870.83,92.09,14.79,92.53,0,62.55,3.4,2.54,2.76,1306,1777.43,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0.35,28.4,0.43,0.43,20498.49,3.53,2675.73,49660.81,84.58,20.97,79.03,73.96,,1,1988/11/07
(주)영원무역홀딩스,009970,2021/12,29.93,-1.37,1.03,55.64,10.48,0.55,-12.44,0,1634.78,1634.78,1327.94,12.33,5.5,7952.24,91.65,13.13,94.79,0,74.93,4.1,4.1,4.37,2033,2309.35,0.05,0.06,0.06,0,0,0,0,0,0,0,0,0.35,39.06,0.39,0.39,30165.63,5.27,3564.03,75995.43,95.8,17.13,82.87,78.22,,1,1988/11/07
(주)영원무역홀딩스,009970,2022/12,110.95,9.99,9.72,127.06,6.68,14.91,-22.58,0,863.93,863.93,520.15,8.17,5.76,8725.33,95.98,9.24,94.56,0,80.65,9.22,8.92,9.42,4617,4871.68,0.11,0.12,0.12,0,0,0,0,0,0,0,0,0.92,75.95,1,1,60196.59,9.57,6666.71,157946.56,90.62,12.69,87.31,89,,1,1988/11/07
(주)영풍,000670,2018/12,-5.25,3.13,0.96,-39.07,-4.54,-1.56,16.08,2.16,301.78,165.75,35.09,19.98,29.1,19196.33,90.51,29.89,77.46,1.6,2.65,1.19,1.63,2.08,21250,750176.81,0.61,0.79,0.86,4.54,18.98,17.95,20.34,80.37,19.23,0.01,0.18,1.67,4.13,2.18,4.18,83739.98,3.67,31,47.15,6.06,49.17,50.83,43.65,,1,1976/06/12
(주)영풍,000670,2019/12,-2.45,0.02,2.95,108.19,-7.83,-1.29,3.09,-15.69,349.26,220.51,30.56,21.99,25.42,19763.4,86.78,30.81,79.73,7.56,5.65,4.95,3.33,4.24,44240,731786.27,0.59,0.75,0.85,4.76,17.4,14.04,26.01,76.73,20.98,0.01,0.12,1.49,4.3,1.95,3.29,135261.49,5.92,56.55,86.42,10.03,30.78,69.22,56.26,,1,1976/06/12
(주)영풍,000670,2020/12,-8.5,2.49,1.39,-39.02,0.9,2.06,3.48,2.33,314.6,199.91,32.61,21.21,26.78,20038.29,87.35,31.1,78.87,5.83,3.76,4.58,2.01,2.53,26975,669567.69,0.53,0.67,0.77,4.7,16.72,13.92,26.22,77.62,21.83,0.01,0.13,1.32,4.08,1.72,2.72,66621.74,2.85,27.48,48.52,5.4,70.51,29.49,69.65,,1,1976/06/12
(주)영풍,000670,2021/12,8.2,9.4,-1.54,0,5.66,2.43,24.85,73.1,205.82,101.79,9.71,18.25,40.87,19730.55,90.87,35.49,70.99,-2.51,-0.98,0.43,-0.54,-0.72,-7626,724446.56,0.54,0.73,0.82,3.68,20.34,9.92,36.78,99.09,17.95,0.01,0.07,1.16,4.27,1.63,2.93,-11406.77,-0.45,-4.4,-7.61,-0.85,0,0,0,,1,1976/06/12
(주)영풍,000670,2022/12,34.41,-3.36,-2.55,0,-9.26,1.66,-12.49,-14.43,210.79,106.61,14.97,16.89,39.7,19227.26,94.8,32.14,71.58,-3.44,-2.39,0.21,-1.71,-2.39,-24957,973708.2,0.71,1,1.08,4.21,25.25,11.87,30.75,86.71,14.46,0.01,0.06,1.42,5.86,2.11,4.21,-90466.41,-3.66,-40.69,-79.46,-5.04,0,0,0,,1,1976/06/12
(주)영흥,012160,2018/12,3.94,-4.27,-4.48,0,-2.69,-5.48,-1.88,-4.78,107.86,64.89,8.22,2.5,80.43,371.57,118.48,34.33,55.42,8.63,-6.55,-1.49,-4.09,-7.38,-227,2143.62,0.63,1.13,0.95,4.56,3.6,9.7,37.62,80.04,101.37,0.01,0,0.96,1.04,1.84,3.1,23218.84,8.07,13.32,62.88,12.62,103.16,-3.16,-51.87,,1,2010/01/25
(주)영흥,012160,2019/12,0.78,5.63,1.04,0,-13.09,-12.95,41.18,11.59,145,99.34,4.12,14.24,88.64,375.42,102.08,45.89,53.01,9.58,1.5,1.31,0.94,1.73,51,2160.27,0.63,1.16,1.05,4.45,3.67,10.11,36.11,81.96,99.47,0.01,0,0.87,1.13,1.56,2.39,38366.7,12.62,26.09,117.9,20.69,58.98,41.02,7.23,,1,2010/01/25
(주)영흥,012160,2020/12,0.53,4.26,-8.14,0,8.14,14.84,-8.22,0.65,103.82,67.97,1.87,1.49,114.11,319.18,127.62,40.39,46.71,1.43,-7.35,-3.9,-4.42,-8.87,-252,2171.7,0.6,1.21,1.06,4.23,3.14,8.37,43.6,86.28,116.13,0.01,0,0.77,1.18,1.39,2.08,23159.85,7.31,14.57,65.01,12.43,109,-9,-59.18,,1,2010/01/25
(주)영흥,012160,2021/12,12.81,9.12,16.4,0,-3.65,15.34,-0.07,41.29,98.16,50.23,2.58,-0.69,100.72,340.06,126.47,36.99,49.82,9.43,2.02,0.84,1.28,2.66,63,2075.47,0.63,1.31,1.03,3.94,3.59,8.63,42.3,92.57,101.54,0.01,0,0.83,1.3,1.64,2.82,51748.03,14.97,33.17,154.05,24.61,55.68,44.32,8.23,,1,2010/01/25
(주)영흥,012160,2022/12,6.55,2.43,2.8,0,-4.19,-2.5,10.82,18.86,100.52,47.88,4.85,0.21,99.99,349.59,119.95,40.02,50,11.17,-0.15,1.24,-0.09,-0.19,-5,2211.51,0.64,1.28,1.04,3.28,4.38,11.35,32.15,111.34,83.35,0.01,0,0.83,1.44,1.66,3.37,45740.9,12.92,30.39,157.27,20.42,64.86,35.14,-0.72,,1,2010/01/25
(주)예스코홀딩스,015360,2018/12,-56.15,-41.93,-11.37,0,-99.86,-18.77,-85.09,0,75.72,75.72,55.25,-2.88,29.39,1872.99,117.79,8.97,77.28,11.35,-4.5,3.21,-1.8,-2.97,-4104,65878.32,0.4,0.66,0.54,898.52,4.14,3.26,111.93,0.41,88.23,0,0,0.84,1.82,1.57,1.58,-720.71,-0.1,-359.46,0,-0.18,0,0,0,,1,1996/12/24
(주)예스코홀딩스,015360,2019/12,-96.81,-1.61,-5.48,0,8.15,-0.22,-15.74,0,121.03,121.03,43.86,1.33,34.69,1770.33,124.35,7.68,74.24,0,63.41,3.48,1.11,1.46,1873,2100,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0.1,19.94,0.21,0.21,-7184.02,-1,-1205.36,0,-57.02,0,0,0,,1,1996/12/24
