회사명,거래소코드,회계년도,상장폐지일,소속코드,상장일,매출액증가율(IFRS),자기자본증가율(IFRS),순이익증가율(IFRS),총자본증가율(IFRS),매출액순이익률(IFRS),부채비율(IFRS),총자본순이익률(IFRS)
(주)네오티스,085910,2022/12,,5,2007/10/01,11.39,0.43,-25.8,2.1,6.09,100.36,2.8
(주)네오팜,092730,2018/12,,5,2007/01/30,23.87,24.95,30.05,28.85,23.82,22.4,23.9
(주)네오팜,092730,2019/12,,5,2007/01/30,26,74.48,14.87,65.52,21.72,16.12,18.36
(주)네오팜,092730,2020/12,,5,2007/01/30,-2.54,10.61,-4.26,7.77,21.34,13.14,13.58
(주)네오팜,092730,2021/12,,5,2007/01/30,7.38,9.85,-4.32,7.05,19.01,10.26,12.09
(주)네오팜,092730,2022/12,,5,2007/01/30,-3.73,9.87,7.93,8.86,21.31,9.25,12.09
(주)네오펙트,290660,2018/12,,5,2018/11/28,0,0,0,0,-212.13,20.33,-23.41
(주)네오펙트,290660,2019/12,,5,2018/11/28,15,-50.07,0,6.11,-327.08,155.72,-40.28
(주)네오펙트,290660,2020/12,,5,2018/11/28,-48.46,67.96,0,20.5,-348.69,83.45,-19.5
(주)네오펙트,290660,2021/12,,5,2018/11/28,51.56,-11.74,0,-6.96,-129.79,93.37,-10.43
(주)네오펙트,290660,2022/12,,5,2018/11/28,-38.46,-27.97,0,-6.38,-396.54,151.35,-21.01
(주)네온테크,306620,2018/12,,5,2018/10/31,,,,,,,
(주)네온테크,306620,2019/12,,5,2018/10/31,,,,,,,
(주)네온테크,306620,2020/12,,5,2018/10/31,0,0,0,0,-15.72,113.86,-8.95
(주)네온테크,306620,2021/12,,5,2018/10/31,12.06,22.22,0,16.62,-12.87,104.07,-7.59
(주)네온테크,306620,2022/12,,5,2018/10/31,11.73,28.41,0,24.61,-19.9,98.02,-10.84
(주)네이블커뮤니케이션즈,153460,2018/12,,5,2012/07/19,17.52,-8.77,0,-9.22,-14.81,15.08,-7.96
(주)네이블커뮤니케이션즈,153460,2019/12,,5,2012/07/19,-21.93,-1.53,0,-7.45,-3.02,8.16,-1.38
(주)네이블커뮤니케이션즈,153460,2020/12,,5,2012/07/19,-4.24,2.4,0,4.75,4.87,10.64,2.17
(주)네이블커뮤니케이션즈,153460,2021/12,,5,2012/07/19,37.4,11.15,374.73,14.58,16.84,14.06,9.39
(주)네이블커뮤니케이션즈,153460,2022/12,,5,2012/07/19,12.51,19.49,92.74,17.6,28.84,12.26,15.57
(주)네이처셀,007390,2018/12,,5,1992/11/30,-1.84,9.24,0,2.79,8.37,22.6,4.28
(주)네이처셀,007390,2019/12,,5,1992/11/30,-13.64,89.87,-59.64,76.09,3.91,13.7,1.24
(주)네이처셀,007390,2020/12,,5,1992/11/30,-27.53,-23.45,0,-7.91,-112.86,36.8,-21.1
(주)네이처셀,007390,2021/12,,5,1992/11/30,32.8,-2.93,0,-18.78,-144.26,14.47,-41.22
(주)네이처셀,007390,2022/12,,5,1992/11/30,-2.93,-5.83,0,35.19,-37.53,64.33,-9.88
(주)네패스,033640,2018/12,,5,1999/12/14,2.21,19.17,248.05,-2.05,8.19,72.89,7.56
(주)네패스,033640,2019/12,,5,1999/12/14,28.44,21.26,1.82,36.89,6.49,95.17,6.57
(주)네패스,033640,2020/12,,5,1999/12/14,-20.98,6.7,-11.94,-1.49,6.89,80.64,4.78
(주)네패스,033640,2021/12,,5,1999/12/14,28.35,8.99,3.6,19.83,5.56,98.6,4.54
(주)네패스,033640,2022/12,,5,1999/12/14,20.72,1.79,-36.35,1.03,2.93,97.11,2.64
(주)네패스아크,330860,2019/12,,5,2020/11/17,,,,,,,
(주)네패스아크,330860,2020/12,,5,2020/11/17,0,0,0,0,-51.81,103.94,-11.64
(주)네패스아크,330860,2021/12,,5,2020/11/17,68.34,35.76,0,38.29,21.54,107.73,6.84
(주)네패스아크,330860,2022/12,,5,2020/11/17,34.72,27.58,4.47,9.68,16.7,78.59,5.87
(주)넥스턴바이오사이언스,089140,2018/12,,5,2006/11/01,-39.03,4.08,-18.15,19.81,20.82,18.85,5.33
(주)넥스턴바이오사이언스,089140,2019/12,,5,2006/11/01,21.75,4.86,3.76,-7.36,17.75,5,5.27
(주)넥스턴바이오사이언스,089140,2020/12,,5,2006/11/01,-70.15,-3.39,0,-5.53,-25.15,2.67,-2.38
(주)넥스턴바이오사이언스,089140,2021/12,,5,2006/11/01,75.24,-1.16,0,41.98,-5.08,47.48,-0.72
(주)넥스턴바이오사이언스,089140,2022/12,,5,2006/11/01,-24.22,18.47,0,36.24,-12.71,69.6,-0.98
(주)넥스트아이,137940,2018/12,,5,2011/06/14,-0.01,-6.68,0,-14.14,-53.75,59.32,-13.52
(주)넥스트아이,137940,2019/12,,5,2011/06/14,-6.86,-15.64,0,2.47,-36.56,93.52,-9.16
(주)넥스트아이,137940,2020/12,,5,2011/06/14,-25.17,109.92,0,48.88,291.92,37.25,43.44
(주)넥스트아이,137940,2021/12,,5,2011/06/14,-11.19,-10.61,0,-10.74,-75.29,37.05,-8.79
(주)넥스트아이,137940,2022/12,,5,2011/06/14,19.95,-3.63,0,-13.99,-8.13,22.32,-1.3
(주)넥스트엔터테인먼트월드,160550,2018/12,,5,2014/12/23,53.72,-7.35,0,-5.7,-11.88,77.15,-4.8
(주)넥스트엔터테인먼트월드,160550,2019/12,,5,2014/12/23,-25.29,-4.44,0,0.84,-8.05,86.93,-2.49
(주)넥스트엔터테인먼트월드,160550,2020/12,,5,2014/12/23,-1.86,1.98,0,-10.12,3.5,64.74,1.12
(주)넥스트엔터테인먼트월드,160550,2021/12,,5,2014/12/23,-49.21,-6.69,0,16.44,-23.73,105.58,-3.75
(주)넥스트엔터테인먼트월드,160550,2022/12,,5,2014/12/23,85.53,-9.62,0,-1.86,-21.32,123.24,-5.87
(주)넥스트칩,396270,2020/12,,5,2022/07/01,,,,,,,
(주)넥스트칩,396270,2021/12,,5,2022/07/01,0,0,0,0,-88.31,17.86,-56.09
(주)넥스트칩,396270,2022/12,,5,2022/07/01,-47.41,21.83,0,16.14,-213.14,12.35,-65.88
(주)넥스틴,348210,2018/12,,5,2020/10/08,0,0,0,0,-1.93,444.38,-1.32
(주)넥스틴,348210,2019/12,,5,2020/10/08,-27.34,-55.38,0,-3.16,-27.95,1081.52,-14.08
(주)넥스틴,348210,2020/12,,5,2020/10/08,426.37,2843.25,0,193.55,29.1,17.84,39.86
(주)넥스틴,348210,2021/12,,5,2020/10/08,15.5,43.62,26.84,40.85,31.96,15.57,28.14
(주)넥스틴,348210,2022/12,,5,2020/10/08,101.27,51.86,139.35,59.36,38.01,21.27,44.41
(주)넥슨게임즈,225570,2018/12,,5,2015/09/25,5.25,-36.73,0,-31.57,-53.32,57.57,-34.74
(주)넥슨게임즈,225570,2019/12,,5,2015/09/25,20.84,104.36,0,147.98,-59.91,91.2,-33.36
(주)넥슨게임즈,225570,2020/12,,5,2015/09/25,185.65,74.01,0,29.44,32.06,42.22,31.19
(주)넥슨게임즈,225570,2021/12,,5,2015/09/25,-22.51,-7.19,0,34.26,-12.62,105.75,-7.2
(주)넥슨게임즈,225570,2022/12,,5,2015/09/25,108.19,283.53,0,152.37,4.32,35.38,2.54
(주)넵튠,217270,2018/12,,5,2015/06/18,-7.48,-10.9,0,17.21,-485.3,50.67,-27.86
(주)넵튠,217270,2019/12,,5,2015/06/18,19.42,-9.2,0,-8.67,-283.61,51.55,-18.83
(주)넵튠,217270,2020/12,,5,2015/06/18,-4.65,80.53,0,52.84,765.77,28.3,40.16
(주)넵튠,217270,2021/12,,5,2015/06/18,-32.8,211.17,48.66,173.72,1694.11,12.87,26.43
(주)넵튠,217270,2022/12,,5,2015/06/18,-1.64,1.29,0,-4.14,-3094.83,6.81,-33.11
(주)노랑풍선,104620,2018/12,,6,2019/01/30,10.38,13.05,-55.38,-2.44,5.03,142.68,4.7
(주)노랑풍선,104620,2019/12,,6,2019/01/30,-18.01,39.76,0,17.14,-2.19,103.39,-1.56
(주)노랑풍선,104620,2020/12,,6,2019/01/30,-73.76,-13.08,0,-31.3,-32.25,60.75,-6.64
(주)노랑풍선,104620,2021/12,,6,2019/01/30,-87.41,-11.81,0,10.62,-403.13,101.64,-12.18
(주)노랑풍선,104620,2022/12,,6,2019/01/30,737.2,-25.54,0,5.55,-115.87,185.83,-27.15
(주)노바렉스,194700,2018/12,,5,2018/11/14,32.71,53.61,22.32,49.94,9.77,33.39,11.72
(주)노바렉스,194700,2019/12,,5,2018/11/14,48.26,16.23,42.5,45.15,9.39,66.59,11.35
(주)노바렉스,194700,2020/12,,5,2018/11/14,40.06,23.78,70.85,38.11,11.45,85.89,13.76
(주)노바렉스,194700,2021/12,,5,2018/11/14,24.92,20.8,3.51,17.97,9.49,81.53,11.26
(주)노바렉스,194700,2022/12,,5,2018/11/14,0.85,29.7,-24.04,6.4,7.15,48.92,7.66
(주)노바텍,285490,2018/12,,5,2018/11/02,0,0,0,0,26.04,5.14,20.65
(주)노바텍,285490,2019/12,,5,2018/11/02,-3.99,35.47,-19.14,36.19,21.93,5.69,14.14
(주)노바텍,285490,2020/12,,5,2018/11/02,-23.83,37.95,-7.91,47.44,26.51,12.96,9.12
(주)노바텍,285490,2021/12,,5,2018/11/02,-8.25,-3.72,53.64,2.6,44.39,20.38,11.61
(주)노바텍,285490,2022/12,,5,2018/11/02,18.05,3.17,9.23,-2.96,41.08,13.23,12.71
(주)노블엠앤비,106520,2018/12,,5,2012/07/13,5.88,-45.04,0,-8.93,-71.93,205.69,-45.18
(주)노블엠앤비,106520,2019/12,,5,2012/07/13,9.96,48.03,0,5.05,-18.54,116.93,-13.11
(주)노블엠앤비,106520,2020/12,,5,2012/07/13,-55.78,-81.98,0,-49.6,-180.48,506.73,-73.22
(주)노블엠앤비,106520,2021/12,,5,2012/07/13,-27.67,384.62,0,107.01,-105.83,159.17,-30.18
(주)노블엠앤비,106520,2022/12,,5,2012/07/13,-28.96,-5.66,0,-45.95,-277.16,48.49,-54.06
(주)노터스,278650,2018/12,,5,2019/11/27,43.89,26.42,-22.46,36.04,12.07,106.72,8.72
(주)노터스,278650,2019/12,,5,2019/11/27,25,103.77,19.47,39.76,11.54,41.78,7.54
(주)노터스,278650,2020/12,,5,2019/11/27,34.27,27.77,109.88,20.74,18.04,33.98,12.3
(주)노터스,278650,2021/12,,5,2019/11/27,7.87,19.6,31.05,26.77,21.91,42.02,13
(주)노터스,278650,2022/12,,5,2019/11/27,20.49,5.35,0,82.06,-5.93,145.43,-2.69
(주)녹십자셀,031390,2018/12,2021/11/17,4,1998/09/25,43.14,38.71,1803.8,3.05,48.87,85.74,11.18
(주)녹십자셀,031390,2019/12,2021/11/17,4,1998/09/25,27.66,25.61,-21.51,22.33,30.05,80.89,7.78
(주)녹십자셀,031390,2020/12,2021/11/17,4,1998/09/25,12.45,21.44,-68.26,13.8,8.48,69.52,2.1
(주)녹십자엠에스,142280,2018/12,,5,2014/12/17,-12.01,-38.74,0,5.83,-12.25,281.46,-17.83
(주)녹십자엠에스,142280,2019/12,,5,2014/12/17,8.99,212.06,0,40.86,-17.72,72.19,-22.7
(주)녹십자엠에스,142280,2020/12,,5,2014/12/17,17.97,12.2,0,16.27,5.37,78.43,6.42
(주)녹십자엠에스,142280,2021/12,,5,2014/12/17,-9.16,-36.71,0,-8.38,-21.13,158.29,-22.26
(주)녹십자엠에스,142280,2022/12,,5,2014/12/17,9.91,-10.66,0,-1.82,-3.98,183.82,-4.86
(주)녹십자웰빙,234690,2018/12,,5,2019/10/14,19.55,13.99,31.15,17.12,10.54,35.11,15.72
(주)녹십자웰빙,234690,2019/12,,5,2019/10/14,24.23,188.33,0.38,173.82,8.51,28.31,7.82
(주)녹십자웰빙,234690,2020/12,,5,2019/10/14,12.95,-0.11,-73.17,7.36,2.02,37.91,1.38
(주)녹십자웰빙,234690,2021/12,,5,2019/10/14,20.32,6.28,338.32,21.33,7.37,57.43,5.29
(주)녹십자웰빙,234690,2022/12,,5,2019/10/14,20.62,8.91,19.37,8.08,7.29,56.24,5.53
(주)녹원씨엔아이,065560,2018/12,,6,2003/07/01,629.04,74.59,0,43.49,10.65,48.56,3.71
(주)녹원씨엔아이,065560,2019/12,,6,2003/07/01,-4.99,-12.18,0,-17.11,-28.78,40.22,-8.85
(주)녹원씨엔아이,065560,2020/12,,6,2003/07/01,-44.17,-3.98,0,12.96,-89.11,64.95,-15.85
(주)녹원씨엔아이,065560,2021/12,,6,2003/07/01,-9.69,-57.51,0,-39.97,-223.91,133.03,-42.36
(주)녹원씨엔아이,065560,2022/12,,6,2003/07/01,-27.91,76.06,0,0.05,-172.7,32.43,-31.39
(주)누리플랜,069140,2018/12,,5,2010/10/26,-8.02,5.88,1212.21,6.84,1.17,87.65,0.93
(주)누리플랜,069140,2019/12,,5,2010/10/26,3.52,6.89,0,28.58,-10.69,125.74,-7.43
(주)누리플랜,069140,2020/12,,5,2010/10/26,13.93,45.22,0,14.33,7.75,77.72,5.09
(주)누리플랜,069140,2021/12,,5,2010/10/26,14.69,2.5,-67.81,9.83,2.18,90.42,1.47
(주)누리플랜,069140,2022/12,,5,2010/10/26,-19.37,-26.64,0,-4.14,-26.55,148.82,-14.06
(주)누리플렉스,040160,2018/12,,5,2000/08/29,52.04,20.91,0,-11.87,7.14,89.54,8.55
(주)누리플렉스,040160,2019/12,,5,2000/08/29,-31.53,12.08,-15.82,0.74,8.78,70.37,7.65
(주)누리플렉스,040160,2020/12,,5,2000/08/29,-32.7,-2.98,0,-8.05,-0.53,61.47,-0.32
(주)누리플렉스,040160,2021/12,,5,2000/08/29,-51.96,6.26,0,26.79,12.69,92.66,3.42
(주)누리플렉스,040160,2022/12,,5,2000/08/29,126.9,9.01,52.97,-2.35,8.56,72.57,4.73
(주)누보,332290,2019/12,,5,2019/10/11,,,,,,,
(주)누보,332290,2020/12,,5,2019/10/11,,,,,,,
(주)누보,332290,2021/12,,5,2019/10/11,,,,,,,
(주)누보,332290,2022/12,,5,2019/10/11,0,0,0,0,-7.34,187.85,-6.42
(주)뉴로메카,348340,2018/12,,5,2022/11/04,,,,,,,
(주)뉴로메카,348340,2019/12,,5,2022/11/04,0,0,0,0,-41.49,45.66,-19.95
(주)뉴로메카,348340,2020/12,,5,2022/11/04,-43.63,-78.78,0,-20.1,-203.43,448.44,-61.28
(주)뉴로메카,348340,2021/12,,5,2022/11/04,80.37,615.49,0,103.22,-90.93,55.77,-36.69
(주)뉴로메카,348340,2022/12,,5,2022/11/04,31.2,154.2,0,79.72,-85.82,10.13,-24.23
(주)뉴로스,126870,2018/12,2022/10/26,4,2012/02/15,6.25,5.91,0,20.32,-17.92,130.94,-6.35
(주)뉴로스,126870,2019/12,2022/10/26,4,2012/02/15,13.99,3.84,0,8.54,-52.17,141.41,-18.51
(주)뉴로스,126870,2020/12,2022/10/26,4,2012/02/15,-18.47,-45.92,0,-32.95,-118.9,199.32,-39.57
(주)뉴로스,126870,2021/12,2022/10/26,4,2012/02/15,24.88,46.13,0,-14.21,-21.23,75.71,-11.83
(주)뉴보텍,060260,2018/12,,5,2002/02/05,-2.55,13.48,0,-1.92,-4.7,61.96,-6.14
(주)뉴보텍,060260,2019/12,,5,2002/02/05,4.49,47.65,0,52.56,4.32,67.34,4.71
(주)뉴보텍,060260,2020/12,,5,2002/02/05,1.6,-18.31,0,17.77,-9.57,141.26,-8.07
(주)뉴보텍,060260,2021/12,,5,2002/02/05,10.69,-39.78,0,-3.08,-18.38,288.28,-16.11
(주)뉴보텍,060260,2022/12,,5,2002/02/05,-2.11,36.92,0,-1.05,-4.34,180.6,-3.8
(주)뉴인텍,012340,2018/12,,5,1997/02/12,2.53,-2.72,0,-3.95,-8.69,185.11,-9.43
(주)뉴인텍,012340,2019/12,,5,1997/02/12,6.05,89.29,0,15.62,-2.31,74.14,-2.52
(주)뉴인텍,012340,2020/12,,5,1997/02/12,0.46,1.78,0,3.58,0.83,77.22,0.83
(주)뉴인텍,012340,2021/12,,5,1997/02/12,19.78,1.1,-10.69,60.83,0.62,181.93,0.56
(주)뉴인텍,012340,2022/12,,5,1997/02/12,14.82,-33.95,0,-1.78,-14.64,319.23,-12.44
(주)뉴트리,270870,2018/12,,5,2018/12/13,0,0,0,0,2.59,20.06,3.81
(주)뉴트리,270870,2019/12,,5,2018/12/13,38.75,19.92,366.4,22.98,8.71,23.13,15.94
(주)뉴트리,270870,2020/12,,5,2018/12/13,42.22,16.07,49.14,28.08,9.14,35.87,18.9
(주)뉴트리,270870,2021/12,,5,2018/12/13,34.15,29.66,12.26,43.26,7.64,50.12,15.53
(주)뉴트리,270870,2022/12,,5,2018/12/13,-20.61,6.35,-64.79,-3.85,3.39,35.72,4.74
(주)뉴파워프라즈마,144960,2018/12,,5,2016/11/30,-29.71,8.08,-26.53,1.96,18.55,10.43,9.59
(주)뉴파워프라즈마,144960,2019/12,,5,2016/11/30,-18.01,4.71,-55.01,5.05,10.18,10.8,4.17
(주)뉴파워프라즈마,144960,2020/12,,5,2016/11/30,36.57,17.11,181.17,71.05,20.96,61.83,8.44
(주)뉴파워프라즈마,144960,2021/12,,5,2016/11/30,14.03,8.58,-8.82,12.79,16.76,68.1,5.73
(주)뉴파워프라즈마,144960,2022/12,,5,2016/11/30,21.82,16,89.19,4.22,26.02,51.02,10.01
(주)뉴프렉스,085670,2018/12,,5,2006/01/17,29.23,29.34,162.53,10.46,3.5,113.34,5.67
(주)뉴프렉스,085670,2019/12,,5,2006/01/17,-29.76,-12.06,0,-7.95,-4.2,123.32,-4.74
(주)뉴프렉스,085670,2020/12,,5,2006/01/17,14.61,-22.46,0,1.24,-7.81,191.59,-10.46
(주)뉴프렉스,085670,2021/12,,5,2006/01/17,14.41,15.04,0,13.56,-1.54,187.83,-2.19
(주)뉴프렉스,085670,2022/12,,5,2006/01/17,15.72,24.48,0,-0.93,5.45,129.07,8.5
(주)다날,064260,2018/12,,5,2004/07/23,-5.76,-5.89,-11.49,-1.3,7.77,147.18,2.7
(주)다날,064260,2019/12,,5,2004/07/23,10.92,20.65,165.66,14.69,18.6,134.98,6.74
(주)다날,064260,2020/12,,5,2004/07/23,19.47,20.97,-19.22,2.66,12.58,99.42,5.03
(주)다날,064260,2021/12,,5,2004/07/23,14.81,42.76,129.78,42.36,25.17,98.86,9.41
(주)다날,064260,2022/12,,5,2004/07/23,7.41,-3.76,0,-1.99,-5.57,102.52,-1.92
(주)다보링크,340360,2019/12,,5,2019/12/19,,,,,,,
(주)다보링크,340360,2020/12,,5,2019/12/19,,,,,,,
(주)다보링크,340360,2021/12,,5,2019/12/19,0,0,0,0,-17.58,99.17,-29.08
(주)다보링크,340360,2022/12,,5,2019/12/19,-16.36,-14.95,0,-25.05,-8.08,75.51,-12.78
(주)다산네트웍스,039560,2018/12,,5,2000/06/22,24.02,-3.39,0,-10.76,-80,58.48,-11.81
(주)다산네트웍스,039560,2019/12,,5,2000/06/22,89.44,16.57,0,6.63,6.49,44.97,1.86
(주)다산네트웍스,039560,2020/12,,5,2000/06/22,-54.68,15.86,11.91,3.68,16.02,29.73,1.98
(주)다산네트웍스,039560,2021/12,,5,2000/06/22,1.39,7.61,-3.06,4.02,15.32,25.4,1.85
(주)다산네트웍스,039560,2022/12,,5,2000/06/22,-1.53,39.44,1699.47,30.06,279.9,16.96,28.38
(주)다우데이타,032190,2018/12,,5,1999/12/21,11.24,2.54,32.14,12.31,6.26,93.73,3.59
(주)다우데이타,032190,2019/12,,5,1999/12/21,14.92,3.03,10.16,24.22,6,133.59,3.33
(주)다우데이타,032190,2020/12,,5,1999/12/21,3.34,3.9,18.28,16.5,6.87,161.91,3.29
(주)다우데이타,032190,2021/12,,5,1999/12/21,8.75,8.7,78.38,6.72,11.27,157.13,5.27
(주)다우데이타,032190,2022/12,,5,1999/12/21,-12.54,5.39,-12.53,-3.64,11.27,135.09,4.55
(주)다원시스,068240,2018/12,,5,2010/09/14,10.26,14.72,19.28,2.67,9.44,69.93,3.61
(주)다원시스,068240,2019/12,,5,2010/09/14,33.08,8.98,-5.02,53.78,6.74,139.77,2.67
(주)다원시스,068240,2020/12,,5,2010/09/14,46,4.38,10.02,14.29,5.08,162.53,2.26
(주)다원시스,068240,2021/12,,5,2010/09/14,18.62,23.88,0,11.29,-3.18,135.84,-1.49
(주)다원시스,068240,2022/12,,5,2010/09/14,-29.33,-19.69,0,0.15,-69.28,194.11,-21.77
(주)대동스틸,048470,2018/12,,5,2002/01/10,12.19,-4.86,-99.24,-7.22,0.05,19.42,0.06
(주)대동스틸,048470,2019/12,,5,2002/01/10,11.57,-0.9,567.55,6.35,0.28,28.15,0.41
(주)대동스틸,048470,2020/12,,5,2002/01/10,-6.12,2.56,-36.32,2.21,0.19,27.71,0.25
(주)대동스틸,048470,2021/12,,5,2002/01/10,55.53,22.47,7193.1,35.46,8.78,41.27,15.41
(주)대동스틸,048470,2022/12,,5,2002/01/10,10.3,-6.85,0,-11.92,-2.52,33.57,-4.5
(주)대륙제관,004780,2018/12,,5,1994/12/29,-0.39,3.58,-62.26,-2.18,1.85,45.71,2.38
(주)대륙제관,004780,2019/12,,5,1994/12/29,0.48,3.11,47.75,4.3,2.72,47.39,3.48
(주)대륙제관,004780,2020/12,,5,1994/12/29,7.57,8.88,124.61,7.43,5.68,45.43,7.37
(주)대륙제관,004780,2021/12,,5,1994/12/29,11.18,4.86,-36.84,3.53,3.22,43.59,4.42
(주)대륙제관,004780,2022/12,,5,1994/12/29,16.97,6.97,27.55,5.75,3.52,41.95,5.38
(주)대림제지,017650,2018/12,,5,1994/11/07,-1.06,14.34,0,10.85,9.82,55.79,4.1
(주)대림제지,017650,2019/12,,5,1994/11/07,18.23,5.98,-71.45,1.69,2.37,49.48,1.1
(주)대림제지,017650,2020/12,,5,1994/11/07,21.56,20.66,420.86,5.62,10.16,30.84,5.55
(주)대림제지,017650,2021/12,,5,1994/11/07,40.8,12.08,64.54,8.9,11.87,27.13,8.51
(주)대림제지,017650,2022/12,,5,1994/11/07,3.36,19,13.39,12.77,13.03,20.47,8.7
(주)대명소노시즌,007720,2018/12,,5,1994/01/06,-2.2,-9.46,0,-6.46,-2,60.42,-3
(주)대명소노시즌,007720,2019/12,,5,1994/01/06,1.98,92.81,0,76.58,37.29,46.91,42.59
(주)대명소노시즌,007720,2020/12,,5,1994/01/06,-40.81,-3.21,0,-6.35,-3.72,42.14,-2.04
(주)대명소노시즌,007720,2021/12,,5,1994/01/06,10.98,-15.08,0,-18.13,-16.15,37.03,-11.15
(주)대명소노시즌,007720,2022/12,,5,1994/01/06,15.45,-15.61,0,-9.95,-10.33,46.21,-9.62
(주)대성미생물연구소,036480,2018/12,,5,2000/04/04,4.38,8.95,103.53,9.53,12.63,15.42,8.7
(주)대성미생물연구소,036480,2019/12,,5,2000/04/04,0.15,5.17,-22.05,33.94,9.83,46.99,5.55
(주)대성미생물연구소,036480,2020/12,,5,2000/04/04,-1.32,3.48,-46.71,22.64,6.12,71.47,2.69
(주)대성미생물연구소,036480,2021/12,,5,2000/04/04,-3.24,1.91,-42.98,0.57,3.61,69.23,1.39
(주)대성미생물연구소,036480,2022/12,,5,2000/04/04,6.26,4.96,96.69,3.98,6.68,67.65,2.67
(주)대성파인텍,104040,2018/12,,5,2009/01/23,-9.29,5.55,24.99,5.93,7.39,77.27,3.21
(주)대성파인텍,104040,2019/12,,5,2009/01/23,-2.82,0.39,-92.99,-1.21,0.53,74.45,0.22
(주)대성파인텍,104040,2020/12,,5,2009/01/23,-14.43,3.81,691.08,-3.99,4.93,61.33,1.78
(주)대성파인텍,104040,2021/12,,5,2009/01/23,2.38,1.77,-39.73,-3.94,2.9,52.29,1.12
(주)대성파인텍,104040,2022/12,,5,2009/01/23,-17.03,-5.63,0,-3.98,-11.32,54.96,-3.77
(주)대성하이텍,129920,2018/12,,5,2022/08/22,,,,,,,
(주)대성하이텍,129920,2019/12,,5,2022/08/22,,,,,,,
(주)대성하이텍,129920,2020/12,,5,2022/08/22,0,0,0,0,0,0,0
(주)대성하이텍,129920,2021/12,,5,2022/08/22,0,0,0,0,7.26,360.8,10.45
(주)대성하이텍,129920,2022/12,,5,2022/08/22,9.63,138.13,-73.11,11.33,1.78,115.44,1.33
(주)대원,007680,2018/12,,5,2017/12/01,22.56,13.41,40.39,5.37,10.23,53.98,8.11
(주)대원,007680,2019/12,,5,2017/12/01,-51.97,1.64,-73.75,2.61,5.59,55.45,2.05
(주)대원,007680,2020/12,,5,2017/12/01,-4.84,3.35,-49.85,4.92,2.95,57.81,0.99
(주)대원,007680,2021/12,,5,2017/12/01,81.49,10.6,287.1,6.29,6.29,51.67,3.63
(주)대원,007680,2022/12,,5,2017/12/01,27.25,6.41,27.86,3.66,6.32,47.75,4.42
(주)대원모방,311840,2018/12,2020/02/27,4,2018/12/27,,,,,,,
(주)대유,290380,2018/12,,5,2018/08/10,0.88,107.42,10.98,86.86,21.07,11.59,11.62
(주)대유,290380,2019/12,,5,2018/08/10,3.24,3.98,-18.9,6.51,16.55,14.31,7
(주)대유,290380,2020/12,,5,2018/08/10,13.34,4.15,1.35,30.43,14.8,43.16,5.97
(주)대유,290380,2021/12,,5,2018/08/10,8,20.31,30.03,21.24,17.82,44.26,6.2
(주)대유,290380,2022/12,,5,2018/08/10,-2.68,33.9,0,24.14,-50.76,33.74,-14
(주)대유에이피,290120,2018/12,,5,2018/12/07,,,,,,,
(주)대유에이피,290120,2019/12,,5,2018/12/07,0,0,0,0,4.49,153.9,6.03
(주)대유에이피,290120,2020/12,,5,2018/12/07,-12.38,1.46,-63.57,34.31,1.87,236.11,1.87
(주)대유에이피,290120,2021/12,,5,2018/12/07,0.7,26,204.17,26.63,5.64,237.79,4.39
(주)대유에이피,290120,2022/12,,5,2018/12/07,19.6,20.16,79.26,3.09,8.46,189.82,6.93
(주)대창솔루션,096350,2018/12,,5,2007/12/17,4.07,-10.67,0,13.17,-33.96,173.47,-9.16
(주)대창솔루션,096350,2019/12,,5,2007/12/17,50.29,37.29,0,0.57,-6.87,100.31,-2.61
(주)대창솔루션,096350,2020/12,,5,2007/12/17,-47.42,-39.58,0,-23.17,-103.6,154.71,-23.39
(주)대창솔루션,096350,2021/12,,5,2007/12/17,18.19,-8.91,0,-2.53,-32.88,172.54,-10.23
(주)대창솔루션,096350,2022/12,,5,2007/12/17,13.65,-20.1,0,-2.95,-21.72,231.06,-7.89
(주)대창스틸,140520,2018/12,,5,2014/12/05,-6.71,-3.08,0,-1.8,-0.45,131.82,-0.46
(주)대창스틸,140520,2019/12,,5,2014/12/05,-13.44,-3.97,0,2.57,-0.92,147.63,-0.81
(주)대창스틸,140520,2020/12,,5,2014/12/05,-14.36,-10.43,0,-4.4,-4.5,164.3,-3.41
(주)대창스틸,140520,2021/12,,5,2014/12/05,20.3,7.29,0,6.62,2.21,162.64,2
(주)대창스틸,140520,2022/12,,5,2014/12/05,33.5,26.66,495.21,-9.46,9.85,87.75,12.08
(주)대한과학,131220,2018/12,,5,2011/10/11,7.33,10.03,138.24,1.47,3.68,25.86,3.87
(주)대한과학,131220,2019/12,,5,2011/10/11,13.81,6.97,-63.93,9.97,1.17,29.39,1.32
(주)대한과학,131220,2020/12,,5,2011/10/11,7.76,2.56,156.06,-0.14,2.77,25.99,3.23
(주)대한과학,131220,2021/12,,5,2011/10/11,4.61,8.63,150.79,19.33,6.65,38.4,7.38
(주)대한과학,131220,2022/12,,5,2011/10/11,9.75,10.94,30.85,7.21,7.93,33.75,8.57
(주)대호특수강,021040,2018/12,,5,1996/08/27,2.22,4.9,-47,4.11,1.01,117.15,1.38
(주)대호특수강,021040,2019/12,,5,1996/08/27,-2.71,-0.38,-67.39,-5.89,0.34,105.15,0.45
