회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
에이치엘비글로벌(주),003580,2022/12,-1.01,-26.62,-40.69,0,-4.89,-30.41,-20.1,21.33,97.61,77.84,31.67,-0.98,76.81,301.3,105.99,40.06,56.56,18.96,-34.18,-9.89,-10.73,-13.44,-273,1052.53,0.31,0.49,0.51,5.01,6.73,29.02,12.58,72.83,54.25,0.01,0,0.44,2.45,0.82,0.98,6631.01,5.51,37.65,197.46,14.87,172.07,-72.07,-229.88,,1,1990/03/23
에이치엘홀딩스(주),060980,2018/12,-3.87,-6.92,-7.33,-69.52,3.54,-5.35,-12.29,-10.75,126.92,99.99,29.49,4.53,99.27,1570.69,156.68,21.37,50.18,14.72,1.48,3.31,0.73,1.46,1232,82067.36,0.5,0.99,0.64,10.69,5.76,5.63,64.78,34.13,63.38,0.03,0.09,1.12,3.44,2.25,2.85,119205.18,6.91,53.58,1400.59,13.45,44.62,55.38,10.99,,1,2010/05/19
에이치엘홀딩스(주),060980,2019/12,-9.95,2.1,2.41,213.2,1.63,6.08,-12.54,3.81,65.17,48.76,22.89,-9.78,98.67,1608.53,162.3,18.31,50.33,19.9,5.14,4.42,2.36,4.69,3921,73904.29,0.46,0.91,0.57,10.02,5.78,5.88,62.09,36.43,63.18,0.03,0.1,1.08,3.02,2.31,3,162260.64,9.22,63.98,1424.39,20.32,38.5,61.5,25.31,,1,2010/05/19
에이치엘홀딩스(주),060980,2020/12,-7.84,11.42,0.09,7.28,0.45,10.52,15.44,8.94,78.82,60.09,30.03,-5.1,121.16,1609.92,179.21,18.97,45.22,22.74,5.99,4.97,2.37,4.97,4297,70262.86,0.4,0.83,0.49,8.68,6.26,6.17,59.18,42.07,58.29,0.02,0.11,0.89,2.75,2.12,2.8,165073.66,8.42,65.61,1326.31,22.43,33.28,66.72,26.71,,1,2010/05/19
에이치엘홀딩스(주),060980,2021/12,41.5,17,14.16,141.19,4.68,14.45,27.88,12.59,91.02,71.98,32.24,-2.04,126.22,1837.84,179.32,20.73,44.2,21.73,10.2,6.65,4.99,11.19,10531,99422.41,0.49,1.1,0.61,11.08,6.92,6.74,54.16,32.95,52.76,0.03,0.09,1.13,3.8,2.46,3.16,258354.43,11.26,103.08,2045.64,24.81,23.66,76.34,41.1,,1,2010/05/19
에이치엘홀딩스(주),060980,2022/12,22.66,-0.66,-0.86,-97.09,-56.35,-6.24,20.68,29.4,98.06,76.06,23.78,-0.5,126.81,1822.11,169.68,25.19,44.09,16.33,0.19,3.89,0.11,0.31,314,121953.55,0.56,1.26,0.72,11.18,6.46,6.01,60.71,32.64,56.52,0.04,0.09,1.18,6.34,2.43,3.11,157657.08,6.92,194.31,1054.7,12.34,46.94,53.06,1.57,,1,2010/05/19
에이치엠엠(주),011200,2018/12,3.86,14.41,16.06,0,8.6,7.13,26.03,16.7,158.07,146.18,50.91,15.58,296.42,65.8,228.32,42.4,25.23,-5.3,-15.14,-14.14,-20.47,-81.8,-4139,16648.8,1.35,5.39,2.28,42.77,14.03,13.34,27.36,8.53,26.01,0.14,0.02,2.12,3.14,3.33,3.61,-314874,-7.64,-20.3,-252.94,-6.03,0,0,0,,1,1995/10/05
에이치엠엠(주),011200,2019/12,5.57,73.73,4.86,0,16.69,141.51,-18.34,2.84,84.77,76.73,38.31,-3.58,556.71,68.4,525.81,19.93,15.23,-0.07,-10.7,-4.96,-10.46,-55.46,-3353,17314.43,0.98,5.18,1.36,41.33,12.11,12.36,29.53,8.83,30.15,0.11,0.02,1.85,2.93,3.47,3.79,530025,7.4,50.84,418.99,9.61,42.31,57.69,-111.28,,1,1995/10/05
에이치엠엠(주),011200,2020/12,16.33,30.91,54.94,0,13.66,24.47,56.76,13.09,77.66,72.35,39.6,-6.86,455.11,103.29,422.62,23.87,18.01,20.03,1.93,12.05,1.5,8.92,103,20141.54,0.78,4.62,1,44.5,11.47,14.07,25.93,8.2,31.82,0.07,0.02,1.56,2.97,3.5,3.8,1368067,14.6,70.88,1135.16,21.33,18.7,81.3,9.06,,1,1995/10/05
에이치엠엠(주),011200,2021/12,115.09,90.71,513.82,4207.93,39.16,27.63,291.91,66.15,347.29,337.23,68.32,34.93,72.58,423.58,87.93,49.05,57.94,56.24,38.69,54.35,39.17,88.62,13506,34026.65,1.01,2.29,1.7,67.76,14.87,27.94,13.06,5.39,24.55,0.06,0.02,1.68,5.02,2.51,2.6,6663437,37.28,252.44,17934.64,48.31,5.44,94.56,80.1,,1,1995/10/05
에이치엠엠(주),011200,2022/12,34.71,45.3,99.73,88.97,28.81,28.38,62.87,27.95,695.99,680.14,242.73,47.08,25.55,846,56.52,54.98,79.65,56.21,54.27,46.73,46,64.97,20556,32448.42,0.85,1.2,1.79,64.15,17.19,35.68,10.23,5.69,21.23,0.06,0.02,1.35,5.07,1.61,1.65,11661738,44.9,347.39,32907.44,62.76,4.52,95.48,86.48,,1,1995/10/05
에이케이홀딩스(주),006840,2018/12,9.4,15.39,20.48,7.29,26.57,21.14,7.24,4.25,98.17,81.12,38.42,-0.72,130.54,1275.94,141.88,38.46,43.38,28.17,5.57,8.78,6.52,13.82,8224,280140.86,1.17,2.83,1.94,16.69,13.54,10.74,34,21.87,26.96,0.07,0.05,1.44,2.97,2.94,3.57,999886.23,29.43,76.66,972.1,26.94,40.37,59.63,20.66,,1,1999/08/11
에이케이홀딩스(주),006840,2019/12,1.3,27.37,-2.11,-73.55,2.43,43.46,1.61,11.75,84.82,68.61,18.2,-5.49,202.67,1248.96,209.81,30.68,33.04,24.66,1.53,3.66,1.49,3.38,2168,283791.26,0.97,2.59,1.48,15.64,13.72,11.44,31.92,23.34,26.6,0.06,0.06,1.36,2.66,2.85,3.49,952469.77,22.01,72.58,751.15,25.33,49.95,50.05,6.02,,1,1999/08/11
에이케이홀딩스(주),006840,2020/12,-30.31,-4.06,-19.18,0,3.26,-1.11,-10.73,-6.6,73.54,58.84,25.15,-10.27,233.9,1009.42,238.59,28.55,29.95,17.67,-10.14,-5.07,-6.27,-20.57,-11795,197770.53,0.62,1.96,0.88,10.68,10.03,8.65,42.18,34.18,36.39,0.04,0.08,0.92,1.8,2.09,2.59,427716.92,10.3,32.28,320.25,16.33,90.71,9.29,-62.14,,1,1999/08/11
에이케이홀딩스(주),006840,2021/12,20.91,9.55,-10.33,0,10.67,7.72,14.13,58.44,72.19,52.15,27.49,-11.46,278.32,905.2,265.81,29.74,26.43,15.99,-6.29,-3.65,-4.58,-17.56,-8534,239115.69,0.73,2.59,1.03,10.35,11.94,10.07,36.24,35.28,30.57,0.03,0.08,1.05,2.04,2.5,3.29,463740.69,10.19,30.24,272.81,14.64,77.57,22.43,-42.98,,1,1999/08/11
에이케이홀딩스(주),006840,2022/12,19.58,10.02,-8.73,0,11.33,7.18,16.71,-4.72,66.71,51.6,21.11,-15.74,290.25,826.16,267.13,31.55,25.62,18.76,-3.14,-0.16,-2.49,-10.6,-4661,285936.4,0.79,3.05,1.14,10.33,12.22,11.32,32.25,35.32,29.86,0.03,0.09,1.06,2.19,2.58,3.45,692057.34,13.83,45.68,374.85,18.27,60,40,-17.2,,1,1999/08/11
엔에이치엔(주),181710,2018/12,39.1,17.81,5.02,438.24,214.17,27.22,6.19,126.1,178.91,172.22,68.54,17.79,37.07,16174.58,81.77,40.34,72.96,0,8.28,3.54,4.54,5.79,4682,64634.1,0.55,0.73,0.95,46.59,6.47,8.26,44.17,7.83,56.43,0.05,0.02,0.87,5.17,1.29,1.33,554984.98,22.25,151.02,2053.33,43.89,59.92,40.08,18.87,,1,2013/08/29
엔에이치엔(주),181710,2019/12,17.72,0.23,-0.22,-86.19,-1.68,-3.14,5.21,1.41,198.71,191.55,85.85,21.03,36.73,16139.18,78.83,42.34,73.14,0,1.56,3.86,0.93,0.78,656,76084.58,0.6,0.82,1.02,39.27,8.93,9.73,37.52,9.29,40.86,0.08,0.03,0.94,4.05,1.44,1.5,504901.79,20.19,139.25,1528.38,33.92,70.22,29.78,4.59,,1,2013/08/29
엔에이치엔(주),181710,2020/12,12.53,2.02,1.15,73.79,3.68,1.56,2.66,26.52,194.49,185.85,95.66,20.7,38.32,16324.12,79.39,42.61,72.29,0,1.67,4.23,1.11,1.35,1148,85620.75,0.66,0.91,1.15,38.75,12.63,0,0,9.42,28.9,0.03,0.02,1.03,4.51,1.56,1.63,498675.02,19.55,136.36,1225.18,29.77,70.06,29.94,5.61,,1,2013/08/29
엔에이치엔(주),181710,2021/12,0,0,0,0,0,0,0,0,188.96,182.22,82.87,21.15,44.25,18750.84,79.44,44.92,69.33,0,6.74,3.48,4.28,6.37,6404,98322.26,0.64,0.92,1.15,39.64,10.85,0,0,9.21,33.64,0.02,0.02,0.93,4.96,1.41,1.47,607275.93,20.06,161.34,1139.31,31.57,61.15,38.85,21.36,,1,2013/08/29
엔에이치엔(주),181710,2022/12,9.94,-0.07,-7.7,0,24.47,0.56,-0.83,-3.95,180.54,174.3,84.41,19.89,51.83,9025.21,84.15,44.58,65.86,0,-1.5,1.79,-1.05,-1.82,-914,56369.63,0.7,1.03,1.26,44.46,11.16,0,0,8.21,32.7,0.02,0.02,1.01,4.85,1.56,1.62,506831.26,16.75,116.79,910.35,23.97,82.71,17.29,-6.26,,1,2013/08/29
엔피씨(주),004250,2018/12,7.4,3.28,4.17,0.69,11.46,5.22,0.92,31.43,141.6,107.41,32.37,12.97,50.51,1242.9,84.08,44.14,66.44,13.45,2.86,4.32,3.06,4.63,282,9878.34,1.07,1.62,1.94,11.26,5.17,12.92,28.26,32.42,70.54,0.01,0.28,1.41,2.4,2.4,3.06,81133.59,20.65,48.14,230.44,19.56,35.87,64.13,14.6,,1,1969/09/08
엔피씨(주),004250,2019/12,9.54,2.78,8.53,21.51,-0.38,8.15,-4.02,-11.99,167.3,130.27,48.09,16.58,42.07,1348.95,83.51,41.22,70.39,14.07,3.16,5.29,3.61,5.29,343,10820.66,1.14,1.67,1.99,11.55,5.85,14.78,24.69,31.61,62.41,0.01,0.38,1.62,2.49,2.67,3.48,91928.33,22.77,54.78,284.6,20.23,35.15,64.85,15.63,,1,1969/09/08
엔피씨(주),004250,2020/12,-5.09,1.69,3.95,31.04,-0.01,3.22,-0.5,-24.04,168.43,139.96,53.9,16.39,39,1402.26,82.94,40.33,71.94,14.51,4.37,5.27,4.63,6.53,449,10269.84,1.06,1.49,1.79,13.31,6.16,14.82,24.63,27.43,59.25,0.02,0.22,1.63,2.37,2.6,3.23,92362.43,22.5,57.92,334.55,21.41,31.74,68.26,20.42,,1,1969/09/08
엔피씨(주),004250,2021/12,12.88,21.77,9.45,38.76,12.91,39.77,-4.84,18.42,117.18,92.53,26.61,4.62,54.69,1534.75,105.94,31.52,64.64,15.57,5.38,6.33,5.75,8.49,624,11592.91,1.07,1.57,1.66,15.93,6.83,14.32,25.5,22.91,53.42,0.02,0.12,1.75,2.51,3.01,3.72,104064.27,20.81,54.6,328.1,21.37,28.94,71.06,25.16,,1,1969/09/08
엔피씨(주),004250,2022/12,11.85,5.46,6.78,7.43,13.27,6.06,4.15,-11.07,108.44,88.97,21.9,2.42,53.09,1638.75,105.44,31.12,65.32,14.58,5.18,4.69,5.49,8.44,678,12966.23,1.06,1.63,1.54,17.39,6.95,15.92,22.93,20.98,52.51,0.02,0.12,1.79,2.49,3.39,4.2,107402.71,20.37,51.37,313.38,19.72,31.75,68.25,26.25,,1,1969/09/08
엘브이엠씨홀딩스(주),900140,2018/12,-11.77,3.65,-10.21,-398.32,11.59,-2.9,9.4,5.14,161.89,87.84,11.51,21.5,81.75,2676.23,79.55,56.23,55.02,1.62,-16.68,-2.11,-7.64,-11.73,-946,6142.25,0.46,0.78,1.01,1.79,2.49,7.8,46.79,203.6,146.74,0,0,0.53,3.09,0.84,1.57,36056.01,5.52,36.97,0,12.26,83.45,16.55,-136,,1,2010/11/30
엘브이엠씨홀딩스(주),900140,2019/12,23.71,3.85,-11.14,0,-3.39,22.74,-10.85,-13.19,116.91,64.84,4.3,6.98,108.28,2150.43,107.74,48.27,48.01,7.09,-15.29,0.55,-8.35,-15.37,-1049,7598.75,0.55,1.06,1.14,2.32,3.18,10.09,36.18,157.57,114.93,0,0,0.6,3.68,1.05,1.91,37503.52,5.52,38.92,0,10.31,77.29,22.71,-148.25,,1,2010/11/30
엘브이엠씨홀딩스(주),900140,2020/12,-24.62,-4.59,11.88,0,-22.19,-2.16,-7.2,-31.19,132.7,88.87,15.17,11.57,80.58,1551.72,95.8,46.95,55.38,13.19,-8.96,0.34,-3.7,-7.19,-413,5363.94,0.41,0.8,0.79,2.23,3.05,8.72,41.84,163.97,119.53,0,0,0.48,3.18,0.87,1.42,41259.46,6.37,54.64,0,15.05,42.22,57.78,-59.52,,1,2010/11/30
엘브이엠씨홀딩스(주),900140,2021/12,-25.29,2.13,19.34,0,7.65,22.56,-20.95,9.16,115.69,62.93,10.16,4.93,52.86,1441.33,97.31,36.34,65.42,11.78,-9.56,-1.82,-2.99,-4.45,-172,2428.74,0.31,0.52,0.54,1.95,4.3,8.88,41.1,187.13,84.89,0,0,0.42,2.61,0.75,1.23,32455.61,4.91,39.93,0,15.84,50.39,49.61,-60.34,,1,2010/11/30
엘브이엠씨홀딩스(주),900140,2022/12,21.68,0.88,-4.63,0,-7.03,8.52,-12.5,8.1,90.87,39.67,7.09,-3.17,62.03,1285.91,110.96,31.52,61.72,16.88,-15.93,-1.62,-5.98,-9.2,-388,2506.44,0.38,0.59,0.57,2.19,13.94,12.07,30.25,167.01,26.19,0.01,0.25,0.56,3.18,1.11,2.24,16648.47,2.5,22.15,0,6.68,107.71,-7.71,-238.53,,1,2010/11/30
엘아이지넥스원(주),079550,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2015/10/02
엘아이지넥스원(주),079550,2019/12,0,0,0,0,0,0,0,0,111.58,101.04,2.32,6.19,265.55,576.34,147.74,59.58,27.36,9.5,0.22,0.95,0.14,0.5,145,66029.61,0.63,2.29,1.55,11.13,11.63,11.36,32.14,32.78,31.38,0.03,0.09,0.55,1.95,1.05,1.16,396470.67,17.11,54.62,502.89,27.29,79.06,20.94,0.8,,1,2015/10/02
엘아이지넥스원(주),079550,2020/12,10.17,12,6.08,1717.14,-0.3,12.09,11.94,74.15,111.97,95.51,3.69,6.37,285.96,611.37,156.11,59.55,25.91,11.85,3.62,2.7,2.36,8.86,2664,72742.92,0.65,2.45,1.61,8.95,11.59,11.83,30.85,40.79,31.49,0.02,0.11,0.58,2.15,1.09,1.25,445918.9,17.18,62.45,602.44,27.86,76.18,23.82,12.98,,1,2015/10/02
엘아이지넥스원(주),079550,2021/12,13.86,-0.72,13.5,81.5,0,3.91,-3.87,-3.78,100.32,85.56,5.03,0.19,237.59,693.91,142.92,57.66,29.62,12.71,5.77,3.85,4.06,14.63,4829,82827.01,0.7,2.54,1.7,8.17,12.98,12.98,28.11,44.65,28.11,0.02,0.12,0.62,2.45,1.2,1.41,580448.51,22.53,79.5,785.97,31.85,65.74,34.26,18.1,,1,2015/10/02
엘아이지넥스원(주),079550,2022/12,21.87,16.92,22.52,17.02,15.2,9.06,22.68,5.59,95.97,83.82,13.31,-2.54,222.16,850.16,127.22,60.51,31.04,14.7,5.54,6.77,4.4,14.48,5641,100943.27,0.79,2.61,1.95,9.88,14.03,25.47,14.33,36.94,26.02,0.02,0,0.66,2.78,1.34,1.55,644202.42,21.38,76.94,826.43,29.01,66.7,33.3,19.08,,1,2015/10/02
엘에스전선아시아(주),229640,2018/12,9.3,22.63,6.61,-22.82,121.21,44.04,14.85,24.38,126.75,77.19,4.84,14.5,143.42,815.61,76.18,68.71,41.08,8.08,2.43,6.2,3.38,8.18,323,14408.94,1.39,3.18,4.76,5.21,5.43,4.51,80.99,70.09,67.17,0.02,0.16,1.14,10.83,1.96,3.15,34687.36,9.92,73.66,152.29,7.86,34.47,65.53,30.93,,1,2016/09/22
엘에스전선아시아(주),229640,2019/12,17.91,2.87,12.59,61.85,10.27,5.04,1.88,23.05,127.66,67.37,11.72,14.74,123.08,918.27,71.28,68.05,44.83,9.27,3.28,7.55,4.82,12.07,523,16989.55,1.47,3.41,4.64,4.97,5.72,5.03,72.57,73.49,63.78,0.02,0.18,1.2,8.82,2.15,3.78,47922.37,13.32,84.16,157.97,9.21,30.91,69.09,35.66,,1,2016/09/22
엘에스전선아시아(주),229640,2020/12,11.4,15.82,-5.2,-54.28,-8.72,-3.98,25.12,3.93,123.39,74.98,4.46,13.93,179.77,870.49,74.11,73.51,35.74,8.09,1.43,4.25,2.13,5.35,240,18926.19,1.49,3.74,5.15,4.92,5.33,6.08,59.98,74.22,68.49,0.01,0.24,1.17,9.79,2.1,3.68,39818.94,9.56,72.49,129.06,6.87,42.41,57.59,20.8,,1,2016/09/22
엘에스전선아시아(주),229640,2021/12,29.5,18.89,15.82,100.44,1.52,3.3,24.51,55.08,123.94,63.37,3.39,14.87,187.3,1008.21,66.12,76.98,34.81,8.21,2.11,6.2,3.48,10.21,486,24510.04,1.65,4.67,6.69,4.9,5.45,6.78,53.82,74.51,66.97,0.01,0.28,1.21,13.18,2.18,3.94,49363.73,9.97,86.65,156.88,6.58,36.5,63.5,32.15,,1,2016/09/22
엘에스전선아시아(주),229640,2022/12,9.04,2.32,-4.09,0,-10.36,-9.95,5.99,-12.73,117.66,70.32,7.22,11.97,220.59,966.96,64.94,79.74,31.19,6.51,-1.12,5.56,-1.82,-1.27,-63,26726.46,1.63,4.95,7.56,4.69,4.97,7.16,50.98,77.79,73.47,0.01,0.4,1.14,15.05,2.08,3.75,29446.03,5.81,59.15,95.9,3.6,65.34,34.66,-31.01,,1,2016/09/22
엘지디스플레이(주),034220,2018/12,-12.43,13.77,-2.74,-111.5,33.32,30.45,-15.98,14.52,88.4,61.37,23.76,-3.48,122.86,781.36,163.75,26.53,44.87,12.68,-0.74,0.52,-0.58,-1.46,-579,68014.26,0.78,1.63,1.13,9.65,6.8,8.16,44.71,37.8,53.65,0.02,0.12,1.27,1.29,2.53,3.42,6820016,20.56,72.68,136.97,28.02,47.24,52.76,-2.63,,1,2004/07/23
엘지디스플레이(주),034220,2019/12,-3.54,7.23,-18.88,0,2.26,3.9,16.46,-23.78,93.29,74.62,30.37,-2.07,184.86,633.87,202.8,28.81,35.1,7.96,-12.23,-3.8,-8.36,-22.35,-7908,65607.98,0.68,1.72,0.94,9.9,7.85,8.23,44.36,36.87,46.51,0.03,0.11,1.17,1.07,2.46,3.28,3901981,10.97,30.87,51.54,16.62,78.75,21.25,-73.61,,1,2004/07/23
엘지디스플레이(주),034220,2020/12,3.21,-1.41,0.53,0,-8.79,-5.35,8.31,5.83,100.84,81.12,38.32,0.26,175.35,637.26,188.21,31.65,36.32,10.91,-0.29,0.11,-0.2,-0.79,-250,67716.77,0.69,1.92,0.98,11.48,7.26,7.57,48.19,31.8,50.25,0.03,0.09,1.12,1.15,2.27,2.83,6927890,19.75,49.13,74.7,28.59,41.37,58.63,-1.02,,1,2004/07/23
엘지디스플레이(주),034220,2021/12,0,0,0,0,0,0,0,0,94.23,70.29,25.31,-2.12,158.46,733.27,169.13,34.56,38.69,17.76,4.46,6.08,3.5,9.04,3315,83501.21,0.78,2.02,1.2,8.92,6.53,6.21,58.81,40.93,55.89,0.03,0.11,1.1,1.45,2.27,3.04,10501861,27.52,76.28,124.73,35.15,36.15,63.85,12.7,,1,2004/07/23
엘지디스플레이(주),034220,2022/12,-12.47,-6.47,-24.69,0,1.89,5.1,-28.38,-14.25,67.64,47.07,13.07,-12.66,215.27,552.22,231.84,26.46,31.72,4.3,-12.22,-5.42,-8.66,-26.71,-8584,73087.29,0.71,2.01,1.02,8.4,7.54,5.89,61.94,43.43,48.39,0.03,0.1,1.03,1.26,2.31,3.19,5402669,15.14,48.42,87.36,20.66,67.92,32.08,-59.15,,1,2004/07/23
엘지전자(주),066570,2018/12,-0.09,7.54,7.78,-28.14,12.99,13.35,0.87,1.91,113,77.86,24.92,5.03,171.84,1576.39,153.1,43.68,36.79,24.59,2.4,6.59,3.44,9.03,6882,339215.69,1.43,3.96,2.61,10.28,8.43,7.99,45.68,35.49,43.29,0.03,0.09,1.68,4.88,3.18,4.61,11114371,25.07,85.62,359.57,18.12,61.41,38.59,13.25,,1,2002/04/22
엘지전자(주),066570,2019/12,1.57,1.2,0.54,-97.48,8.79,0.56,2.02,-2.62,111.87,78.66,27.06,4.67,173.12,1584.89,152.85,44.03,36.61,24.61,0.29,5.79,0.4,0.22,169,344549.38,1.4,3.81,2.49,10.49,9.79,8.88,41.12,34.81,37.29,0.03,0.09,1.69,4.48,3.19,4.58,11159973,24.88,80.76,385.49,17.91,70.7,29.3,1.61,,1,2002/04/22
엘지전자(주),066570,2020/12,1.53,7.46,7.73,6191.62,-3.66,-0.56,17.65,27.01,115,78.15,29.18,6.29,174.79,1707.37,142.31,48.21,36.39,25.79,3.26,7.08,4.44,13.22,10926,349835.28,1.36,3.72,2.53,9.51,9.36,8.14,44.86,38.4,38.99,0.03,0.09,1.56,4.44,2.94,4.26,13280979,27.55,99.05,501.02,20.99,59.72,40.28,15.54,,1,2002/04/22
엘지전자(주),066570,2021/12,18.11,10.95,11.62,-47.58,5.2,4.12,18.28,30.98,116.38,75.08,25.62,7.23,166.1,1905.69,129.33,51.4,37.58,25.26,1.89,7.79,2.78,6.32,5725,413206.08,1.47,3.97,2.93,8.69,9.75,8.55,42.67,42.01,37.42,0.03,0.1,1.58,5.21,2.95,4.46,15077807,28.19,106.58,515.28,20.18,56.66,43.34,9.38,,1,2002/04/22
엘지전자(주),066570,2022/12,11.7,3.13,10.22,15.97,7.69,6.44,0,-3.74,123.09,81.05,28.31,9.35,145.23,2100.5,123.01,49.84,40.78,24.24,2.23,6.93,3.43,6.61,6640,461569.22,1.54,3.92,3.11,8.72,10.19,9.85,37.07,41.86,35.82,0.02,0.11,1.65,5.47,3.04,4.66,15268067,27.68,101.15,441.67,18.29,62.96,37.04,12.2,,1,2002/04/22
영보화학(주),014440,2018/12,-12.58,-1.73,1.56,-80.43,10.06,12.1,-16.06,2.24,229.1,192.93,91.08,23.64,22.69,1419.13,71.21,41.96,81.51,22.28,3.93,4.24,3.18,4.07,294,7195.77,0.81,1.01,1.49,12.48,4.3,8.58,42.55,29.26,84.89,0.01,0.12,1.25,1.69,1.78,2.07,38783.53,22.03,49.98,236.85,26.95,60.94,39.06,14.59,,1,1997/08/27
영보화학(주),014440,2019/12,-8.84,2.7,2.51,-10.68,2.97,2.28,3.28,15.36,227.29,187.21,94.42,23.63,23.23,1454.75,71.23,42.19,81.15,23.9,3.62,4.94,2.66,3.56,263,6559.8,0.74,0.9,1.27,10.45,4.75,10.15,35.97,34.94,76.87,0.01,0.2,1.21,1.45,1.75,2.1,43887.63,24.27,49.46,159.96,33.45,60.48,39.52,10.83,,1,1997/08/27
영보화학(주),014440,2020/12,-18.16,-3.38,1.41,-44.49,-3.48,-2.74,-4.25,-2.44,269.12,220.77,104.2,26.28,18.44,1475.22,68.92,41.81,84.43,22.45,2.48,2.65,1.5,1.94,146,5368.43,0.6,0.73,1.04,8.08,3.97,10.25,35.6,45.18,92.05,0.01,0.56,1.02,1.19,1.44,1.75,37817.65,21.64,42.64,136.98,35.22,63.7,36.3,7.03,,1,1997/08/27
영보화학(주),014440,2021/12,0,0,0,0,0,0,0,0,309.83,254.04,145.95,28.7,15.9,1552.12,66.78,42.38,86.28,24.54,3.51,3.41,1.95,2.26,180,4987.09,0.55,0.64,0.96,7.27,4.54,11.93,30.6,50.23,80.37,0.01,0,0.99,1.12,1.31,1.6,38126.11,21.19,44.26,144.47,38.22,63.05,36.95,9.18,,1,1997/08/27
영보화학(주),014440,2022/12,-16.8,0.31,2.08,91.03,-1.63,1.08,-0.75,-14.89,349.64,295.66,178.25,29.94,13.89,1584.36,66.13,41.94,87.8,24.41,8.06,3.14,3.71,4.27,343,4149.45,0.46,0.53,0.8,6.53,3.59,11.61,31.44,55.88,101.71,0.01,0,0.84,0.94,1.09,1.31,39455.17,21.86,45.57,153.95,47.54,60.47,39.53,16.95,,1,1997/08/27
영진약품(주),003520,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1973/06/25
영진약품(주),003520,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1973/06/25
영진약품(주),003520,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1973/06/25
영진약품(주),003520,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1973/06/25
영진약품(주),003520,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1973/06/25
영풍제지(주),006740,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1996/07/03
영풍제지(주),006740,2019/12,0,0,0,0,0,0,0,0,318.18,266.98,69.32,26.6,16.58,1076.5,71.35,38.8,85.78,19.38,9.31,8.47,6.65,7.77,516,4489.8,0.71,0.83,1.17,11.44,7.26,61.21,5.96,31.9,50.27,0.01,0,1.4,1.75,1.84,2.19,23149.1,16.59,72.6,182.66,23.22,34.56,65.44,40.08,,1,1996/07/03
영풍제지(주),006740,2020/12,-1.52,44.86,5.75,-8.05,-40.6,51.26,34.78,-17.47,417.7,376.53,114.99,27.46,59.71,1138.44,102.06,36.1,62.61,20.14,8.68,6.6,4.99,6.94,483,4421.4,0.57,0.8,0.91,12.35,6.82,56.54,6.46,29.57,53.54,0.01,0,1.21,2.16,1.54,1.77,22761.35,11.26,69.86,168.38,23.19,34.78,65.22,37.45,,1,1996/07/03
영풍제지(주),006740,2021/12,22.88,3.7,4.35,-25.56,-0.56,-3.89,17.14,75.88,441.31,376.01,58.72,31.54,58.74,1187.98,94.01,40.77,63,14.2,5.26,4.34,3.08,4.92,362,5433,0.59,0.93,0.95,12.16,8.59,48.36,7.55,30.01,42.47,0.02,0,1.24,3.57,1.52,1.74,21946.87,10.47,69.1,176.01,18.2,36.58,63.42,28.9,,1,1996/07/03
