회사명,거래소코드,회계년도,매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),자기자본구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),1주당순이익(IFRS연결)(원),1주당매출액(IFRS연결)(원),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),부가가치(IFRS연결)(백만원),총자본투자효율(IFRS연결),설비투자효율(IFRS연결),기계투자효율(IFRS연결),부가가치율(IFRS연결),노동소득분배율(IFRS연결),자본분배율(IFRS연결),이윤분배율(IFRS연결),상장폐지일,소속코드,상장일
(주)강원에너지,114190,2019/12,-50.47,-39.69,-56.25,-1763.05,-29.68,11.89,-56.71,-78.15,99.04,98.65,11.8,-0.52,167.94,242.2,123.35,53.96,37.32,-14.43,-83.78,-22.22,-47.39,-94.77,-2082,2210.85,0.57,1.19,1.72,128.45,1.53,4.48,81.54,2.84,239.3,0.01,0.01,0.48,3.38,0.84,0.85,-24497.97,-43.28,-275.98,-1326.94,-57.58,0,0,0,,5,2009/11/20
(주)강원에너지,114190,2020/12,-9.88,-41.75,-19.07,0,-35.51,-55.96,-29.63,85.02,172.82,171.06,71.79,27.47,92.84,188.33,67.13,65.19,51.86,-4.85,-33.58,-19.77,-28.75,-64.76,-685,2112.11,0.86,2.01,2.04,226.52,3.34,6.57,55.56,1.61,109.38,0.02,0,0.8,4.49,1.47,1.48,-5700.49,-17.29,-85.17,-376.01,-14.87,0,0,0,,5,2009/11/20
(주)강원에너지,114190,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2009/11/20
(주)강원에너지,114190,2022/12,0,0,0,0,0,0,0,0,108.12,103.61,3.26,4.22,161.28,247.43,114.57,56.15,38.27,8.47,4.84,3.17,4.09,10.69,132,2732.45,0.85,2.21,1.93,36.04,5.48,11.16,32.71,10.13,66.66,0.02,0.03,0.78,2.25,1.51,1.57,9791.9,11.6,54.18,836.11,13.72,58.8,41.2,35.3,,5,2009/11/20
(주)고려시멘트,198440,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2014/08/13
(주)고려시멘트,198440,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2014/08/13
(주)고려시멘트,198440,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2014/08/13
(주)고려시멘트,198440,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2014/08/13
(주)고려시멘트,198440,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2014/08/13
(주)고바이오랩,348150,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2020/11/18
(주)고바이오랩,348150,2020/12,0,0,0,0,0,0,0,0,1871.28,1867.86,1315.08,93.48,5.68,713.87,1.31,98.76,94.62,57.54,-1199.45,-20.4,-94.08,-99.43,-5138,646.82,0.08,0.08,6.31,43.5,1.71,0,0,8.39,212.85,0,0.02,0.08,15.62,0.08,0.08,-49249.43,-84.13,-16759.33,0,-1072.63,0,0,0,,5,2020/11/18
(주)고바이오랩,348150,2021/12,-36.98,79.86,63.54,0,1852.12,816.69,70.59,142.72,1441.79,1438.04,770.36,87.17,16.22,1005.29,7.36,93.67,86.04,65.98,-531.63,-19.33,-18.78,-21.07,-959,180.24,0.04,0.04,0.78,16,2.01,0,0,22.82,181.45,0,0.06,0.03,0.96,0.04,0.04,-11067.98,-10.51,-2664.77,0,-382.53,0,0,0,,5,2020/11/18
(주)고바이오랩,348150,2022/12,301.12,17.71,-14.64,0,250.68,221.77,3.91,281.51,1145.83,1134.9,116.65,75.47,29.83,817.99,22.47,82.69,77.02,69.11,-201.51,-15.84,-20.41,-26.11,-1305,626.79,0.1,0.12,0.83,18.81,25.76,0,0,19.4,14.17,0.03,0.02,0.11,0.9,0.12,0.12,-15851.12,-12.79,-104.36,-35330.71,-136.58,0,0,0,,5,2020/11/18
(주)고영테크놀러지,098460,2018/12,17.13,35.99,40.01,58.71,30.7,17.43,41.03,40.8,562.28,484.7,57.35,67.04,23.55,3300.23,22.8,81.55,80.94,62.5,17.76,19.46,17.47,21.86,3122,17403.37,0.98,1.23,5,8.87,3.17,14.93,24.45,41.14,114.99,0.01,0,1.03,8.15,1.22,1.42,86343.44,30.94,265.42,507902575.94,36.25,35.11,64.89,49,,5,2008/06/03
(주)고영테크놀러지,098460,2019/12,-6.78,9.47,7.88,-30.13,12.58,54.74,-0.78,15.71,587.8,493.22,70.8,61.34,25.37,3552.55,32.7,73.92,79.77,63.58,13.31,11.93,10.11,12.59,2192,16222.81,0.76,0.95,3.39,6.56,2.73,15.21,23.99,55.66,133.83,0.01,0,0.83,6.31,0.98,1.15,80742.92,26.43,225.13,79746.09,36.36,41.24,58.76,36.61,,5,2008/06/03
(주)고영테크놀러지,098460,2020/12,-19.14,-0.95,0.98,-69.01,-3.95,36.99,-14.34,0.11,620.36,503.7,141.35,53.62,22.97,3583.99,44.36,63.92,81.32,63.01,5.1,5.59,3.01,3.74,678,13076.6,0.59,0.73,1.9,4.94,2.55,14.23,25.65,73.9,143.15,0.01,0,0.73,4.91,0.86,1.04,52359.33,17.3,152.03,20392.32,29.16,58.12,41.88,17.5,,5,2008/06/03
(주)고영테크놀러지,098460,2021/12,0,0,0,0,0,0,0,0,572.95,483.56,142.1,60.99,31.36,4084.19,34.3,73.89,76.13,63.57,16.01,11.44,10.75,14.12,586,3602.1,0.67,0.88,2.57,5.82,3.3,17.62,20.71,62.67,110.63,0.01,0,0.77,6.23,0.91,1.08,96462.49,26.19,258.39,24486.28,39.01,34.88,65.12,41.04,,5,2008/06/03
(주)고영테크놀러지,098460,2022/12,11.35,6.34,8.84,-0.76,37.14,9.35,5.28,5.1,491.39,414.86,85.55,58.26,28.35,4445.07,34.46,73.15,77.91,64.16,14.27,12.04,10.34,13.42,584,4010.79,0.72,0.94,2.73,6.32,3.27,17.56,20.78,57.72,111.49,0.01,0,0.83,5.85,0.99,1.17,139396.57,35.59,395.91,51154.14,50.62,55.79,44.21,28.18,,5,2008/06/03
(주)골드앤에스,035290,2018/12,-32.19,147.31,3.24,0,3205.73,238.03,94.18,22.05,75.1,70.49,54.46,-16.42,208.23,121.1,155.6,49.52,32.44,49.25,-50.46,-15.31,-14.69,-32.3,-197,390.14,0.29,0.64,0.62,7.39,5.94,56.24,6.49,49.37,61.45,0.01,0,0.28,1.51,0.54,0.59,-311.92,-0.73,-2.93,-5.11,-3.59,0,0,0,,5,1999/12/07
(주)골드앤에스,035290,2019/12,-11.95,-62.1,-136.92,0,-66.73,-43.17,-81.41,-61.41,18.57,16.21,3.6,-106.52,0,-396.01,0,24.29,0,17.66,-325.58,-23.84,-84.97,-572.47,-10205,321.19,0.26,0,0.45,8.55,6.44,75.98,4.8,42.71,56.71,0.01,0,0.21,1.02,0.61,0.66,-15967.57,-99.2,-431.91,-89705.44,-208.92,0,0,0,,5,1999/12/07
(주)골드앤에스,035290,2020/12,-45.85,28.19,0,0,-3.45,-4.9,131.33,-26.94,412.25,395.67,357.37,33.2,43.31,79.51,80.49,43.84,69.78,74.8,39.52,-12.63,8.91,35.13,452,1071.8,0.23,0,0.35,9.6,5.27,33.98,10.74,38,69.26,0.01,0,0.23,1.13,0.64,0.68,5505.25,26.68,153.16,0,133.02,27.92,72.08,29.71,,5,1999/12/07
(주)골드앤에스,035290,2021/12,226.35,26.71,5.4,-52.88,-6.66,15.3,41.32,-2.02,338.93,329.48,107.87,34.47,72.28,83.8,88.04,48.89,58.05,34.44,5.71,5.98,3.3,5.21,21,372.87,0.58,0.91,1.08,37.5,18.87,89.04,4.1,9.73,19.34,0.04,0,0.97,3.89,1.24,1.28,5422.43,20.74,161.63,0,40.15,52.67,47.33,14.21,,5,1999/12/07
(주)골드앤에스,035290,2022/12,-29.75,-28.4,-4.11,0,-77.95,-78.87,24.36,23.46,436.6,424.51,235.07,65.47,28.65,62.66,19.4,84.92,77.73,45.97,-65.91,-4.15,-27.88,-42.07,-166,261.95,0.42,0.64,1.17,23.82,10.74,53.5,6.82,15.32,33.97,0.02,0,0.53,4.63,0.66,0.68,3033.97,16.21,410.14,0,31.97,175.79,-75.79,-206.12,,5,1999/12/07
(주)골드퍼시픽,038530,2018/12,0,0,0,0,0,0,0,0,196.78,183.6,103.14,31.19,88.31,234.43,68.88,63.42,53.1,75.32,-78.34,-2.18,-11.82,-21.81,-475,333.11,0.15,0.28,0.41,3.55,5.56,42.12,8.66,102.76,65.59,0.01,0,0.16,60.31,0.24,0.26,-1488.34,-3.93,-1572.43,-148834172,-26.07,0,0,0,,5,2000/06/09
(주)골드퍼시픽,038530,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2000/06/09
(주)골드퍼시픽,038530,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2000/06/09
(주)골드퍼시픽,038530,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2000/06/09
(주)골드퍼시픽,038530,2022/12,0,0,0,0,0,0,0,0,326.48,312.22,257.34,42.72,23.47,145.19,47.43,61.58,80.99,14.91,-22.78,1.03,-9.29,-11.48,-84,365.67,0.41,0.5,1.06,15.17,12.23,41.24,8.85,24.06,29.84,0.02,0,0.51,78.49,0.66,0.69,-4726.71,-5.73,-1102.6,-208961.36,-14.05,0,0,0,,5,2000/06/09
(주)골프존,215000,2018/12,-0.7,0.15,2.99,-74.25,16.81,16.88,-9.54,-20.04,267.33,248.01,108.81,35.79,30.34,6212.16,55.81,57.18,76.72,60.96,10.28,11.87,8.04,10.63,3255,31664.07,0.78,1.03,1.97,16.82,11.28,45.42,8.04,21.7,32.36,0.02,0,0.96,2.56,1.3,1.41,63252.87,24.9,79.48,623.02,31.83,50.4,49.6,32.28,,5,2015/04/03
(주)골프존,215000,2019/12,24.31,23.04,2.63,-20.6,38.6,112.2,-43.74,3.64,133.84,116.02,26.2,6.61,56.26,6375.45,115.4,26.15,64,62,6.56,12.08,5.72,8.21,2585,39362.83,0.87,1.25,1.45,23.11,14.18,67.35,5.42,15.79,25.74,0.03,0,1.44,2.48,2.18,2.4,99662.42,31.88,88.99,240.69,40.35,50.95,49.05,16.27,,5,2015/04/03
(주)골프존,215000,2020/12,20.85,17.5,12.26,136.01,1.25,7.96,44.45,-3.96,145.96,133.04,29.01,10.12,62.83,7156.91,110.49,32.14,61.41,62.52,12.56,15.55,11.03,18.02,6101,47570.41,0.88,1.4,1.24,27.99,17.96,83.56,4.37,13.04,20.33,0.03,0,1.75,2.56,2.99,3.35,142962.58,38.92,126.85,357.35,47.89,42.69,57.31,26.23,,5,2015/04/03
(주)골프존,215000,2021/12,47.5,31.67,28.18,99.43,-2.63,-3.22,105.32,140.8,186.22,166.89,52.98,23.21,65.67,9173.85,82.63,50.12,60.36,64.8,17.36,25.69,17.97,29.79,12167,70163.98,1.03,1.7,1.8,24.73,22.14,75.8,4.81,14.76,16.49,0.04,0,1.54,3.8,2.44,2.71,221087.72,45.72,205.39,644.61,50.21,36.32,63.68,34.58,,5,2015/04/03
(주)골프존,215000,2022/12,40.25,21.9,25.75,49.03,12.12,17.24,26.54,90.01,195.12,164.71,56.24,25.36,57.98,11536.33,75.78,52.03,63.3,58.89,18.07,28.06,20.79,35,18293,98402.1,1.15,1.86,2.36,16.92,22.32,47.59,7.67,21.57,16.35,0.03,0,1.48,5.09,2.25,2.59,280238.04,47.54,252.85,780.6,45.38,32.15,67.85,39.81,,5,2015/04/03
(주)골프존뉴딘홀딩스,121440,2018/12,4.34,2.41,-3.25,0,-3.61,5.57,-14.81,27.37,47.77,23.21,7.58,-14.11,59.42,2262.58,138.85,12.9,62.73,42.07,-3.37,0.32,-0.98,-1.45,-166,5206.66,0.29,0.45,0.34,4.86,25.51,20.82,17.53,75.06,14.31,0.01,0.1,0.82,0.58,2.05,3.55,60807.94,7.85,16.11,791.39,27.26,53.42,46.58,-12.38,,5,2011/05/20
(주)골프존뉴딘홀딩스,121440,2019/12,2.64,0.21,-7.41,0,-5.13,-3.57,25.76,-5.83,147.33,90.62,39.3,5.2,73.61,2094.93,145.5,16.19,57.6,38.58,-15.22,-0.35,-4.49,-6.89,-752,5344.37,0.3,0.49,0.35,4.59,21.94,17.97,20.31,79.54,16.63,0.01,0.12,0.88,0.62,2.03,3.64,30323.24,3.91,8.42,593.62,13.25,105.59,-5.59,-114.92,,5,2011/05/20
(주)골프존뉴딘홀딩스,121440,2020/12,27.56,2.5,4.52,0,-78.93,-1.82,24.85,-3.6,187.91,132.06,106.35,9.23,69.5,2189.64,136.07,19.72,59,39.78,9.75,3.91,3.62,6.14,659,6817.16,0.37,0.64,0.45,6.15,30.33,22.06,16.55,59.4,12.03,0.02,0.07,1.29,1.34,2.07,3.11,100472.21,12.63,132.81,1834.77,34.41,34.28,65.72,28.35,,5,2011/05/20
(주)골프존뉴딘홀딩스,121440,2021/12,43.03,18.05,27.77,378.32,2.03,27.32,-19.66,13.61,61.16,35.45,14.16,-8.53,56.22,2797.65,135.24,13.42,64.01,42.06,32.53,8.52,15.66,25.23,3152,9750.66,0.48,0.78,0.58,8.38,33.63,33.31,10.96,43.54,10.85,0.02,0.11,1.46,5.44,2.95,4.55,219081.76,23.32,284.07,2726.86,52.45,19.61,80.39,62.01,,5,2011/05/20
(주)골프존뉴딘홀딩스,121440,2022/12,17.01,7.39,13.67,-35.51,7.82,6.08,15.81,41.06,105.65,51.56,31.94,0.77,47.21,3180.02,125.9,14.48,67.93,41.96,18.01,9.83,9.03,13.58,2032,11409.69,0.5,0.76,0.58,7.65,32.35,53.9,6.77,47.71,11.28,0.02,0,1.59,6.07,3.59,6.77,162836.41,16.14,200.36,1340.16,33.32,25.62,74.38,54.05,,5,2011/05/20
(주)공구우먼,366030,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2022/03/23
(주)공구우먼,366030,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2022/03/23
(주)공구우먼,366030,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2022/03/23
(주)공구우먼,366030,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2022/03/23
(주)공구우먼,366030,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2022/03/23
(주)광림,014200,2018/12,1.04,-9.73,-17.97,0,1.64,-13.39,-3.65,15.99,84.32,56.07,18.36,-7.46,108.51,309.53,124.88,40.11,47.96,10.29,-20.82,-0.33,-14.37,-26.58,-467,2816.49,0.69,1.38,1.13,5.81,7.18,6.71,54.41,62.8,50.82,0.02,0.16,0.86,2.33,1.78,2.57,-58751.81,-31.28,-131.08,-440.82,-43.01,0,0,0,,5,1993/07/07
(주)광림,014200,2019/12,6.79,34.43,1.97,0,1.96,22.63,52.04,9.89,77.11,58.44,12.03,-13.46,178.13,295.96,151.96,45.36,35.95,7.47,-9.6,-4.68,-6.36,-7.84,-121,2939.38,0.66,1.61,1.16,5.51,6.61,7.52,48.54,66.28,55.23,0.01,0.22,0.68,2.44,1.54,2.13,22505.39,8.91,38.25,185.25,15.43,106.04,-6.04,-62.24,,5,1993/07/07
(주)광림,014200,2020/12,10.53,-15.98,-13.58,0,5.61,-15.01,-17.15,-19.5,77.48,59.25,29.38,-13,159.91,255.76,143.66,44.73,38.47,14.95,-14.78,4.33,-10.26,-31.28,-432,3046.36,0.69,1.87,1.26,6.44,10.39,9.05,40.32,56.67,35.12,0.02,0.13,0.67,2.6,1.54,2.02,9100.52,4.29,14.95,68.94,5.64,213.35,-113.35,-261.79,,5,1993/07/07
(주)광림,014200,2021/12,16.88,26.73,76.85,0,-15.97,16,40,41.02,97.33,74.26,53.71,-1.36,113.73,318.14,108.13,49.41,46.79,15.67,-12.21,5.06,-9.57,-15.63,-242,3560.6,0.78,1.82,1.49,7,15.03,10.2,35.79,52.12,24.29,0.02,0.08,0.77,3.21,1.66,2.17,20654.74,7.68,40.15,269.58,10.96,97.69,2.31,-111.41,,5,1993/07/07
(주)광림,014200,2022/12,9.83,3.44,22.77,0,-6.54,4.06,2.81,23.54,144.59,103.41,66.97,15.14,71.68,323.98,87.38,49.11,58.25,19.73,-12.94,8.33,-9.79,-19.03,-294,2281.61,0.76,1.44,1.49,5.88,20.56,12.61,28.94,62.07,17.75,0.02,0.07,0.83,4,1.54,2.08,20244.97,7.28,42.61,388.63,9.78,98.34,1.66,-132.28,,5,1993/07/07
(주)광무,029480,2018/12,0,0,0,0,0,0,0,0,115.45,111.64,14.82,8.14,164.99,58.59,103.74,60.85,37.74,22.99,-22.19,-4.24,-18.01,-51.67,-152,703.61,0.81,2.15,2.07,40.38,3.4,4.93,73.99,9.04,107.26,0.02,0.03,0.71,2.74,1.33,1.38,3161.84,11.12,37.54,1040.59,13.7,224.81,-124.81,-161.95,,5,1996/08/27
(주)광무,029480,2019/12,58.11,122.08,131.12,0,-53.29,114.12,127.19,-11.51,108.76,107.36,47.55,5.02,176.39,364.84,104.32,62.26,36.18,40.05,-17.6,-5.83,-14.02,-38.68,-159,935.41,0.8,2.17,2.09,67.74,5.34,7.68,47.52,5.39,68.31,0.04,0.02,0.68,5.9,1.29,1.31,6253.03,9.9,163.65,2536.37,17.14,167.45,-67.45,-102.69,,5,1996/08/27
(주)광무,029480,2020/12,-30.99,-38.83,9.01,0,-47.25,-2.34,-60.94,-64.95,130.81,129.3,68.02,9.36,59.46,303.82,96.08,39.75,62.71,11.08,-76.76,-6.46,-37.98,-82.72,-300,406.49,0.49,1.07,1.07,73.73,4.51,6.95,52.5,4.95,81,0.03,0.01,0.49,8.38,0.92,0.93,-8614.38,-22.3,-589.34,-61531266.36,-34.22,0,0,0,,5,1996/08/27
(주)광무,029480,2021/12,-24.85,169.37,109.65,0,41.9,-13.09,445.98,-50.2,165.5,165.33,151.07,31.88,104.17,445.29,39.69,80.56,48.98,17.79,-4.01,0.36,-1.06,-2.02,-9,224.12,0.27,0.5,0.87,142.52,3.7,6.75,54.04,2.56,98.59,0.02,0.01,0.23,7.54,0.38,0.38,6988.69,6.72,279.86,1916.46,36.94,96.44,3.56,-10.85,,5,1996/08/27
(주)광무,029480,2022/12,313.43,30.69,57.85,0,-21.8,0.79,37.9,548.51,210.18,209.14,117.22,44.56,69.76,424.79,25.45,85.01,58.91,9.49,-9.42,2.39,-6.14,-11.26,-257,2677.34,0.65,1.19,3.85,236.78,2.8,10.02,36.42,1.54,130.23,0.01,0,0.51,29.81,0.78,0.79,2721.42,2,148.06,899.76,3.48,200.06,-100.06,-270.68,,5,1996/08/27
(주)구스앤홈,329050,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13,4,2019/07/12
(주)구스앤홈,329050,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13,4,2019/07/12
(주)구스앤홈,329050,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/04/13,4,2019/07/12
(주)구영테크,053270,2018/12,30.3,8.32,23.7,305.87,21.13,15.43,-5.29,57.14,80.98,38.86,6.08,-7.04,194.32,515.4,206.06,29.99,33.98,11.4,3.03,2.81,3.04,9.65,296,9863.42,1,3.13,1.48,7.55,11.07,12.81,28.48,48.33,32.98,0.02,0.17,1.39,1.63,3.13,5.34,46490.62,22.95,38.69,77.23,23.81,56.79,43.21,12.74,,5,2002/02/07
(주)구영테크,053270,2019/12,18.24,1.97,5.42,-43.49,-5.99,-3.82,15.51,8.89,78.53,40.02,6.93,-9.29,188.09,543.33,190.23,33.97,34.71,9.61,1.47,2.58,1.66,4.8,136,8746.37,1.13,3.29,1.66,7,10.58,11.04,33.05,52.18,34.5,0.02,0.15,1.56,1.81,3.53,7.11,48045.12,23.26,40.32,80.9,20.81,59.05,40.95,7.05,,5,2002/02/07
(주)구영테크,053270,2020/12,-14.81,2.52,-3.06,-78.31,7.03,2.4,2.73,-25.94,72.48,46.86,8.87,-12.92,204.67,526.69,200.96,34.04,32.82,9.43,0.37,1.43,0.35,1.03,29,7450.91,0.94,2.79,1.42,6.57,7.99,7.21,50.62,55.57,45.68,0.02,0.14,1.19,1.54,2.77,4.78,40139.01,18.95,32.62,55.37,20.41,57.77,42.23,1.81,,5,2002/02/07
(주)구영테크,053270,2021/12,3.43,5.25,9.73,330.17,6.59,5.73,4.34,8.49,74.76,47.28,10.83,-11.39,192.23,577.95,193.63,33.74,34.22,10.49,1.54,1.86,1.44,4.29,127,7706.19,0.94,2.79,1.42,7.66,8.46,6.8,53.68,47.67,43.12,0.03,0.11,1.17,1.49,2.76,4.32,47605.02,21.36,34.78,55.37,23.4,55.27,44.73,6.57,,5,2002/02/07
(주)구영테크,053270,2022/12,34.81,7.73,9.38,27.04,1.8,1.27,20.42,22.04,74.04,46.46,7.34,-13.23,187.82,632.15,179.27,37.72,34.74,10.93,1.45,3.38,1.72,4.98,159,10388.95,1.18,3.43,1.85,8.93,9.61,8.04,45.42,40.85,37.98,0.03,0.1,1.41,1.93,3.31,5.25,58146.28,24.22,44.65,74.74,21.21,54.3,45.7,6.84,,5,2002/02/07
(주)국보디자인,066620,2018/12,-6.06,6.48,9.38,3.99,-5.33,13.69,4.95,0,229.49,229.49,26.05,45.89,61.18,2896.01,30.1,81.32,62.04,14.77,5.46,10.82,8.17,13.35,1862,33901.31,1.5,2.45,8.28,0,10.55,16.84,21.67,0,34.6,0.08,0,1.27,34.67,1.83,1.83,69527.95,39.72,974.71,7204969.04,27.35,75.8,24.2,19.95,,5,2002/09/05
(주)국보디자인,066620,2019/12,5.8,27.12,13.59,14.92,17.8,-15.28,36.86,0,206.55,206.55,16.28,45.16,80.37,3289.7,22.45,87.55,55.44,11.99,5.93,6.99,8.02,13.75,2293,35867.46,1.35,2.32,8.91,0,6.18,14.24,25.64,0,59.03,0.03,0,1.09,34.63,1.6,1.6,79433.85,35.7,945.33,1323897428.17,29.53,74.83,25.17,20.07,,5,2002/09/05
(주)국보디자인,066620,2020/12,7.11,20.99,34.58,26.07,-0.8,493.87,-46.23,0,110.11,110.11,32.87,3.57,62.16,4427.31,99.07,38.91,61.67,15.87,6.98,11.12,8.17,13.89,2895,38418.53,1.17,1.99,3,0,6.33,13.48,27.08,0,57.66,0.03,0,1.18,34.43,1.92,1.92,85139.91,31.62,1021.45,1418998582.17,29.55,68.75,31.25,23.61,,5,2002/09/05
(주)국보디자인,066620,2021/12,12.11,28.26,37,-2.78,10.6,38.39,12.34,0,115.39,115.39,23.87,4.54,51.82,6065.26,100.08,34.08,65.87,15.05,6.05,8.65,6.36,9.93,2843,43070.46,1.05,1.64,1.65,0,7.71,14.5,25.17,0,47.32,0.05,0,1.54,36.8,2.9,2.9,89767.66,26,973.78,1496127680.83,27.79,69.69,30.31,21.77,,5,2002/09/05
(주)국보디자인,066620,2022/12,17.14,-20.8,-35.93,6.79,7.07,-62.39,59.66,0,148.98,148.88,61.95,22.59,87.67,3886.05,58.75,68.7,53.29,13.54,5.51,9.67,6.74,11.18,3036,50451.71,1.22,2.03,2.42,5759.49,7.25,13.17,27.7,0.06,50.37,0.04,0,1.42,39.64,2.48,2.48,96108.16,35.14,973.69,1601802585.17,25.4,68.04,31.96,21.71,,5,2002/09/05
(주)국순당,043650,2018/12,-2.02,-1.48,-2.41,-127.24,14.99,6.53,-15.86,4.31,618.73,492.38,210.82,25.62,10.64,2374.42,76.83,30.55,90.39,36.99,-4.84,-0.62,-1.24,-1.26,-153,3443.56,0.26,0.28,0.38,4.22,8.71,37.9,9.63,86.55,41.93,0.01,0,0.67,0.99,0.77,0.94,19112.58,8.01,28.64,220.56,31.08,75.79,24.21,-15.58,,5,2000/08/24
(주)국순당,043650,2019/12,66.02,5.81,-5.54,0,17.9,4.79,8.13,7.58,232.87,185.56,107.45,17.82,23.19,2242.89,84.72,31.22,81.18,27.85,-8.1,-1.94,-3.37,-2.47,-295,5716.99,0.42,0.49,0.6,6.61,11.26,46.12,7.91,55.25,32.4,0.01,0,1.03,1.4,1.35,1.69,14926.79,5.91,19.02,89.5,14.62,118.4,-18.4,-55.4,,5,2000/08/24
(주)국순당,043650,2020/12,-48.14,-3.01,10.17,0,-34.65,-1.18,-7.04,-24.58,642.45,536.54,348.67,25.27,10.06,2471.05,77.12,29.93,90.86,45.21,35.25,2.31,7.5,8.89,1181,2964.86,0.21,0.25,0.31,3.77,5.77,24.53,14.88,96.85,63.24,0.01,0,0.54,0.81,0.7,0.85,39025.52,15.94,75.91,642.97,73.71,29.6,70.4,47.82,,5,2000/08/24
(주)국순당,043650,2021/12,23.18,9.1,9.13,15.21,-12.19,8.95,9.45,21.16,618.68,505.77,288.25,25.17,10.03,2696.77,76.99,30.02,90.89,48.11,33.04,3.61,8.42,9.34,1369,3652.16,0.25,0.28,0.36,4.88,9.42,31.62,11.54,74.76,38.76,0.01,0,0.73,1.35,0.85,1.03,40838.04,15.29,90.72,763.9,62.61,32.04,67.96,52.77,,5,2000/08/24
(주)국순당,043650,2022/12,14.41,-4.99,-3.55,0,-0.7,-18.79,27.2,16.73,800.88,666.75,352.67,35.17,8.32,2601.11,64.78,40.19,92.32,48.35,-6.12,3.79,-1.75,-1.96,-295,4178.4,0.29,0.31,0.44,4.7,10.08,28.34,12.88,77.59,36.2,0.01,0,0.72,1.66,0.82,0.99,10928.41,4.31,24.81,219.5,14.65,133.45,-33.45,-41.81,,5,2000/08/24
(주)국영지앤엠,006050,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/10/07
(주)국영지앤엠,006050,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/10/07
(주)국영지앤엠,006050,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/10/07
(주)국영지앤엠,006050,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/10/07
(주)국영지앤엠,006050,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1994/10/07
