회사명,거래소코드,회계년도,영업이익증가율,순이익증가율,EPS(Earning Per Share)(원),부채비율,매출액영업이익률,PER(Price earnings ratio)(최고),PER(Price earnings ratio)(최저),PBR(Price book-value ratio)(최고),PBR(Price book-value ratio)(최저),PCR(Price cash-flow ratio)(최고),PCR(Price cash-flow ratio)(최저)
(주)동원에프앤비,049770,2018/12,40.31,27.92,10626,88.23,3.77,31.48,19.01,2.46,1.49,27.07,16.35
(주)동원에프앤비,049770,2019/12,14.75,7.49,11421,101.24,4.13,27.19,18.08,2.17,1.44,15.07,10.02
(주)동원에프앤비,049770,2020/12,19.61,19.85,13689,101.04,4.74,17.42,9.28,1.56,0.83,8.74,4.66
(주)동원에프앤비,049770,2021/12,2.98,15.15,15762,101.01,4.91,15.8,11.04,1.51,1.05,9.46,6.61
(주)동원에프앤비,049770,2022/12,-0.96,20.93,19061,99.31,4.59,10.39,6.58,1.09,0.69,14.06,8.91
(주)두산,000150,2003/12,156.11,0,472,357.53,6.83,,,,,,
(주)두산,000150,2004/12,-51.62,0,-2901,321.58,3.12,,,,,,
(주)두산,000150,2005/12,64.64,0,367,310.89,5.61,,,,,,
(주)두산,000150,2006/12,-58.9,191.97,1026,294.05,2.23,,,,,,
(주)두산,000150,2007/12,115.06,49.81,1523,216.12,4.92,268.7,42.49,14.8,2.34,51.55,8.15
(주)두산,000150,2008/12,-61.67,215.34,4739,78.27,2.36,59.78,15.64,4.32,1.13,56.76,14.85
(주)두산,000150,2009/12,0,111.69,10006,51.38,-3.16,17.9,8.58,2.37,1.14,144.96,69.49
(주)두산,000150,2010/12,0,12.95,11237,55.88,16.5,20.33,9.4,2.8,1.29,55.98,25.88
(주)두산,000150,2011/12,-23.19,-40.8,6914,61.46,10.06,33.96,20.06,2.92,1.73,28.75,16.98
(주)두산,000150,2012/12,-25.99,-47.9,3737,61.08,7.8,60.58,40.04,2.83,1.87,23.63,15.62
(주)두산,000150,2013/12,36.05,84.98,7088,67.27,11.83,26.68,20.62,2.28,1.76,17.26,13.34
(주)두산,000150,2014/12,31.22,24.53,8942,66.29,12.85,19.88,14.29,2,1.44,15.02,10.8
(주)두산,000150,2015/12,-16.79,-33.84,6090,64.9,11.39,32,19.05,2.15,1.28,18.76,11.16
(주)두산,000150,2016/12,5.61,24.71,7800,77.26,10.9,20.98,12.07,1.77,1.02,19.3,11.1
(주)두산,000150,2017/12,22.8,33.35,10426,79.57,10.54,18.66,11.56,2,1.24,18.77,11.63
(주)두산,000150,2018/12,-8.45,-22.67,8060,105.34,8.68,22.87,14.75,1.74,1.12,45.14,29.11
(주)두산,000150,2019/12,-36.09,299.59,33023,121.59,7.86,4.55,2.39,1.47,0.77,20.24,10.62
(주)두산,000150,2020/12,-32.77,-71.57,10117,104.04,7.03,8.35,3.05,0.59,0.22,0,0
(주)두산,000150,2021/12,-38.81,127.96,23070,74.25,6.89,7.71,2.41,1.07,0.33,0,0
(주)두산,000150,2022/12,8.62,-57.29,9848,57.46,6.72,15.99,7.36,0.91,0.42,0,0
(주)두올,016740,2003/12,0,0,239,210.17,4.06,,,,,,
(주)두올,016740,2004/12,4.97,-61.79,91,232.6,3.65,,,,,,
(주)두올,016740,2005/12,0,0,-425,402.09,-1.91,,,,,,
(주)두올,016740,2006/12,0,0,26,442.9,2.91,,,,,,
(주)두올,016740,2007/12,0,0,-1797,4715.78,-7.93,0,0,0,0,0,0
(주)두올,016740,2008/12,0,0,-1002,278.16,-1.96,0,0,0,0,0,0
(주)두올,016740,2009/12,0,0,-74,324.19,4.35,0,0,0,0,0,0
(주)두올,016740,2010/12,0,0,-138,893.37,-16.52,0,0,0,0,0,0
(주)두올,016740,2011/12,0,0,130,476.37,4.61,0,0,0,0,0,0
(주)두올,016740,2012/12,222.63,137.14,271,328.93,7.83,0,0,0,0,0,0
(주)두올,016740,2013/12,-20.11,11.77,218,251.19,3.31,0,0,0,0,0,0
(주)두올,016740,2014/12,-73.73,-46.27,86,123.67,0.84,0,0,0,0,0,0
(주)두올,016740,2015/12,72.44,215.79,283,108.74,1.29,0,0,0,0,0,0
(주)두올,016740,2016/12,75.05,-35.72,881,52.45,2.59,10.34,5.2,1.16,0.58,16.19,8.13
(주)두올,016740,2017/12,95.81,5.85,653,53.13,4.73,9.01,6.19,0.86,0.59,5.93,4.07
(주)두올,016740,2018/12,-14.93,-36.9,274,54.96,3.55,29.6,9.42,1.91,0.61,11.27,3.59
(주)두올,016740,2019/12,-19.76,26.78,348,52.53,2.92,12.56,7.96,0.98,0.62,11.62,7.37
(주)두올,016740,2020/12,163.14,-53.03,163,74.39,6.63,27.17,9.82,0.98,0.35,9.73,3.51
(주)두올,016740,2021/12,8.39,134.34,382,66.25,7.53,18.31,8.98,1.45,0.71,14.72,7.22
(주)두올,016740,2022/12,-36.36,13.87,435,67.92,4.77,10.48,4.98,0.89,0.42,7.02,3.34
(주)드림텍,192650,2003/12,0,0,980,225.62,2.29,,,,,,
(주)드림텍,192650,2004/12,44.89,252.67,3455,177.76,2.54,,,,,,
(주)드림텍,192650,2005/12,-50.75,-35.19,2239,247.28,1.32,,,,,,
(주)드림텍,192650,2006/12,485.53,564.77,14884,213.35,5.83,,,,,,
(주)드림텍,192650,2007/12,165.84,104.07,30375,170.69,7.19,0,0,0,0,0,0
(주)드림텍,192650,2008/12,-35.71,13.11,34357,82.77,5.68,0,0,0,0,0,0
(주)드림텍,192650,2009/12,-0.43,-16.72,28612,81.68,3.78,0,0,0,0,0,0
(주)드림텍,192650,2010/12,102.56,38.06,39502,157.61,4.52,0,0,0,0,0,0
(주)드림텍,192650,2011/12,102.23,145.18,96852,113.9,6.87,0,0,0,0,0,0
(주)드림텍,192650,2012/12,85.78,44.72,137908,89.9,10.72,0,0,0,0,0,0
(주)드림텍,192650,2013/12,63.7,74.63,97726,84.18,9.63,0,0,0,0,0,0
(주)드림텍,192650,2014/12,-59.64,-63.63,3554,71.9,6.5,0,0,0,0,0,0
(주)드림텍,192650,2015/12,-99.23,-76.06,851,149.56,0.06,0,0,0,0,0,0
(주)드림텍,192650,2016/12,1460.31,-79.5,175,158.18,0.67,0,0,0,0,0,0
(주)드림텍,192650,2017/12,926.8,999.41,1916,117.67,6.1,0,0,0,0,0,0
(주)드림텍,192650,2018/12,-36.39,26.18,483,78.85,4.72,0,0,0,0,0,0
(주)드림텍,192650,2019/12,-41.66,-21.47,167,51.34,2.92,131.82,32.36,7.96,1.95,138.28,33.94
(주)드림텍,192650,2020/12,-79.11,-47.38,81,37.34,0.62,273.73,34.14,7.04,0.88,0,0
(주)드림텍,192650,2021/12,1078.07,241.07,262,69.29,5.31,53.63,32.14,4.85,2.9,21.02,12.6
(주)드림텍,192650,2022/12,124.75,220.67,816,49.51,10.3,15.37,11.06,3.46,2.49,18.85,13.57
(주)디비아이엔씨,012030,2003/12,-27.58,-8.2,4934,81.19,4.19,,,,,,
(주)디비아이엔씨,012030,2004/12,0.08,44.19,7115,63.93,3.1,,,,,,
(주)디비아이엔씨,012030,2005/12,56.36,-99.88,8,97.62,4.25,,,,,,
(주)디비아이엔씨,012030,2006/12,-4.44,6982.52,580,92.12,5.9,,,,,,
(주)디비아이엔씨,012030,2007/12,5.21,142.46,1405,80.48,5.81,24.72,7.91,0.99,0.32,13.32,4.26
(주)디비아이엔씨,012030,2008/12,-8.92,201.74,4241,146.43,4.67,7.13,1.71,0.96,0.23,0,0
(주)디비아이엔씨,012030,2009/12,22.41,-92.19,331,147.97,5.3,68.2,23.04,0.52,0.17,9.03,3.05
(주)디비아이엔씨,012030,2010/12,0,898.39,2814,131.91,-1.65,11.93,4.6,0.66,0.25,0,0
(주)디비아이엔씨,012030,2011/12,0,0,-563,176.55,2.79,0,0,1.13,0.47,0,0
(주)디비아이엔씨,012030,2012/12,55.98,0,79,141.36,4.07,181.93,73.02,0.92,0.37,0,0
(주)디비아이엔씨,012030,2013/12,-14.21,0,-1909,152.27,3.63,0,0,0.6,0.31,12.57,6.54
(주)디비아이엔씨,012030,2014/12,0,0,-7984,226.27,-5.39,0,0,1.1,0.41,4.25,1.6
(주)디비아이엔씨,012030,2015/12,0,0,731,66.48,4.83,10.81,2.99,0.94,0.26,0,0
(주)디비아이엔씨,012030,2016/12,10.76,0,-120,41.85,5.32,0,0,11.75,0.93,109.44,8.62
(주)디비아이엔씨,012030,2017/12,-62.39,0,-4,38.72,2.06,0,0,1.39,0.94,20.84,14.15
(주)디비아이엔씨,012030,2018/12,0,0,34,94.83,-0.5,40.51,20.02,1.98,0.98,27.5,13.59
(주)디비아이엔씨,012030,2019/12,0,125.63,75,60.68,8.19,14.43,10.51,0.96,0.7,6.82,4.97
(주)디비아이엔씨,012030,2020/12,0.01,-61.25,29,44.96,7.03,32.78,16.57,0.55,0.28,11.03,5.57
(주)디비아이엔씨,012030,2021/12,-21.47,240.11,99,34.31,4.46,15.65,8.55,0.65,0.36,16.18,8.83
(주)디비아이엔씨,012030,2022/12,-0.09,-41.98,57,39.43,3.57,21.92,12.71,0.78,0.45,9.35,5.42
(주)디아이,003160,2003/12,156.8,211.88,175,47.89,9.09,,,,,,
(주)디아이,003160,2004/12,211.18,204.65,534,52.09,15.84,,,,,,
(주)디아이,003160,2005/12,-42.6,-39.53,321,28.06,8.88,,,,,,
(주)디아이,003160,2006/12,-42.81,-65.66,110,48.32,7.11,,,,,,
(주)디아이,003160,2007/12,75.87,147.67,296,51.24,10.8,12.68,6.96,1.2,0.66,5.77,3.17
(주)디아이,003160,2008/12,0,0,-116,41.57,-18.85,0,0,0.58,0.16,0,0
(주)디아이,003160,2009/12,0,0,262,38.54,-13.7,7.3,3.72,0.5,0.25,0,0
(주)디아이,003160,2010/12,0,-14.38,235,32.24,6.36,11.24,5.75,0.62,0.32,0,0
(주)디아이,003160,2011/12,0,0,-109,36.29,-2.6,0,0,0.75,0.33,0,0
(주)디아이,003160,2012/12,0,0,-108,40.71,-10.75,0,0,4.04,0.38,0,0
(주)디아이,003160,2013/12,0,0,156,40.89,4.66,106.37,24.37,4.53,1.04,37.23,8.53
(주)디아이,003160,2014/12,261.65,11.45,174,41.08,10.28,92,39.96,4.4,1.91,38.84,16.87
(주)디아이,003160,2015/12,-84.61,-90.32,17,35.14,2.39,744.92,406.44,3.5,1.91,0,0
(주)디아이,003160,2016/12,-76.52,0,-93,45,0.63,0,0,2.18,1.2,531.34,292.04
(주)디아이,003160,2017/12,1093.39,0,484,41.9,4.8,17.94,9.41,2.27,1.19,0,0
(주)디아이,003160,2018/12,-73.99,-86.62,65,42.57,1.26,112.66,52.68,1.93,0.9,0,0
(주)디아이,003160,2019/12,0,123.9,145,53.36,-6.74,37.66,20.84,1.42,0.79,0,0
(주)디아이,003160,2020/12,0,22.7,190,62.42,2.32,30.79,11.12,1.51,0.55,110.96,40.07
(주)디아이,003160,2021/12,561.6,177.41,546,60.37,8.43,23.93,10.41,2.96,1.29,0,0
(주)디아이,003160,2022/12,-50.48,-23.46,418,66.51,5.11,30.25,11.63,2.66,1.02,44,16.92
(주)디아이씨,092200,2003/12,0,0,7036,170.89,8.04,,,,,,
(주)디아이씨,092200,2004/12,35.69,20.34,5795,203.09,6.79,,,,,,
(주)디아이씨,092200,2005/12,24.11,-31,4085,200.78,7.69,,,,,,
(주)디아이씨,092200,2006/12,-18.48,57.2,6012,145.01,5.87,,,,,,
(주)디아이씨,092200,2007/12,3.63,13.94,6270,63.05,5.87,9.82,5.5,1.07,0.6,6.99,3.91
(주)디아이씨,092200,2008/12,-61.11,-60.04,191,76.54,2.35,236.36,8.69,8.82,0.32,76.18,2.8
(주)디아이씨,092200,2009/12,-31.22,0,-176,99.25,1.98,0,0,0.92,0.38,0,0
(주)디아이씨,092200,2010/12,296.29,0,394,132.11,5.65,17.38,7.68,1.39,0.61,27.23,12.03
(주)디아이씨,092200,2011/12,27.1,12.2,438,191.53,5.65,24.98,12.34,1.77,0.88,0,0
(주)디아이씨,092200,2012/12,-11.27,-42.85,251,203.72,4.89,30.18,14.97,1.19,0.59,0,0
(주)디아이씨,092200,2013/12,-4.48,-38.89,153,198.2,4.79,36.84,23.97,0.86,0.56,2.31,1.5
(주)디아이씨,092200,2014/12,-41.95,0,-182,215.35,2.84,0,0,1.14,0.61,0,0
(주)디아이씨,092200,2015/12,141.56,0,531,206.8,6.61,20.85,7.62,1.65,0.6,14.21,5.19
(주)디아이씨,092200,2016/12,-2.04,-94.26,31,200.45,6.46,410.71,230.92,1.67,0.94,48.22,27.11
(주)디아이씨,092200,2017/12,29.98,0,-890,267.75,7.61,0,0,1.73,1.19,6.58,4.53
(주)디아이씨,092200,2018/12,-31.65,0,122,269.1,5.22,84.15,41.33,1.59,0.78,7.21,3.54
(주)디아이씨,092200,2019/12,0,0,-2796,334.44,-3.07,0,0,2.03,0.52,9.35,2.39
(주)디아이씨,092200,2020/12,0,0,-2807,4908.25,-11.59,0,0,23.99,4.67,1.9,0.37
(주)디아이씨,092200,2021/12,0,0,665,697.66,6.06,11.55,4.21,6.06,2.21,8.62,3.14
(주)디아이씨,092200,2022/12,14.85,-42.8,380,468.71,6.03,16.89,7.68,3.56,1.62,3.75,1.7
(주)디알비동일,004840,2003/12,70.94,3.66,341,78.75,4.31,,,,,,
(주)디알비동일,004840,2004/12,-52.76,-17.02,245,65.57,1.95,,,,,,
(주)디알비동일,004840,2005/12,0,-17.26,190,82.3,-0.78,,,,,,
(주)디알비동일,004840,2006/12,0,-59.07,76,108.37,2.15,,,,,,
(주)디알비동일,004840,2007/12,-30.31,0,-69,116.89,1.39,0,0,0.9,0.57,0,0
(주)디알비동일,004840,2008/12,41.44,0,-309,142.9,1.73,0,0,0.81,0.3,64.55,24.14
(주)디알비동일,004840,2009/12,230.2,0,348,84.06,5.16,27.06,4.67,1.04,0.18,10.92,1.89
(주)디알비동일,004840,2010/12,12.92,24.39,411,88.39,4.93,25.74,12.65,1.19,0.59,21.95,10.79
(주)디알비동일,004840,2011/12,140.35,170.31,1057,88.27,9.53,11.48,4.42,1.22,0.47,10.41,4.01
(주)디알비동일,004840,2012/12,-63.84,-8.47,1045,80.39,8.2,11.03,5.07,1.81,0.83,10.53,4.84
(주)디알비동일,004840,2013/12,0.97,5.84,1695,44.13,8.33,5.91,3.55,0.72,0.43,9.24,5.55
(주)디알비동일,004840,2014/12,16.93,-54.25,578,39.88,9.76,33.2,12.41,1.76,0.66,19.1,7.14
(주)디알비동일,004840,2015/12,5.4,3.84,582,35.14,9.1,31.92,20.95,1.68,1.1,13.84,9.09
(주)디알비동일,004840,2016/12,-42.49,-5,537,34.68,6.42,31.83,20.93,1.53,1.01,30.19,19.85
(주)디알비동일,004840,2017/12,-66.56,0.87,528,29.4,2.29,24.93,14.47,1.17,0.68,18.7,10.85
(주)디알비동일,004840,2018/12,-60.29,-28.03,370,27.44,1,24.72,16.97,0.81,0.56,13.03,8.95
(주)디알비동일,004840,2019/12,50.86,-49.98,181,27.36,1.47,41.47,28.17,0.67,0.45,10.96,7.44
(주)디알비동일,004840,2020/12,169.62,-53.45,84,50.3,4.15,130.86,30.96,0.98,0.23,13.75,3.25
(주)디알비동일,004840,2021/12,0,0,-853,50.81,-0.3,0,0,0.86,0.46,0,0
(주)디알비동일,004840,2022/12,0,0,-254,33.4,-1.26,0,0,0.67,0.38,0,0
(주)디엔오토모티브,007340,2003/12,-24.85,-10.37,1044,9.31,8.43,,,,,,
(주)디엔오토모티브,007340,2004/12,12.39,2.45,1069,9.19,8.31,,,,,,
(주)디엔오토모티브,007340,2005/12,-27.48,-27.44,750,12.88,5.64,,,,,,
(주)디엔오토모티브,007340,2006/12,-41.82,-35.84,481,11.77,3.76,,,,,,
(주)디엔오토모티브,007340,2007/12,90.66,135.59,1134,11.66,5.72,10.09,4.97,0.79,0.39,13.13,6.47
(주)디엔오토모티브,007340,2008/12,118.42,68.62,1931,17.81,8.86,5.81,2.99,0.67,0.35,20.86,10.73
(주)디엔오토모티브,007340,2009/12,-6.88,-2.19,1891,37.46,10.08,5.63,3.25,0.57,0.33,2.9,1.67
(주)디엔오토모티브,007340,2010/12,-17.23,41.92,2684,46.51,7.27,4.22,3.08,0.53,0.38,89.24,65.05
(주)디엔오토모티브,007340,2011/12,4.63,-46.95,1424,33.01,6.75,9.7,6.47,0.64,0.43,26.6,17.74
(주)디엔오토모티브,007340,2012/12,-6.15,20.87,1723,19.37,5.82,11.02,7.02,0.82,0.52,7.46,4.76
(주)디엔오토모티브,007340,2013/12,48.06,-12.39,1510,21.55,8.1,16.57,10.6,1.02,0.65,13.96,8.93
(주)디엔오토모티브,007340,2014/12,-26.64,-24.88,1132,15.99,5.92,22.41,18.52,0.99,0.82,11.95,9.87
(주)디엔오토모티브,007340,2015/12,16.03,16.33,1316,14.5,7.81,23.35,15.61,1.15,0.77,9.19,6.15
(주)디엔오토모티브,007340,2016/12,-12.38,-16.66,1097,14.69,7.56,30.79,20.77,1.23,0.83,14.87,10.03
(주)디엔오토모티브,007340,2017/12,0,-33.98,802,7.92,-0.86,63.55,35.17,3.64,2.01,111.5,61.71
(주)디엔오토모티브,007340,2018/12,0,351.35,7762,7.55,7.18,5.81,4.42,1.22,0.92,5.71,4.34
(주)디엔오토모티브,007340,2019/12,61.93,-81.14,1464,7.52,10.64,27.72,22.68,1.1,0.9,25.07,20.51
(주)디엔오토모티브,007340,2020/12,15.74,54.07,2280,8.41,11.68,15.13,10.51,0.92,0.64,9.45,6.57
(주)디엔오토모티브,007340,2021/12,46.61,1501.61,36592,90.64,12.22,2.49,0.81,1.23,0.4,3.62,1.18
(주)디엔오토모티브,007340,2022/12,236.1,-87.99,4394,144.8,12.5,23.01,12.8,1.36,0.75,15.19,8.45
(주)락앤락,115390,2006/12,,,,,,,,,,,
(주)락앤락,115390,2007/12,0,0,5843,46.53,15.93,0,0,0,0,0,0
(주)락앤락,115390,2008/12,15.96,22.47,6363,54.09,13,0,0,0,0,0,0
(주)락앤락,115390,2009/12,-12.68,140.03,1192,39.8,11.04,0,0,0,0,0,0
(주)락앤락,115390,2010/12,41.72,42.74,1380,8.85,11.19,31,13.87,5.47,2.45,0,0
(주)락앤락,115390,2011/12,-49.2,-78.85,286,19.78,6.05,180.32,99.33,5.13,2.83,81.64,44.97
(주)락앤락,115390,2012/12,0,-51.24,129,24.95,-0.51,300.96,156.75,4.19,2.18,102.88,53.58
(주)락앤락,115390,2013/12,0,13.65,147,26.31,2.22,203.78,123.1,3.22,1.94,88.34,53.36
(주)락앤락,115390,2014/12,-44.77,167.05,393,20.86,1.18,63.01,25.77,2.62,1.07,17.28,7.07
(주)락앤락,115390,2015/12,-32.7,-21.86,307,14.97,0.84,56.02,33.02,1.8,1.06,22.74,13.4
(주)락앤락,115390,2016/12,679.55,260.79,1108,7,5.9,14.52,10.53,1.59,1.15,11.17,8.11
(주)락앤락,115390,2017/12,-74.03,-32.13,752,5.73,1.91,42.79,17.21,2.98,1.2,37.24,14.98
(주)락앤락,115390,2018/12,0,0,0,5.88,-4.04,0,0,2.84,1.37,75.88,36.52
(주)락앤락,115390,2019/12,0,0,296,13.01,-8.49,73.44,37.82,2.05,1.06,1827.87,941.25
(주)락앤락,115390,2020/12,0,0,-190,13.93,-5.3,0,0,1.59,0.64,19.28,7.71
(주)락앤락,115390,2021/12,0,0,107,14.44,-0.27,162.71,92.84,1.74,1,80.51,45.94
(주)락앤락,115390,2022/12,0,834.17,1031,12.32,-3.66,12.16,5.56,1.32,0.61,7.95,3.64
(주)마니커,027740,2003/12,-186.49,-334.46,-2507,196.68,-3.47,,,,,,
(주)마니커,027740,2004/12,0,0,704,193.08,2.4,,,,,,
(주)마니커,027740,2005/12,130.33,232.48,1566,138.65,5,,,,,,
(주)마니커,027740,2006/12,-74.39,-87.14,17,145.57,1.34,,,,,,
(주)마니커,027740,2007/12,0,-64.4,6,172.52,-4.59,243.19,156.2,1.14,0.73,0,0
(주)마니커,027740,2008/12,0,283.26,20,122.49,0.1,50.81,19.3,0.64,0.24,0,0
(주)마니커,027740,2009/12,4176.66,587.48,146,126.47,3.41,8.03,3.59,0.64,0.29,2.73,1.22
(주)마니커,027740,2010/12,4.87,17.63,172,112.4,3.85,9.37,4.9,0.81,0.42,7.84,4.1
(주)마니커,027740,2011/12,-70.83,0,-68,186.66,1.06,0,0,0.88,0.5,3.84,2.18
(주)마니커,027740,2012/12,0,0,-328,184.53,-4.8,0,0,0.93,0.39,0,0
(주)마니커,027740,2013/12,0,0,15,176.65,-0.55,56.4,40,0.74,0.52,6.04,4.28
(주)마니커,027740,2014/12,0,0,-245,157.58,-3.7,0,0,0.95,0.48,0,0
(주)마니커,027740,2015/12,0,0,-176,158.15,-3.51,0,0,1.82,0.45,15.05,3.72
(주)마니커,027740,2016/12,0,0,21,94.3,-2.19,73.87,29.1,1.7,0.67,39,15.36
(주)마니커,027740,2017/12,0,0,-128,143.55,0.05,0,0,1.37,0.86,9.18,5.73
(주)마니커,027740,2018/12,384.93,0,-94,86.06,0.21,0,0,2.12,0.77,73.6,26.66
(주)마니커,027740,2019/12,0,0,-111,104.98,-6.06,0,0,3.12,1.3,0,0
(주)마니커,027740,2020/12,0,0,-207,164.39,-14.32,0,0,2.5,1.14,0,0
(주)마니커,027740,2021/12,0,0,-1209,307.23,-4.99,0,0,9.28,1.74,0,0
(주)마니커,027740,2022/12,0,0,22,242.01,-2,125.07,50.21,3.51,1.41,0,0
(주)메타랩스,090370,2003/12,0,0,0,109.22,24.2,,,,,,
(주)메타랩스,090370,2004/12,-35.82,-41.38,7881,74.26,13.85,,,,,,
(주)메타랩스,090370,2005/12,35.35,48.02,1167,73.6,13.72,,,,,,
(주)메타랩스,090370,2006/12,60.01,63.28,1880,33.38,16.92,,,,,,
(주)메타랩스,090370,2007/12,-33.14,-16.24,1117,43.77,10.59,20.59,7.07,2.78,0.96,0,0
(주)메타랩스,090370,2008/12,-30.12,-84.76,170,84.13,6.19,78.75,22.45,1.62,0.46,0,0
(주)메타랩스,090370,2009/12,-79.02,0,-412,82.33,1.18,0,0,1.1,0.51,0,0
(주)메타랩스,090370,2010/12,38.09,0,-239,99.28,1.66,0,0,0.72,0.46,22.76,14.6
(주)메타랩스,090370,2011/12,173.32,0,78,123.24,4.35,97.33,52.73,1.07,0.58,0,0
(주)메타랩스,090370,2012/12,0,0,-3128,173.82,-5.78,0,0,1.6,0.83,0,0
(주)메타랩스,090370,2013/12,0,0,-927,171.26,0.97,0,0,3.51,1.66,43.09,20.37
(주)메타랩스,090370,2014/12,-67.7,0,-83,156.98,0.36,0,0,2.83,1.41,0,0
(주)메타랩스,090370,2015/12,0,0,-2322,508.35,-30.77,0,0,7.79,3.11,0,0
(주)메타랩스,090370,2016/12,0,0,-2036,240.13,-47.68,0,0,4.1,0.67,0,0
(주)메타랩스,090370,2017/12,0,0,-1956,52.09,-57.21,0,0,8.34,1.18,0,0
(주)메타랩스,090370,2018/12,0,0,-263,36.21,-64.74,0,0,4.26,1.07,0,0
(주)메타랩스,090370,2019/12,0,0,-518,41.22,-19.83,0,0,3.24,1.11,0,0
(주)메타랩스,090370,2020/12,0,0,-266,21.68,-4.32,0,0,1.76,0.65,0,0
(주)메타랩스,090370,2021/12,0,0,-236,31.47,-19.02,0,0,1.91,1.12,2265.12,1329.59
(주)메타랩스,090370,2022/12,0,0,-407,10.17,-31.63,0,0,4.94,0,0,0
(주)모나리자,012690,2003/12,-78.57,-49.77,67,29.79,1.54,,,,,,
(주)모나리자,012690,2004/12,198.8,31.71,91,26.18,3.94,,,,,,
(주)모나리자,012690,2005/12,87.07,139.96,218,95.59,5.85,,,,,,
(주)모나리자,012690,2006/12,19.81,0,-72,107.38,6.35,,,,,,
(주)모나리자,012690,2007/12,-70.86,0,-230,158.41,1.38,0,0,2.52,1.48,0,0
(주)모나리자,012690,2008/12,0,0,-232,248.28,-2.44,0,0,2.68,0.69,14.84,3.82
(주)모나리자,012690,2009/12,0,0,213,102.82,6.1,4.64,1.62,1.24,0.43,4.66,1.62
(주)모나리자,012690,2010/12,-20.79,-13.77,184,67.77,4.27,5.76,3.45,1.15,0.69,4.48,2.68
(주)모나리자,012690,2011/12,37.47,-20.81,146,45.41,5.66,25.81,4.39,3.49,0.59,14.67,2.5
(주)모나리자,012690,2012/12,65.31,76.14,257,30.97,8.59,26.19,10.25,5.03,1.97,29.76,11.65
(주)모나리자,012690,2013/12,-24.42,-36.74,162,27.61,6.64,30.12,12.23,3.29,1.34,12.76,5.18
(주)모나리자,012690,2014/12,-2.31,-4.21,155,24.67,6.75,25.02,13.18,2.37,1.25,11.03,5.81
(주)모나리자,012690,2015/12,-25.88,-14.5,133,21.05,4.99,59.42,19.71,4.59,1.52,46.14,15.3
(주)모나리자,012690,2016/12,21.3,11.85,149,17.4,6.24,48.55,22.39,4.02,1.85,41.08,18.94
(주)모나리자,012690,2017/12,-34.61,-24.17,113,18.03,4.22,86.02,38.13,5.36,2.38,44.68,19.81
(주)모나리자,012690,2018/12,0,0,-50,20.14,-2.21,0,0,3.18,1.24,99.99,38.97
(주)모나리자,012690,2019/12,0,0,66,18.39,2.35,81.09,44.61,3.14,1.73,25.18,13.85
(주)모나리자,012690,2020/12,236.58,225.73,217,28.23,7.97,45.22,16.07,5.27,1.87,53.74,19.1
(주)모나리자,012690,2021/12,-63.22,-58.73,89,24.89,3.23,64.91,38.83,2.84,1.7,19.41,11.61
(주)모나리자,012690,2022/12,-15.67,-28.54,64,26,2.4,81.9,42.75,2.54,1.32,29.13,15.21
(주)모나미,005360,2003/12,22.25,-68.34,161,165.48,4.11,,,,,,
(주)모나미,005360,2004/12,-5.26,635.29,1190,142.67,3.56,,,,,,
(주)모나미,005360,2005/12,-3.74,-44.55,649,138.42,3.57,,,,,,
(주)모나미,005360,2006/12,-3.59,395.06,3122,145.16,3.47,,,,,,
(주)모나미,005360,2007/12,44.28,-54.54,1425,154.11,4.4,14.29,8.12,0.97,0.55,0,0
(주)모나미,005360,2008/12,21.08,0,-5011,174.13,4.98,0,0,0.62,0.21,0,0
(주)모나미,005360,2009/12,-35.55,0,385,146.86,3.03,28.73,4.61,2.21,0.35,0,0
(주)모나미,005360,2010/12,-66.44,10.87,429,206.99,1.01,5.55,3.78,0.6,0.41,0,0
(주)모나미,005360,2011/12,196.54,-93.96,26,201.3,3.24,200.37,52.95,1.19,0.31,0,0
(주)모나미,005360,2012/12,-11.59,49.82,35,204.53,3.13,261.29,67.26,2.44,0.63,14.18,3.65
(주)모나미,005360,2013/12,0,0,-534,206.01,-2.51,0,0,1.43,0.61,4.56,1.93
(주)모나미,005360,2014/12,0,0,14,191.74,3.97,380.65,135.95,1.72,0.61,13.15,4.7
(주)모나미,005360,2015/12,2.7,381.85,57,121.97,4.48,109.49,45.93,1.87,0.79,0,0
(주)모나미,005360,2016/12,3.27,56.14,79,126.21,4.56,72.7,47.56,1.96,1.28,23.32,15.25
(주)모나미,005360,2017/12,-25.49,-76.2,19,136.74,3.3,262.09,147.19,1.75,0.98,8.17,4.59
(주)모나미,005360,2018/12,2.24,0,-38,136.92,3.46,0,0,1.4,0.77,19.92,10.96
(주)모나미,005360,2019/12,-35,0,-39,142.92,2.33,0,0,3.27,0.89,0,0
(주)모나미,005360,2020/12,-40.38,0,75,114.08,1.45,140.91,22.01,2.9,0.45,72.44,11.31
(주)모나미,005360,2021/12,49.82,705.36,600,89.6,2.08,11.86,6.6,1.72,0.95,663.25,368.88
(주)모나미,005360,2022/12,-34.9,-97.05,18,106.08,1.19,326.05,162.18,1.4,0.69,0,0
(주)모토닉,009680,2003/12,2.9,-0.73,5106,98.97,3.41,,,,,,
(주)모토닉,009680,2004/12,-18.73,-3.01,4806,114.58,2.82,,,,,,
(주)모토닉,009680,2005/12,30.58,75.07,8221,104.11,3.28,,,,,,
