,종목코드,종목명,회계년도,종가
151,3480,한진중공업홀딩스,2010/06,11750
152,4710,한솔LCD,2010/06,54400
153,104700,한국철강,2010/06,30700
154,9680,모토닉,2010/06,10500
155,9720,전기초자,2010/06,34400
156,14830,유니드,2010/06,42000
157,17800,현대엘리베이,2010/06,48600
158,64960,S&T대우,2010/06,27950
159,7570,일양약품,2010/06,22400
160,50,경방,2010/06,112000
161,93370,후성,2010/06,3230
162,1130,대한제분,2010/06,162000
163,1630,종근당,2010/06,18350
164,2020,코오롱,2010/06,30900
165,2030,아세아시멘트,2010/06,46250
166,3030,세아제강,2010/06,37950
167,3640,유니온스틸,2010/06,22800
168,4130,대덕GDS,2010/06,10550
169,4430,송원산업,2010/06,10400
170,5090,삼광유리,2010/06,43400
171,5680,삼영전자,2010/06,11400
172,8730,율촌화학,2010/06,8870
173,9580,무림P&P,2010/06,7480
174,25000,KPX케미칼,2010/06,48150
175,25540,한국단자,2010/06,20700
176,25850,KPX화인케미칼,2010/06,64000
177,84010,대한제강,2010/06,8630
178,480,조선내화,2010/06,54200
179,20,동화약품,2010/06,5320
180,100840,S&TC,2010/06,23500
181,1060,중외제약,2010/06,17300
182,1520,동양메이저,2010/06,2485
183,1790,대한제당,2010/06,44050
184,1940,KISCO홀딩스,2010/06,45000
185,2300,한국제지,2010/06,33900
186,2390,한독약품,2010/06,14300
187,3120,일성신약,2010/06,69600
188,3940,삼양제넥스,2010/06,62600
189,5500,삼진제약,2010/06,12150
190,7340,동아타이어,2010/06,8170
191,9200,무림페이퍼,2010/06,8430
192,9290,광동제약,2010/06,2890
193,14820,동원시스템즈,2010/06,1385
194,15590,대경기계,2010/06,2415
195,17960,한국카본,2010/06,5760
196,85310,엔케이,2010/06,10550
197,91090,세원셀론텍,2010/06,5370
198,230,일동제약,2010/06,34250
199,3520,영진약품,2010/06,825
0,5930,삼성전자,2011/06,826000
1,5380,현대차,2011/06,237000
2,5490,POSCO,2011/06,464000
3,12330,현대모비스,2011/06,400000
4,9540,현대중공업,2011/06,443500
5,51910,LG화학,2011/06,488000
6,270,기아차,2011/06,72300
7,55550,신한지주,2011/06,50900
8,105560,KB금융,2011/06,50500
9,32830,삼성생명,2011/06,95000
10,96770,SK이노베이션,2011/06,200500
11,15760,한국전력,2011/06,28350
12,10950,S-Oil,2011/06,137500
13,660,하이닉스,2011/06,25050
14,23530,롯데쇼핑,2011/06,509000
15,3550,LG,2011/06,80300
16,17670,SK텔레콤,2011/06,161500
17,830,삼성물산,2011/06,82000
18,11170,호남석유,2011/06,395500
19,66570,LG전자,2011/06,82900
20,810,삼성화재,2011/06,248000
21,53000,우리금융,2011/06,13950
22,4020,현대제철,2011/06,129500
23,10140,삼성중공업,2011/06,47600
24,30200,KT,2011/06,40700
25,34220,LG디스플레이,2011/06,29550
26,24110,기업은행,2011/06,18650
27,28050,삼성엔지니어링,2011/06,255000
28,10060,OCI,2011/06,403000
29,720,현대건설,2011/06,86100
30,35420,NHN,2011/06,189000
31,86790,하나금융지주,2011/06,37300
32,33780,KT&G,2011/06,66400
33,3600,SK,2011/06,185000
34,42660,대우조선해양,2011/06,45250
35,10130,고려아연,2011/06,409500
36,6400,삼성SDI,2011/06,163500
37,78930,GS,2011/06,78100
38,51900,LG생활건강,2011/06,459000
39,9830,한화케미칼,2011/06,50400
40,29780,삼성카드,2011/06,57800
41,90430,아모레퍼시픽,2011/06,1188000
42,9150,삼성전기,2011/06,92200
43,240,한국타이어,2011/06,45550
44,6360,GS건설,2011/06,130000
45,88350,대한생명,2011/06,7740
46,34730,SK C&C,2011/06,130000
47,86280,현대글로비스,2011/06,172000
48,1300,제일모직,2011/06,127500
49,36570,엔씨소프트,2011/06,291000
50,35250,강원랜드,2011/06,28600
51,4940,외환은행,2011/06,9600
52,11780,금호석유,2011/06,235000
53,34020,두산중공업,2011/06,56500
54,16360,삼성증권,2011/06,79000
55,3490,대한항공,2011/06,69700
56,12450,삼성테크윈,2011/06,92900
57,210,대림산업,2011/06,128500
58,11200,현대상선,2011/06,31600
59,47040,대우건설,2011/06,10700
60,10520,현대하이스코,2011/06,51100
61,42670,두산인프라코어,2011/06,23700
62,69960,현대백화점,2011/06,173500
63,47050,대우인터내셔널,2011/06,37900
64,880,한화,2011/06,48750
65,6260,LS,2011/06,110000
66,2380,KCC,2011/06,334000
67,6800,대우증권,2011/06,17850
68,10620,현대미포조선,2011/06,169500
69,4170,신세계,2011/06,339500
70,4800,효성,2011/06,91800
71,150,두산,2011/06,125000
72,97950,CJ제일제당,2011/06,235500
73,32640,LG유플러스,2011/06,5790
74,21240,웅진코웨이,2011/06,38000
75,138930,BS금융지주,2011/06,15100
76,36460,한국가스공사,2011/06,37000
77,1740,SK네트웍스,2011/06,10900
78,18880,한라공조,2011/06,25700
79,1800,오리온,2011/06,456000
80,120,대한통운,2011/06,108000
81,120110,코오롱인더,2011/06,103000
82,67250,STX조선해양,2011/06,31550
83,1230,동국제강,2011/06,41000
84,4990,롯데제과,2011/06,1701000
85,64420,케이피케미칼,2011/06,24550
86,11790,SKC,2011/06,67600
87,5940,우리투자증권,2011/06,17150
88,52690,한전기술,2011/06,60000
89,12630,현대산업,2011/06,29900
90,10120,LS산전,2011/06,77000
91,115390,락앤락,2011/06,43350
92,1040,CJ,2011/06,72700
93,12750,에스원,2011/06,55200
94,1430,세아베스틸,2011/06,58500
95,1120,LG상사,2011/06,54400
96,670,영풍,2011/06,1070000
97,71050,한국금융지주,2011/06,36100
98,11070,LG이노텍,2011/06,96400
99,3450,현대증권,2011/06,11900
100,2350,넥센타이어,2011/06,19350
101,37620,미래에셋증권,2011/06,44850
102,3240,태광산업,2011/06,1650000
103,2790,아모레G,2011/06,217000
104,97230,한진중공업,2011/06,35850
105,30000,제일기획,2011/06,15850
106,4000,삼성정밀화학,2011/06,68500
107,5300,롯데칠성,2011/06,1320000
108,6280,녹십자,2011/06,161500
109,73240,금호타이어,2011/06,16600
110,28670,STX팬오션,2011/06,7480
111,80,진로,2011/06,34850
112,6120,SK케미칼,2011/06,71600
113,4370,농심,2011/06,243500
114,100,유한양행,2011/06,135000
115,93050,LG패션,2011/06,41950
116,6380,카프로,2011/06,32300
117,17800,현대엘리베이,2011/06,106500
118,11810,STX,2011/06,22550
119,70,삼양사,2011/06,105000
120,640,동아제약,2011/06,94900
121,3620,쌍용차,2011/06,8430
122,103150,하이트맥주,2011/06,112000
123,6650,대한유화,2011/06,154000
124,69260,휴켐스,2011/06,25700
125,103140,풍산,2011/06,38500
126,5850,에스엘,2011/06,29900
127,1440,대한전선,2011/06,6450
128,77970,STX엔진,2011/06,30900
129,68870,LG생명과학,2011/06,48550
130,93370,후성,2011/06,8600
131,10690,화신,2011/06,20000
132,2240,고려제강,2011/06,48050
133,4490,세방전지,2011/06,47800
134,5180,빙그레,2011/06,61500
135,108670,LG하우시스,2011/06,75400
136,20000,한섬,2011/06,26350
137,25860,남해화학,2011/06,12850
138,8000,웅진케미칼,2011/06,1215
139,700,한진해운홀딩스,2011/06,12650
140,84870,베이직하우스,2011/06,24350
141,3030,세아제강,2011/06,87500
142,3410,쌍용양회,2011/06,6840
143,3570,S&T중공업,2011/06,16050
144,3920,남양유업,2011/06,783000
145,7310,오뚜기,2011/06,141500
146,7860,한일이화,2011/06,12950
147,10780,아이에스동서,2011/06,28350
148,13570,동양기전,2011/06,17650
149,19680,대교,2011/06,5710
150,29530,신도리코,2011/06,48950
151,34120,SBS,2011/06,29500
152,51310,성진지오텍,2011/06,14250
153,2270,롯데삼강,2011/06,380000
154,990,동부하이텍,2011/06,9880
155,1520,동양메이저,2011/06,2000
156,1630,종근당,2011/06,28300
157,1680,대상,2011/06,11300
158,4150,한솔제지,2011/06,9370
159,4430,송원산업,2011/06,17000
160,69620,대웅제약,2011/06,38300
161,8060,대덕전자,2011/06,9110
162,9580,무림P&P,2011/06,6320
163,14830,유니드,2011/06,68400
164,16380,동부제철,2011/06,9150
165,33530,세종공업,2011/06,20500
166,64960,S&T대우,2011/06,33300
167,7690,국도화학,2011/06,70700
168,50,경방,2011/06,126000
169,104700,한국철강,2011/06,31000
170,480,조선내화,2011/06,65500
171,1130,대한제분,2011/06,168000
172,2020,코오롱,2011/06,28700
173,2960,한국쉘석유,2011/06,206000
174,3000,부광약품,2011/06,11850
175,3190,알앤엘바이오,2011/06,3435
176,3300,한일시멘트,2011/06,46300
177,3480,한진중공업홀딩스,2011/06,10900
178,4710,한솔테크닉스,2011/06,31550
179,5090,삼광유리,2011/06,68900
180,7570,일양약품,2011/06,20250
181,9680,모토닉,2011/06,9210
182,16800,퍼시스,2011/06,28500
183,25000,KPX케미칼,2011/06,62800
184,71970,STX메탈,2011/06,12350
185,103590,일진전기,2011/06,7780
186,140,하이트홀딩스,2011/06,15650
187,1210,금호전기,2011/06,28200
188,2030,아세아시멘트,2011/06,48600
189,3120,일성신약,2011/06,78800
190,3640,유니온스틸,2011/06,22450
191,4130,대덕GDS,2011/06,8790
192,84010,대한제강,2011/06,7780
193,7340,동아타이어,2011/06,9500
194,8730,율촌화학,2011/06,8620
195,17900,광전자,2011/06,4300
196,20760,일진디스플,2011/06,9000
197,25540,한국단자,2011/06,21850
198,5680,삼영전자,2011/06,11300
199,25850,KPX화인케미칼,2011/06,40450
0,5930,삼성전자,2012/06,1201000
1,5380,현대차,2012/06,232500
2,5490,POSCO,2012/06,363500
3,270,기아차,2012/06,74700
4,12330,현대모비스,2012/06,274500
5,9540,현대중공업,2012/06,257500
6,51910,LG화학,2012/06,292000
7,55550,신한지주,2012/06,39700
8,32830,삼성생명,2012/06,93100
9,660,SK하이닉스,2012/06,23850
10,15760,한국전력,2012/06,25650
11,105560,KB금융,2012/06,36900
12,96770,SK이노베이션,2012/06,138000
13,35420,NHN,2012/06,250000
14,33780,KT&G,2012/06,81200
15,810,삼성화재,2012/06,226000
16,830,삼성물산,2012/06,65400
17,10950,S-Oil,2012/06,90800
18,17670,SK텔레콤,2012/06,125000
19,53000,우리금융,2012/06,12450
20,66570,LG전자,2012/06,61000
21,51900,LG생활건강,2012/06,617000
22,3550,LG,2012/06,55000
23,23530,롯데쇼핑,2012/06,311500
24,86790,하나금융지주,2012/06,36200
25,10140,삼성중공업,2012/06,37300
26,86280,현대글로비스,2012/06,217500
27,9150,삼성전기,2012/06,106000
28,30200,KT,2012/06,30350
29,34220,LG디스플레이,2012/06,21350
30,11170,호남석유,2012/06,236500
31,10130,고려아연,2012/06,385000
32,720,현대건설,2012/06,65000
33,28050,삼성엔지니어링,2012/06,179500
34,4020,현대제철,2012/06,84000
35,24110,기업은행,2012/06,12750
36,240,한국타이어,2012/06,45300
37,6400,삼성SDI,2012/06,151500
38,3600,SK,2012/06,132500
39,90430,아모레퍼시픽,2012/06,1064000
40,34020,두산중공업,2012/06,57500
41,36570,엔씨소프트,2012/06,273000
42,1800,오리온,2012/06,948000
43,88350,대한생명,2012/06,6430
44,10060,OCI,2012/06,225500
45,34730,SK C&C,2012/06,106500
46,1300,제일모직,2012/06,99900
47,35250,강원랜드,2012/06,24350
48,4940,외환은행,2012/06,8150
49,42660,대우조선해양,2012/06,26200
50,78930,GS,2012/06,52000
51,11210,현대위아,2012/06,169000
52,97950,CJ제일제당,2012/06,325500
53,12450,삼성테크윈,2012/06,77100
54,29780,삼성카드,2012/06,31900
55,6360,GS건설,2012/06,76300
56,16360,삼성증권,2012/06,48950
57,3490,대한항공,2012/06,50300
58,47040,대우건설,2012/06,8760
59,11780,금호석유,2012/06,120000
60,11200,현대상선,2012/06,25050
61,47050,대우인터내셔널,2012/06,33000
62,6800,대우증권,2012/06,10500
63,69960,현대백화점,2012/06,142000
64,10520,현대하이스코,2012/06,40750
65,210,대림산업,2012/06,90200
66,52690,한전기술,2012/06,82100
