회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
아시아나항공(주),020560,2009/09,,,,,,
아시아나항공(주),020560,2010/09,,,,,,
아시아나항공(주),020560,2011/09,36525162,0,5136744695,4169371188,896452797,308125186
아시아나항공(주),020560,2012/09,40838345,0,5219478394,4412907202,982837111,194961725
아시아나항공(주),020560,2013/09,-45564075,0,5852588519,4312966864,944838504,12400883
아시아나항공(주),020560,2014/09,-44824740,0,7048671852,4349336813,962141616,66592733
아시아나항공(주),020560,2015/09,-87915105,0,8189290686,4280005986,956094648,84933744
아시아나항공(주),020560,2016/09,170420910,0,6551312497,4298653036,1144992539,216255609
아시아나항공(주),020560,2017/09,38320029,0,7453989205,4579775765,995145022,187642247
아시아나항공(주),020560,2018/09,-6969120,0,6746007145,5097787016,1203264068,203331387
아시아나항공(주),020560,2019/09,-524135011,0,9768078978,5303614004,1209571616,-173883510
아시아나항공(주),020560,2020/09,-623846406,0,12838696797,3009798545,556098757,-255163513
아시아나항공(주),020560,2021/09,-685091523,0,12833301965,2895251563,337499711,-25046807
아시아나항공(주),020560,2022/09,-554326956,0,13747160974,4473498934,133493346,482490829
아이에스동서(주),010780,2007/09,,,,,,
아이에스동서(주),010780,2008/09,,,,,,
아이에스동서(주),010780,2009/09,,,,,,
아이에스동서(주),010780,2010/09,,,,,,
아이에스동서(주),010780,2011/09,,,,,,
아이에스동서(주),010780,2012/09,,,,,,
아이에스동서(주),010780,2013/09,14469947,0,638558805,500761576,410679501,38151068
아이에스동서(주),010780,2014/09,36648714,0,747063115,597045482,455056185,58197325
아이에스동서(주),010780,2015/09,81516270,0,958691357,654219076,578118481,76260706
아이에스동서(주),010780,2016/09,148599146,0,1107384762,1194559858,868100587,218345017
아이에스동서(주),010780,2017/09,167775020,0,1198455870,1413130927,1079004437,260862410
아이에스동서(주),010780,2018/09,195853975,0,1148659264,1283368218,1107105328,267889000
아이에스동서(주),010780,2019/09,56227703,0,1582114638,766292065,1262621472,51544622
아이에스동서(주),010780,2020/09,124544915,0,2007422797,869271091,1362934266,154299414
아이에스동서(주),010780,2021/09,49651067,0,2226943508,963057565,1409611941,144263575
아이에스동서(주),010780,2022/09,193990239,0,2111186807,1755607767,1614554508,284850438
에스디바이오센서(주),137310,2021/09,935067242,0,615668522,2486203551,2140594031,1216177723
에스디바이오센서(주),137310,2022/09,1235224822,0,516911162,2734615655,3309654344,1261211927
에스엘(주),005850,2007/12,,,,,,
에스엘(주),005850,2008/12,,,,,,
에스엘(주),005850,2009/12,,,,,,
에스엘(주),005850,2010/12,,,,,,
에스엘(주),005850,2012/09,,,,,,
에스엘(주),005850,2013/09,65481394,0,564670682,914387075,656660133,28354771
에스엘(주),005850,2014/09,66846446,0,617950408,980254306,719905735,42921911
에스엘(주),005850,2015/09,65509477,0,720116702,1030562387,817246810,58294802
에스엘(주),005850,2016/09,77171651,0,675004925,1173280319,856112922,77553272
에스엘(주),005850,2017/09,85988099,0,643033111,1127065980,978281054,48736688
에스엘(주),005850,2018/09,38126546,0,667145925,1149143535,977632986,22807380
에스엘(주),005850,2019/09,70875949,0,877059368,1604549396,1388636247,32032646
에스엘(주),005850,2020/09,26638573,0,985203976,1715644118,1400386418,60684237
에스엘(주),005850,2021/09,107490928,0,977180109,2173090336,1548491956,116008932
에스엘(주),005850,2022/09,145090540,0,1306602156,2932165115,1727549527,167902959
에스케이(주),034730,2007/09,,,,,,
에스케이(주),034730,2008/09,,,,,,
에스케이(주),034730,2009/09,,,,,,
에스케이(주),034730,2010/09,,,,,,
에스케이(주),034730,2011/09,441777826,0,2132957517,1141958033,2258258247,119139081
에스케이(주),034730,2012/09,264275249,0,2692450164,1583679806,2213130633,131684359
에스케이(주),034730,2013/09,282921958,0,2680493709,1609484854,2460081612,151594463
에스케이(주),034730,2014/09,380842321,0,2803486434,1745055619,2576210441,193019040
에스케이(주),034730,2015/09,5374785000,0,56821274000,16677561000,40832606000,632907000
에스케이(주),034730,2016/09,2656023000,0,57442971000,61868098000,41474829000,4115432000
에스케이(주),034730,2017/09,4158340000,0,61961540000,68793747000,45460217000,4428007000
에스케이(주),034730,2018/09,4765103000,0,68567486000,76623493000,50293191000,4681439000
에스케이(주),034730,2019/09,2327531000,0,76975883000,75654801000,54911154000,3455136000
에스케이(주),034730,2020/09,211953000,0,83273081000,62459763000,53264788000,-269398000
에스케이(주),034730,2021/09,3123169000,0,97515057000,71218696000,61546015000,4319351000
에스케이(주),034730,2022/09,6150995000,0,121832526000,100017771000,77403568000,8496029000
에스케이네트웍스(주),001740,2007/09,,,,,,
에스케이네트웍스(주),001740,2008/09,,,,,,
에스케이네트웍스(주),001740,2009/09,,,,,,
에스케이네트웍스(주),001740,2010/09,,,,,,
에스케이네트웍스(주),001740,2011/09,88738056,0,7486102665,20075339881,3253863178,207657694
에스케이네트웍스(주),001740,2012/09,50189839,0,8259249785,21057444081,3185695842,201667969
에스케이네트웍스(주),001740,2013/09,-170100663,0,6907913795,19486890139,2886647047,143018938
에스케이네트웍스(주),001740,2014/09,43416674,0,5969349573,17038355837,2519513573,139316402
에스케이네트웍스(주),001740,2015/09,62651156,0,5910232170,15120090583,2527160681,127525621
에스케이네트웍스(주),001740,2016/09,9357222,0,5521508725,13654593986,2459760466,94636268
에스케이네트웍스(주),001740,2017/09,16635000,0,5463837000,11207010000,2350778000,98517000
에스케이네트웍스(주),001740,2018/09,-5763000,0,4967220000,10439693000,2307149000,87142000
에스케이네트웍스(주),001740,2019/09,38713000,0,8238608000,10521055000,2478417000,170314000
에스케이네트웍스(주),001740,2020/09,111134000,0,7442933000,7869031000,2278370000,115286000
에스케이네트웍스(주),001740,2021/09,123445000,0,7228209000,8111465000,2369897000,100692000
에스케이네트웍스(주),001740,2022/09,63514000,0,7068069000,7120900000,2475412000,121239000
에스케이바이오사이언스(주),302440,2018/09,,,,,,
에스케이바이오사이언스(주),302440,2019/09,,,,,,
에스케이바이오사이언스(주),302440,2020/09,,,,,,
에스케이바이오사이언스(주),302440,2021/09,,,,,,
에스케이바이오사이언스(주),302440,2022/09,,,,,,
에스케이바이오팜(주),326030,2020/09,-189299040,-2721,118031327,9916251,442730763,-185989286
에스케이바이오팜(주),326030,2021/09,17718742,226,127261638,187908745,396095576,-39087418
에스케이바이오팜(주),326030,2022/09,-95571462,-1220,347482567,183412080,382351495,-86457369
에스케이스퀘어(주),402340,2022/09,1166746000,0,5329549000,4093705000,18379345000,1058870000
에스케이씨(주),011790,2007/09,,,,,,
에스케이씨(주),011790,2008/09,,,,,,
에스케이씨(주),011790,2009/09,,,,,,
에스케이씨(주),011790,2010/09,,,,,,
에스케이씨(주),011790,2011/09,,,,,,
에스케이씨(주),011790,2012/09,59451485,0,2290454313,1941928725,1225455642,116022473
에스케이씨(주),011790,2013/09,22395542,0,2345832445,1876560641,1204343786,90882155
에스케이씨(주),011790,2014/09,42463304,0,2359654269,2096259232,1244266961,112623113
에스케이씨(주),011790,2015/09,267340453,0,2216183793,1965153255,1598660423,175266587
에스케이씨(주),011790,2016/09,36931119,0,1876971386,1717321349,1566005371,108340029
에스케이씨(주),011790,2017/09,123256834,0,2091607304,1942929113,1590525690,130199131
에스케이씨(주),011790,2018/09,133188626,0,2068107317,2054140020,1692778537,148279462
에스케이씨(주),011790,2019/09,60594973,0,2318005151,1879662936,1737238370,124993034
에스케이씨(주),011790,2020/09,107328227,0,3788841555,1989811131,2064782894,132709235
에스케이씨(주),011790,2021/09,323459223,0,3652649125,2458447567,2220534212,365170225
에스케이씨(주),011790,2022/09,199896005,0,5069874056,2375215069,2681564289,244558879
에스케이아이이테크놀로지(주),361610,2021/09,104239574,1546,982019036,446509179,2233799626,118400872
에스케이아이이테크놀로지(주),361610,2022/09,-39211226,-550,1496774632,408414426,2209799972,-41995969
에스케이케미칼(주),285130,2018/09,25902370,0,1206239941,1044215526,757207807,48140179
에스케이케미칼(주),285130,2019/09,3441273,0,1310641744,1080054880,721353359,61206936
에스케이케미칼(주),285130,2020/09,288172763,0,1196980159,893089632,997386812,77974434
에스케이케미칼(주),285130,2021/09,116991054,0,1331244794,1341918369,2425039033,262167280
에스케이케미칼(주),285130,2022/09,148009472,0,1225595852,1351985293,2614304767,185636238
에스케이텔레콤(주),017670,2007/09,,,,,,
에스케이텔레콤(주),017670,2008/09,,,,,,
에스케이텔레콤(주),017670,2009/09,,,,,,
에스케이텔레콤(주),017670,2010/09,,,,,,
에스케이텔레콤(주),017670,2011/09,1386591288,0,10569055208,11948763688,12573856720,1805513182
에스케이텔레콤(주),017670,2012/09,596573282,0,13499566907,12103090579,12558929111,1215550565
에스케이텔레콤(주),017670,2013/09,1315879605,0,12150475121,12307212791,13783003118,1501408792
에스케이텔레콤(주),017670,2014/09,1295950000,0,12940900000,12874772000,14744075000,1335052000
에스케이텔레콤(주),017670,2015/09,1222432000,0,12924950000,12757385000,15633770000,1306154000
에스케이텔레콤(주),017670,2016/09,1185401000,0,14011518000,12739556000,15544187000,1233789000
에스케이텔레콤(주),017670,2017/09,1996959000,0,14447741000,13022697000,17476085000,1226178000
에스케이텔레콤(주),017670,2018/09,2657496000,0,16015666000,12522253000,22170830000,976478000
에스케이텔레콤(주),017670,2019/09,907112000,0,21327135000,13333148000,22656645000,947492000
에스케이텔레콤(주),017670,2020/09,1134676000,0,22335468000,13784051000,24323025000,1023051000
에스케이텔레콤(주),017670,2021/09,2104183000,0,24493664000,14566229000,27183821000,1185347000
에스케이텔레콤(주),017670,2022/09,724098000,0,18232669000,12910512000,12297106000,1357569000
에스케이하이닉스(주),000660,2007/09,,,,,,
에스케이하이닉스(주),000660,2008/09,,,,,,
에스케이하이닉스(주),000660,2009/09,,,,,,
에스케이하이닉스(주),000660,2010/09,,,,,,
에스케이하이닉스(주),000660,2011/09,183917000,309,9775134000,7842652000,8266462000,492959000
에스케이하이닉스(주),000660,2012/09,-322489000,0,9435542000,7443823000,9786442000,-252250000
에스케이하이닉스(주),000660,2013/09,2083710000,0,8223586000,10797415000,12313704000,2595034000
에스케이하이닉스(주),000660,2014/09,2571085000,0,7790940000,11977634000,16290275000,3442307000
에스케이하이닉스(주),000660,2015/09,3452228000,0,8575813000,14381954000,20766327000,4347225000
에스케이하이닉스(주),000660,2016/09,1331909000,0,7162415000,11840289000,22004580000,1740607000
에스케이하이닉스(주),000660,2017/09,7422719000,0,9825955000,21081881000,30904498000,9255492000
에스케이하이닉스(주),000660,2018/09,12142065000,0,13888426000,30506985000,43488826000,16413675000
에스케이하이닉스(주),000660,2019/09,2134639000,0,15405525000,20063622000,48266226000,2476681000
에스케이하이닉스(주),000660,2020/09,2991172000,0,18768114000,23934193000,50499059000,4046712000
에스케이하이닉스(주),000660,2021/09,6296315000,0,24554602000,30621183000,58714446000,8190816000
에스케이하이닉스(주),000660,2022/09,5962401000,0,40822614000,36949537000,68723186000,8707791000
에쓰-오일(주),010950,2007/09,,,,,,
에쓰-오일(주),010950,2008/09,,,,,,
에쓰-오일(주),010950,2009/09,,,,,,
에쓰-오일(주),010950,2010/09,,,,,,
에쓰-오일(주),010950,2011/09,853303000,0,8061262000,22649855000,4900533000,1258002000
에쓰-오일(주),010950,2012/09,607156000,5215,8055499000,26336576000,5410610000,746599000
에쓰-오일(주),010950,2013/09,317224000,2724,7391640000,23113945000,5387685000,451810000
에쓰-오일(주),010950,2014/09,-15635000,-135,6697871000,22289852000,5193647000,-45719000
에쓰-오일(주),010950,2015/09,596041000,5119,5082568000,13942957000,5376954000,860479000
에쓰-오일(주),010950,2016/09,1048694000,9007,7056378000,11764704000,6228907000,1248875000
에쓰-오일(주),010950,2017/09,859552000,7383,7951390000,15077007000,6447774000,1003961000
에쓰-오일(주),010950,2018/09,581823000,4997,10242097000,18601978000,6808772000,972915000
에쓰-오일(주),010950,2019/09,17764000,152,10461801000,17917935000,6451321000,410583000
에쓰-오일(주),010950,2020/09,-917249000,-7879,10541026000,12549406000,5566301000,-1180818000
에쓰-오일(주),010950,2021/09,1089996000,9362,11471618000,19172817000,6656156000,1749653000
에쓰-오일(주),010950,2022/09,1875471000,16109,12778663000,31852064000,8247057000,3565607000
에이치디씨현대산업개발(주),294870,2018/09,162081383,3689,2743881017,1764989154,1776863830,218605472
에이치디씨현대산업개발(주),294870,2019/09,311920466,7099,2336313485,3201566384,2132257224,391078440
에이치디씨현대산업개발(주),294870,2020/09,131124870,2219,3325920522,2776010094,2659083852,417229740
에이치디씨현대산업개발(주),294870,2021/09,214149796,0,3515727413,2366427958,2917478208,289663735
에이치디씨현대산업개발(주),294870,2022/09,20542786,0,4154481943,2383020509,2863841267,42076082
에이치디한국조선해양(주),009540,2007/09,,,,,,
에이치디한국조선해양(주),009540,2008/09,,,,,,
에이치디한국조선해양(주),009540,2009/09,,,,,,
에이치디한국조선해양(주),009540,2010/09,,,,,,
에이치디한국조선해양(주),009540,2011/09,2768872159,0,33238121641,39189931734,18145323884,3656619013
에이치디한국조선해양(주),009540,2012/09,1386493778,0,31529791184,40837732873,19095815466,1921657899
에이치디한국조선해양(주),009540,2013/09,374070762,0,33635169246,39372312472,19313967214,889066211
에이치디한국조선해양(주),009540,2014/09,-2168194833,0,37132808617,38736308786,16848935220,-3227255120
에이치디한국조선해양(주),009540,2015/09,-985169318,0,36461221994,35092568979,15577972718,-1261024189
에이치디한국조선해양(주),009540,2016/09,971194914,0,30516015910,28974626406,18112106234,1204161363
에이치디한국조선해양(주),009540,2017/09,3274353785,0,18490576183,13241380860,12822118625,408693386
에이치디한국조선해양(주),009540,2018/09,-206195305,0,16284269381,9408833045,13685255288,-270595215
에이치디한국조선해양(주),009540,2019/09,239316983,0,11465383602,10840612505,13341366112,120300055
에이치디한국조선해양(주),009540,2020/09,88284988,0,13104589413,11329865216,13059270338,255307708
에이치디한국조선해양(주),009540,2021/09,-465914644,0,14129155785,11036733094,13121797847,-688057515
에이치디한국조선해양(주),009540,2022/09,-82927953,0,20603881058,12360749695,12514214559,-472744551
에이치디현대인프라코어(주),042670,2007/09,,,,,,
에이치디현대인프라코어(주),042670,2008/09,,,,,,
에이치디현대인프라코어(주),042670,2009/09,,,,,,
에이치디현대인프라코어(주),042670,2010/09,,,,,,
에이치디현대인프라코어(주),042670,2011/09,324569661,0,9889862391,6422554982,2544342186,614572699
에이치디현대인프라코어(주),042670,2012/09,299373432,0,9543108491,6382354450,2536968831,362619192
에이치디현대인프라코어(주),042670,2013/09,-75536953,0,8922232160,5850346834,2921431674,281336924
에이치디현대인프라코어(주),042670,2014/09,105550752,0,8565372263,5713105288,3455154408,344725453
에이치디현대인프라코어(주),042670,2015/09,-246485956,0,8565749137,5543126971,3772893130,224050407
에이치디현대인프라코어(주),042670,2016/09,343143185,0,6440785467,4354022193,3152378985,390472455
