,종목코드,종목명,회계년도,종가
150,9580,무림P&P,2010/12,12450
151,9720,전기초자,2010/12,54700
152,14830,유니드,2010/12,55100
153,16800,퍼시스,2010/12,30000
154,64960,S&T대우,2010/12,31500
155,8060,대덕전자,2010/12,8060
156,50,경방,2010/12,120500
157,104700,한국철강,2010/12,28300
158,1130,대한제분,2010/12,181000
159,1210,금호전기,2010/12,41100
160,1630,종근당,2010/12,22600
161,1680,대상,2010/12,7720
162,2270,롯데삼강,2010/12,273000
163,3030,세아제강,2010/12,51900
164,3640,유니온스틸,2010/12,28950
165,4430,송원산업,2010/12,12600
166,5090,삼광유리,2010/12,71000
167,8930,한미홀딩스,2010/12,37100
168,9680,모토닉,2010/12,8600
169,25000,KPX케미칼,2010/12,60400
170,93370,후성,2010/12,3790
171,480,조선내화,2010/12,66000
172,230,일동제약,2010/12,42000
173,91090,세원셀론텍,2010/12,4820
174,1520,동양메이저,2010/12,2385
175,1790,대한제당,2010/12,60600
176,1940,KISCO홀딩스,2010/12,53800
177,2030,아세아시멘트,2010/12,45700
178,2390,한독약품,2010/12,16500
179,3120,일성신약,2010/12,87300
180,3190,알앤엘바이오,2010/12,2530
181,3940,삼양제넥스,2010/12,63900
182,4130,대덕GDS,2010/12,9260
183,5500,삼진제약,2010/12,11400
184,5680,삼영전자,2010/12,11950
185,7340,동아타이어,2010/12,9400
186,8730,율촌화학,2010/12,8800
187,9200,무림페이퍼,2010/12,8860
188,9290,광동제약,2010/12,3440
189,14820,동원시스템즈,2010/12,1630
190,15590,대경기계,2010/12,3410
191,17960,한국카본,2010/12,5750
192,25540,한국단자,2010/12,19950
193,25850,KPX화인케미칼,2010/12,58500
194,84010,대한제강,2010/12,9340
195,85310,엔케이,2010/12,12400
196,1060,중외제약,2010/12,16300
197,20,동화약품,2010/12,5290
198,100840,S&TC,2010/12,18050
199,2300,한국제지,2010/12,26000
0,5930,삼성전자,2011/12,1058000
1,5380,현대차,2011/12,213000
2,5490,POSCO,2011/12,380000
3,12330,현대모비스,2011/12,292000
4,270,기아차,2011/12,66700
5,51910,LG화학,2011/12,317500
6,9540,현대중공업,2011/12,257000
7,55550,신한지주,2011/12,39750
8,15760,한국전력,2011/12,25550
9,32830,삼성생명,2011/12,80900
10,105560,KB금융,2011/12,36300
11,96770,SK이노베이션,2011/12,142000
12,660,하이닉스,2011/12,21950
13,17670,SK텔레콤,2011/12,141500
14,10950,S-Oil,2011/12,100000
15,33780,KT&G,2011/12,81400
16,66570,LG전자,2011/12,74400
17,3550,LG,2011/12,61400
18,830,삼성물산,2011/12,68100
19,35420,NHN,2011/12,211000
20,810,삼성화재,2011/12,211000
21,23530,롯데쇼핑,2011/12,339500
22,11170,호남석유,2011/12,298000
23,30200,KT,2011/12,35650
24,34220,LG디스플레이,2011/12,24500
25,86790,하나금융지주,2011/12,35550
26,4020,현대제철,2011/12,95700
27,28050,삼성엔지니어링,2011/12,201500
28,720,현대건설,2011/12,70400
29,51900,LG생활건강,2011/12,487500
30,53000,우리금융,2011/12,9430
31,86280,현대글로비스,2011/12,192000
32,34020,두산중공업,2011/12,65100
33,240,한국타이어,2011/12,45250
34,24110,기업은행,2011/12,12500
35,36570,엔씨소프트,2011/12,307500
36,10140,삼성중공업,2011/12,27900
37,88350,대한생명,2011/12,7400
38,6400,삼성SDI,2011/12,133500
39,90430,아모레퍼시픽,2011/12,1052000
40,35250,강원랜드,2011/12,27200
41,34730,SK C&C,2011/12,117000
42,10130,고려아연,2011/12,304000
43,9150,삼성전기,2011/12,77700
44,3600,SK,2011/12,121000
45,1300,제일모직,2011/12,101000
46,10060,OCI,2011/12,219500
47,11780,금호석유,2011/12,167500
48,4940,외환은행,2011/12,7350
49,29780,삼성카드,2011/12,38900
50,6360,GS건설,2011/12,92100
51,78930,GS,2011/12,50700
52,42660,대우조선해양,2011/12,24300
53,47040,대우건설,2011/12,10500
54,1800,오리온,2011/12,678000
55,32640,LG유플러스,2011/12,7400
56,16360,삼성증권,2011/12,49400
57,97950,CJ제일제당,2011/12,289500
58,69960,현대백화점,2011/12,163000
59,11200,현대상선,2011/12,25100
60,150,두산,2011/12,143000
61,52690,한전기술,2011/12,92600
62,9830,한화케미칼,2011/12,24600
63,6800,대우증권,2011/12,10400
64,36460,한국가스공사,2011/12,41700
65,3490,대한항공,2011/12,43500
66,210,대림산업,2011/12,89800
67,2380,KCC,2011/12,285500
68,42670,두산인프라코어,2011/12,17850
69,47050,대우인터내셔널,2011/12,28950
70,10520,현대하이스코,2011/12,35150
71,21240,웅진코웨이,2011/12,36600
72,12450,삼성테크윈,2011/12,53200
73,1740,SK네트웍스,2011/12,10100
74,880,한화,2011/12,33150
75,4990,롯데제과,2011/12,1707000
76,6260,LS,2011/12,76000
77,4170,신세계,2011/12,245000
78,18880,한라공조,2011/12,21800
79,10620,현대미포조선,2011/12,112000
80,1040,CJ,2011/12,77000
81,12750,에스원,2011/12,57900
82,30000,제일기획,2011/12,18950
83,138930,BS금융지주,2011/12,11050
84,670,영풍,2011/12,1111000
85,2790,아모레G,2011/12,255000
86,115390,락앤락,2011/12,38350
87,71050,한국금융지주,2011/12,36350
88,5940,우리투자증권,2011/12,10600
89,10120,LS산전,2011/12,66500
90,4800,효성,2011/12,53600
91,1120,LG상사,2011/12,47150
92,5300,롯데칠성,2011/12,1465000
93,2350,넥센타이어,2011/12,18500
94,120,대한통운,2011/12,75000
95,80,하이트진로,2011/12,25150
96,120110,코오롱인더,2011/12,63300
97,1430,세아베스틸,2011/12,46000
98,4000,삼성정밀화학,2011/12,61000
99,100,유한양행,2011/12,127500
100,3450,현대증권,2011/12,8620
101,17800,현대엘리베이,2011/12,130500
102,6280,녹십자,2011/12,146000
103,4370,농심,2011/12,232500
104,3240,태광산업,2011/12,1240000
105,6120,SK케미칼,2011/12,64100
106,64420,케이피케미칼,2011/12,14150
107,11790,SKC,2011/12,38100
108,37620,미래에셋증권,2011/12,31550
109,11070,LG이노텍,2011/12,67800
110,1230,동국제강,2011/12,20500
111,28670,STX팬오션,2011/12,6080
112,12630,현대산업,2011/12,16800
113,93050,LG패션,2011/12,40400
114,73240,금호타이어,2011/12,10400
115,640,동아제약,2011/12,88800
116,97230,한진중공업,2011/12,18550
117,67250,STX조선해양,2011/12,11200
118,6380,카프로,2011/12,20950
119,108670,LG하우시스,2011/12,86900
120,69260,휴켐스,2011/12,19950
121,5850,에스엘,2011/12,20850
122,11810,STX,2011/12,11550
123,103140,풍산,2011/12,26200
124,34120,SBS,2011/12,37300
125,93370,후성,2011/12,7960
126,20000,한섬,2011/12,29700
127,3620,쌍용차,2011/12,5090
128,5180,빙그레,2011/12,59600
129,4490,세방전지,2011/12,43950
130,1680,대상,2011/12,16100
131,2240,고려제강,2011/12,42300
132,2270,롯데삼강,2011/12,410500
133,3570,S&T중공업,2011/12,16350
134,3920,남양유업,2011/12,804000
135,6650,대한유화,2011/12,89500
136,68870,LG생명과학,2011/12,34300
137,7570,일양약품,2011/12,33000
138,8060,대덕전자,2011/12,11350
139,19680,대교,2011/12,6240
140,25860,남해화학,2011/12,10800
141,29530,신도리코,2011/12,49500
142,51310,성진지오텍,2011/12,10750
143,7310,오뚜기,2011/12,155000
144,70,삼양홀딩스,2011/12,77200
145,1440,대한전선,2011/12,2965
146,10690,화신,2011/12,12550
147,8000,웅진케미칼,2011/12,960
148,3190,알앤엘바이오,2011/12,4975
149,700,한진해운홀딩스,2011/12,7670
150,84870,베이직하우스,2011/12,17050
151,3030,세아제강,2011/12,66200
152,4150,한솔제지,2011/12,8550
153,5090,삼광유리,2011/12,68000
154,7860,한일이화,2011/12,9000
155,9580,무림P&P,2011/12,5210
156,10780,아이에스동서,2011/12,13800
157,13570,동양기전,2011/12,12650
158,14830,유니드,2011/12,51100
159,16800,퍼시스,2011/12,29350
160,64960,S&T대우,2011/12,30800
161,69620,대웅제약,2011/12,29000
162,77970,STX엔진,2011/12,13550
163,3000,부광약품,2011/12,14350
164,140,하이트홀딩스,2011/12,10750
165,103590,일진전기,2011/12,6070
166,990,동부하이텍,2011/12,7250
167,1130,대한제분,2011/12,169000
168,1520,동양,2011/12,1145
169,1630,종근당,2011/12,18800
170,2020,코오롱,2011/12,19100
171,2960,한국쉘석유,2011/12,204000
172,3300,한일시멘트,2011/12,40400
173,3410,쌍용양회,2011/12,4130
174,7340,동아타이어,2011/12,11150
175,7690,국도화학,2011/12,49900
176,8040,동아원,2011/12,4000
177,9680,모토닉,2011/12,7110
178,16380,동부제철,2011/12,6000
179,20760,일진디스플,2011/12,11600
180,25000,KPX케미칼,2011/12,57700
181,25540,한국단자,2011/12,21950
182,33530,세종공업,2011/12,11550
183,480,조선내화,2011/12,64000
184,50,경방,2011/12,93800
185,1210,금호전기,2011/12,25050
186,2030,아세아시멘트,2011/12,36600
187,3120,일성신약,2011/12,79000
188,3480,한진중공업홀딩스,2011/12,7070
189,3640,유니온스틸,2011/12,16100
190,104700,한국철강,2011/12,22750
191,4430,송원산업,2011/12,9260
192,4710,한솔테크닉스,2011/12,20300
193,5680,삼영전자,2011/12,9300
194,8730,율촌화학,2011/12,8020
195,17900,광전자,2011/12,3195
196,84010,대한제강,2011/12,6440
197,4130,대덕GDS,2011/12,9810
198,71970,STX메탈,2011/12,5660
199,25850,KPX화인케미칼,2011/12,17900
0,5930,삼성전자,2012/12,1522000
1,5380,현대차,2012/12,218500
2,5490,POSCO,2012/12,349000
3,12330,현대모비스,2012/12,288000
4,270,기아차,2012/12,56500
5,51910,LG화학,2012/12,330000
6,15760,한국전력,2012/12,30450
7,32830,삼성생명,2012/12,94300
8,9540,현대중공업,2012/12,242000
9,55550,신한지주,2012/12,38850
10,660,SK하이닉스,2012/12,25750
11,96770,SK이노베이션,2012/12,174000
12,105560,KB금융,2012/12,37900
13,17670,SK텔레콤,2012/12,152500
14,66570,LG전자,2012/12,73600
15,10950,S-Oil,2012/12,104000
16,3550,LG,2012/12,65200
17,34220,LG디스플레이,2012/12,31050
18,33780,KT&G,2012/12,80800
19,35420,NHN,2012/12,227000
20,23530,롯데쇼핑,2012/12,377000
21,810,삼성화재,2012/12,218000
22,51900,LG생활건강,2012/12,657000
23,830,삼성물산,2012/12,62600
24,53000,우리금융,2012/12,11800
25,30200,KT,2012/12,35500
26,10140,삼성중공업,2012/12,38550
27,86790,하나금융지주,2012/12,34700
28,3600,SK,2012/12,179000
29,86280,현대글로비스,2012/12,221500
30,11170,호남석유,2012/12,245500
31,720,현대건설,2012/12,70000
32,10130,고려아연,2012/12,405000
33,4020,현대제철,2012/12,87800
34,9150,삼성전기,2012/12,99200
35,90430,아모레퍼시픽,2012/12,1214000
36,6400,삼성SDI,2012/12,151000
37,88350,한화생명,2012/12,7760
38,78930,GS,2012/12,72000
39,28050,삼성엔지니어링,2012/12,165500
40,24110,기업은행,2012/12,11850
41,1800,오리온,2012/12,1099000
42,35250,강원랜드,2012/12,29250
43,36460,한국가스공사,2012/12,75100
44,42660,대우조선해양,2012/12,27150
45,34730,SK C&C,2012/12,103000
46,4940,외환은행,2012/12,7620
47,1300,제일모직,2012/12,94200
48,34020,두산중공업,2012/12,45200
49,97950,CJ제일제당,2012/12,355500
50,47050,대우인터내셔널,2012/12,39650
51,11210,현대위아,2012/12,173000
52,29780,삼성카드,2012/12,36500
53,47040,대우건설,2012/12,9950
54,16360,삼성증권,2012/12,53400
55,11780,금호석유,2012/12,130500
56,10060,OCI,2012/12,165500
57,6800,대우증권,2012/12,12000
58,69960,현대백화점,2012/12,159000
59,2790,아모레G,2012/12,467500
60,10520,현대하이스코,2012/12,45450
61,1040,CJ,2012/12,118500
62,32640,LG유플러스,2012/12,7800
63,21240,코웨이,2012/12,43550
64,11200,현대상선,2012/12,23600
65,36570,엔씨소프트,2012/12,150500
66,3490,대한항공,2012/12,45300
67,12450,삼성테크윈,2012/12,59700
68,2380,KCC,2012/12,297000
69,6260,LS,2012/12,94300
70,210,대림산업,2012/12,87000
71,42670,두산인프라코어,2012/12,17000
72,6360,GS건설,2012/12,57300
73,150,두산,2012/12,129000
74,52690,한전기술,2012/12,70100
75,12750,에스원,2012/12,69900
76,880,한화,2012/12,34200
77,9830,한화케미칼,2012/12,18350
78,4800,효성,2012/12,73600
79,10620,현대미포조선,2012/12,127000
80,138930,BS금융지주,2012/12,13200
81,30000,제일기획,2012/12,21550
82,18880,한라공조,2012/12,23700
83,71050,한국금융지주,2012/12,42550
84,5940,우리투자증권,2012/12,11850
85,120,CJ대한통운,2012/12,100500
86,60980,만도,2012/12,128500
87,4990,롯데제과,2012/12,1630000
88,80,하이트진로,2012/12,30400
89,4170,신세계,2012/12,218500
90,1740,SK네트웍스,2012/12,8450
91,670,영풍,2012/12,1115000
92,10120,LS산전,2012/12,67100
93,100,유한양행,2012/12,173000
94,5300,롯데칠성,2012/12,1515000
95,1120,LG상사,2012/12,48350
96,11070,LG이노텍,2012/12,82300
97,4000,삼성정밀화학,2012/12,61000
98,4370,농심,2012/12,271500
99,120110,코오롱인더,2012/12,63700
