회사명,거래소코드,회계년도,당기순이익(순손실)(천원),영업이익(손실)(천원),매출액(영업수익)(*)(천원)
(주)현대홈쇼핑,057050,2015/06,50571134,54641563,426177744
(주)현대홈쇼핑,057050,2016/06,66268323,75118668,467977918
(주)현대홈쇼핑,057050,2017/06,74170484,83052735,509164692
(주)현대홈쇼핑,057050,2018/06,78315493,79632545,486945893
(주)현대홈쇼핑,057050,2019/06,76236232,86551414,510497153
(주)현대홈쇼핑,057050,2020/06,66973506,77254566,526026867
(주)현대홈쇼핑,057050,2021/06,60899509,69801282,536942814
(주)현대홈쇼핑,057050,2022/06,53117480,62240509,543321565
(주)호텔신라,008770,2006/06,3954445,4815412,209616494
(주)호텔신라,008770,2007/06,7648336,10596219,234775263
(주)호텔신라,008770,2008/06,18008027,27913862,351589702
(주)호텔신라,008770,2009/06,11618963,23621692,574243572
(주)호텔신라,008770,2010/06,25096200,38854533,663425341
(주)호텔신라,008770,2011/06,17373579,27292131,771623483
(주)호텔신라,008770,2012/06,60001619,71798325,1043117870
(주)호텔신라,008770,2013/06,-4550455,42234785,1007686985
(주)호텔신라,008770,2014/06,34621985,55433361,1282966641
(주)호텔신라,008770,2015/06,62241177,92784139,1460133989
(주)호텔신라,008770,2016/06,40978686,57534417,1573255436
(주)호텔신라,008770,2017/06,21909778,38476329,1616970564
(주)호텔신라,008770,2018/06,86518883,115091260,1782622473
(주)호텔신라,008770,2019/06,94372049,146854524,2116641840
(주)호텔신라,008770,2020/06,-106428855,-107271676,1258984189
(주)호텔신라,008770,2021/06,30502520,58658855,1485496039
(주)호텔신라,008770,2022/06,13238493,38783029,2001478909
(주)화승엔터프라이즈,241590,2016/06,13099508,14204602,14508198
(주)화승엔터프라이즈,241590,2017/06,14143641,14338576,14879545
(주)화승엔터프라이즈,241590,2018/06,7760694,6856202,7470252
(주)화승엔터프라이즈,241590,2019/06,608807,59281,876786
(주)화승엔터프라이즈,241590,2020/06,637724,-100137,1006753
(주)화승엔터프라이즈,241590,2021/06,1265610,366315,1779684
(주)화승엔터프라이즈,241590,2022/06,6919024,-401607,1126885
(주)효성,004800,2006/06,22559459,65835738,2359458078
(주)효성,004800,2007/06,95151889,111019532,2666009585
(주)효성,004800,2008/06,74006621,176663465,3222558586
(주)효성,004800,2009/06,98319807,255472544,3318945641
(주)효성,004800,2010/06,144579655,236895707,3915557559
(주)효성,004800,2011/06,211484297,193280239,4484096687
(주)효성,004800,2012/06,124379481,129642635,4678084169
(주)효성,004800,2013/06,49584851,178836573,4483321381
(주)효성,004800,2014/06,152622842,95207998,4077619565
(주)효성,004800,2015/06,215842252,218512575,4057345186
(주)효성,004800,2016/06,331281333,355583000,3927261497
(주)효성,004800,2017/06,324567783,232729446,4034866758
(주)효성,004800,2018/06,3022828553,-17432403,118548612
(주)효성,004800,2019/06,46178187,49389533,205266034
(주)효성,004800,2020/06,6812202,-1240687,114749779
(주)효성,004800,2021/06,215963762,223404692,479120564
(주)효성,004800,2022/06,77654377,71861606,479448128
(주)후성,093370,2007/06,4238070,757963,51631134
(주)후성,093370,2008/06,13024417,7081105,81241923
(주)후성,093370,2009/06,7360034,2039998,69416407
(주)후성,093370,2010/06,2676039,3567312,86193079
(주)후성,093370,2011/06,14412738,20267422,130261997
(주)후성,093370,2012/06,21775740,-2936818,109311777
(주)후성,093370,2013/06,-5547039,-7279971,99871796
(주)후성,093370,2014/06,-4820028,-5669570,90892383
(주)후성,093370,2015/06,7326235,7315469,95432693
(주)후성,093370,2016/06,15375611,17129192,111266161
(주)후성,093370,2017/06,14102252,21007808,120804880
(주)후성,093370,2018/06,21154513,28386678,137432478
(주)후성,093370,2019/06,9842749,13937634,124069346
(주)후성,093370,2020/06,4912955,7950225,114819574
(주)후성,093370,2021/06,16293234,19392963,132493229
(주)후성,093370,2022/06,32277062,52071539,204228046
(주)휠라홀딩스,081660,2009/06,6342362,22136375,178489808
(주)휠라홀딩스,081660,2010/06,24361582,26568624,201215981
(주)휠라홀딩스,081660,2011/06,20259287,28865231,218616881
(주)휠라홀딩스,081660,2012/06,20823274,18309382,212142997
(주)휠라홀딩스,081660,2013/06,15278417,13588160,196698782
(주)휠라홀딩스,081660,2014/06,5545655,11503868,197671832
(주)휠라홀딩스,081660,2015/06,3182433,4386909,179648303
(주)휠라홀딩스,081660,2016/06,-3975950,-7828512,151509881
(주)휠라홀딩스,081660,2017/06,-3271158,-3331469,161588170
(주)휠라홀딩스,081660,2018/06,30101538,26723204,234142988
(주)휠라홀딩스,081660,2019/06,40650596,55295069,299818821
(주)휠라홀딩스,081660,2020/06,-8666240,-3993451,201663
(주)휠라홀딩스,081660,2021/06,97851093,101737471,106026777
(주)휠라홀딩스,081660,2022/06,91958273,107090237,112149921
DB손해보험(주),005830,2006/09,,,
DB손해보험(주),005830,2007/09,,,
DB손해보험(주),005830,2008/09,,,
DB손해보험(주),005830,2009/09,,,
DB손해보험(주),005830,2010/09,,,
DB손해보험(주),005830,2011/09,,,
DB손해보험(주),005830,2012/09,,,
DB손해보험(주),005830,2013/09,,,
DB손해보험(주),005830,2015/06,,,
DB손해보험(주),005830,2016/06,,,
DB손해보험(주),005830,2017/06,,,
DB손해보험(주),005830,2018/06,,,
DB손해보험(주),005830,2019/06,,,
DB손해보험(주),005830,2020/06,,,
DB손해보험(주),005830,2021/06,,,
DB손해보험(주),005830,2022/06,,,
HD현대(주),267250,2017/06,-13158550,7070273,64615968
HD현대(주),267250,2018/06,294117524,322446445,458711135
HD현대(주),267250,2019/06,204585626,241658790,345893261
HD현대(주),267250,2020/06,205672829,236384187,302965489
HD현대(주),267250,2021/06,488804878,214394341,224578796
HD현대(주),267250,2022/06,226861296,254914639,266936351
KG스틸(주),016380,2006/06,-8873442,-17474315,1062906012
KG스틸(주),016380,2007/06,-9687965,12336929,1122988760
KG스틸(주),016380,2008/06,138144780,80530888,1433689525
KG스틸(주),016380,2009/06,-45872787,-71962298,1275893070
KG스틸(주),016380,2010/06,23711536,110103224,1721686283
KG스틸(주),016380,2011/06,-14967705,47663009,2032852752
KG스틸(주),016380,2012/06,-8237936,3529864,1892493890
KG스틸(주),016380,2013/06,-82744638,18193833,1678939717
KG스틸(주),016380,2014/06,-138153985,-49343638,1542081438
KG스틸(주),016380,2015/06,-51813870,28934963,828307702
KG스틸(주),016380,2016/06,-10654529,73220941,758522191
KG스틸(주),016380,2017/06,-15057633,14768972,884059376
KG스틸(주),016380,2018/06,-88782310,-24338680,857556051
KG스틸(주),016380,2019/06,-88173285,-17836358,873208426
KG스틸(주),016380,2020/06,23132220,46044171,994131916
KG스틸(주),016380,2021/06,78254467,127259240,1395088320
KG스틸(주),016380,2022/06,131287525,209017098,1981156074
LG이노텍(주),011070,2008/06,46637604,30441995,722326543
LG이노텍(주),011070,2009/06,39898418,21241891,823095252
LG이노텍(주),011070,2010/06,168563500,88797645,1603715295
LG이노텍(주),011070,2011/06,-27696811,-12625941,2132171674
LG이노텍(주),011070,2012/06,18715722,87761,2385077891
LG이노텍(주),011070,2013/06,-7578826,23663244,2758453929
LG이노텍(주),011070,2014/06,-8778690,72838480,2645914180
LG이노텍(주),011070,2015/06,31801136,102806167,2766138416
LG이노텍(주),011070,2016/06,-36511418,-63778888,2123488221
LG이노텍(주),011070,2017/06,63382745,83734393,2787738633
LG이노텍(주),011070,2018/06,345872,-16718693,3015952734
LG이노텍(주),011070,2019/06,-64266480,-45639933,2777678130
LG이노텍(주),011070,2020/06,95428731,159966181,3439635218
LG이노텍(주),011070,2021/06,387214995,459954023,5273499017
LG이노텍(주),011070,2022/06,403732675,540446369,7421606784
LS일렉트릭(주),010120,2006/06,45492929,75138951,558895082
LS일렉트릭(주),010120,2007/06,54470285,70314442,612842976
LS일렉트릭(주),010120,2008/06,44003782,67706285,669621473
LS일렉트릭(주),010120,2009/06,48687103,73580239,680479624
LS일렉트릭(주),010120,2010/06,57124724,70752275,713500025
LS일렉트릭(주),010120,2011/06,33866491,57754936,686363583
LS일렉트릭(주),010120,2012/06,55551121,86232528,776153441
LS일렉트릭(주),010120,2013/06,34143447,82267553,839100242
LS일렉트릭(주),010120,2014/06,44275381,63800829,893601497
LS일렉트릭(주),010120,2015/06,26916836,59561213,823625779
LS일렉트릭(주),010120,2016/06,31985682,55912796,795840860
LS일렉트릭(주),010120,2017/06,46754089,71919413,878863420
LS일렉트릭(주),010120,2018/06,70529498,105746535,971636934
LS일렉트릭(주),010120,2019/06,49234842,64604694,817845589
LS일렉트릭(주),010120,2020/06,42562138,70401926,978766804
LS일렉트릭(주),010120,2021/06,34462826,47694578,881060825
LS일렉트릭(주),010120,2022/06,35660056,74911965,1102712647
SK이노베이션(주),096770,2008/06,502328166,931507657,21559037522
SK이노베이션(주),096770,2009/06,544335002,825146227,17033971362
SK이노베이션(주),096770,2010/06,678337139,938617880,21504731741
SK이노베이션(주),096770,2011/06,282596940,337276748,812329536
SK이노베이션(주),096770,2012/06,875244936,1044425468,1609554514
SK이노베이션(주),096770,2013/06,189803284,205066234,783973775
SK이노베이션(주),096770,2014/06,238912434,325238444,913413390
SK이노베이션(주),096770,2015/06,-46833385,29994064,608477807
SK이노베이션(주),096770,2016/06,-67471455,128373497,670133878
SK이노베이션(주),096770,2017/06,481524688,546194924,1175673647
SK이노베이션(주),096770,2018/06,1489684915,1524104625,2229237567
SK이노베이션(주),096770,2019/06,1312922223,1410247154,2227980822
SK이노베이션(주),096770,2020/06,1443664852,1467887179,2635711896
SK이노베이션(주),096770,2021/06,832573700,622319517,2209223729
SK이노베이션(주),096770,2022/06,360459484,499996094,1178755273
고려아연(주),010130,2006/06,193047612,144956261,989758044
고려아연(주),010130,2007/06,251590696,291380411,1297629762
고려아연(주),010130,2008/06,184733078,280695753,1324893795
고려아연(주),010130,2009/06,186432576,179659805,1138404991
고려아연(주),010130,2010/06,250581384,285228292,1603068486
고려아연(주),010130,2011/06,330947072,402694757,2373782516
고려아연(주),010130,2012/06,345506603,456526175,2516263748
고려아연(주),010130,2013/06,236228837,309093455,2162354112
고려아연(주),010130,2014/06,217941633,298009631,2059977445
고려아연(주),010130,2015/06,271802106,337574517,2012031274
고려아연(주),010130,2016/06,269985184,339514820,2393047311
고려아연(주),010130,2017/06,298343180,425739427,2726568498
고려아연(주),010130,2018/06,257603556,343836352,2801205469
고려아연(주),010130,2019/06,310228208,383436407,2566375305
고려아연(주),010130,2020/06,260577711,367034427,2591005833
고려아연(주),010130,2021/06,380811829,456455350,3503432421
고려아연(주),010130,2022/06,407360063,568697338,3868480850
그랜드코리아레저(주),114090,2010/06,25742270,37178646,262941082
그랜드코리아레저(주),114090,2011/06,14915990,69571248,268842207
그랜드코리아레저(주),114090,2012/06,59650931,79506624,273551935
그랜드코리아레저(주),114090,2013/06,64419727,84730475,264853350
그랜드코리아레저(주),114090,2014/06,46860532,67766612,255812811
그랜드코리아레저(주),114090,2015/06,50699024,70231583,271096534
그랜드코리아레저(주),114090,2016/06,52447985,73522509,265576022
그랜드코리아레저(주),114090,2017/06,32956706,49118369,234977834
그랜드코리아레저(주),114090,2018/06,44527749,66082978,238073719
그랜드코리아레저(주),114090,2019/06,28198941,42675158,226540907
그랜드코리아레저(주),114090,2020/06,-8800684,-5157441,134769547
그랜드코리아레저(주),114090,2021/06,-56465375,-73855129,38247840
그랜드코리아레저(주),114090,2022/06,-19225994,-24494290,94940474
금호석유화학(주),011780,2006/06,67993190,55385858,890693870
금호석유화학(주),011780,2007/06,63339479,78204877,1028249100
금호석유화학(주),011780,2008/06,82314590,154975696,1476979974
금호석유화학(주),011780,2009/06,-150797051,57015074,1251656042
금호석유화학(주),011780,2010/06,139535199,163494668,1856953548
금호석유화학(주),011780,2011/06,287623306,429786482,2684298733
금호석유화학(주),011780,2012/06,83080500,133304058,2670797686
금호석유화학(주),011780,2013/06,58293493,145146303,2280780530
금호석유화학(주),011780,2014/06,50248683,85393386,1972526463
금호석유화학(주),011780,2015/06,61067488,95199691,1673361973
금호석유화학(주),011780,2016/06,61981148,94999302,1504720720
금호석유화학(주),011780,2017/06,68623995,85548856,2064743584
금호석유화학(주),011780,2018/06,124670299,179737246,1939733210
금호석유화학(주),011780,2019/06,197637271,203452948,1887571205
금호석유화학(주),011780,2020/06,172188633,194623360,1626876403
금호석유화학(주),011780,2021/06,608729884,828137947,2782387297
금호석유화학(주),011780,2022/06,362850621,431258653,2813856326
금호타이어(주),073240,2006/06,17575093,40839242,857750661
금호타이어(주),073240,2007/06,-3007021,57479012,971009035
금호타이어(주),073240,2008/06,-28246428,81542945,1139050917
금호타이어(주),073240,2009/06,-222279994,-104223072,965515542
금호타이어(주),073240,2010/06,74585494,88250580,1214526587
금호타이어(주),073240,2011/06,55545292,125957526,1472866413
금호타이어(주),073240,2012/06,98335186,166848904,1827448162
금호타이어(주),073240,2013/06,81362829,153727249,1521752950
금호타이어(주),073240,2014/06,71820525,142461531,1423168888
금호타이어(주),073240,2015/06,35524703,77681470,1271201233
금호타이어(주),073240,2016/06,20799879,58828661,1209693252
금호타이어(주),073240,2017/06,-58279939,-32024337,1079124892
금호타이어(주),073240,2018/06,-6935507,36187,968192310
금호타이어(주),073240,2019/06,253957,27297967,918097473
금호타이어(주),073240,2020/06,-352531711,-31287256,743418744
금호타이어(주),073240,2021/06,-30443269,10744899,951544363
금호타이어(주),073240,2022/06,-18723341,-10685671,1353135052
기아(주),000270,2006/06,83462000,17095000,8846031000
기아(주),000270,2007/06,30777000,-36676000,7986989000
기아(주),000270,2008/06,61121000,218940000,7913779000
기아(주),000270,2009/06,444468000,419198000,8178831000
기아(주),000270,2010/06,956330000,733497000,10628570000
기아(주),000270,2011/06,1180588000,1002614000,13543700000
기아(주),000270,2012/06,1551653000,1096235000,14816088000
기아(주),000270,2013/06,1730195000,997490000,14361686000
기아(주),000270,2014/06,1928643000,792441000,15060149000
기아(주),000270,2015/06,1528953000,971253000,15899850000
기아(주),000270,2016/06,1643950000,1240681000,16154039000
기아(주),000270,2017/06,1198121000,866398000,16122047000
기아(주),000270,2018/06,385762000,250231000,15565893000
기아(주),000270,2019/06,1190307000,876124000,16640441000
기아(주),000270,2020/06,369657000,340154000,15533097000
기아(주),000270,2021/06,1163123000,1181695000,20253673000
기아(주),000270,2022/06,996030000,1178805000,21305541000
네이버(주),035420,2006/06,67263716,97200470,254737257
네이버(주),035420,2007/06,125080158,173991128,410495400
네이버(주),035420,2008/06,181354216,256128215,600052069
네이버(주),035420,2009/06,207526101,258143598,624999919
네이버(주),035420,2010/06,231086695,307756414,660985516
네이버(주),035420,2011/06,238704628,318842160,704801558
네이버(주),035420,2012/06,259016302,340914316,748807492
네이버(주),035420,2013/06,269294937,276370966,599845001
네이버(주),035420,2014/06,171515934,344449149,694835530
네이버(주),035420,2015/06,320212288,394098039,1020161145
네이버(주),035420,2016/06,352769007,450030659,1201284797
네이버(주),035420,2017/06,424661152,559675142,1388391411
네이버(주),035420,2018/06,466620678,603799861,1671650199
네이버(주),035420,2019/06,536109176,689697904,1912794014
네이버(주),035420,2020/06,580843563,687590904,1911627447
네이버(주),035420,2021/06,673276767,751299933,2381054255
네이버(주),035420,2022/06,857713055,756997130,2705606166
넷마블(주),251270,2017/06,89192656,125967085,886831367
넷마블(주),251270,2018/06,63907015,39787924,601587831
넷마블(주),251270,2019/06,51768866,17517419,573269430
넷마블(주),251270,2020/06,48866994,30770702,688735081
넷마블(주),251270,2021/06,458906744,40213047,658904177
넷마블(주),251270,2022/06,-115300597,-4403794,487805291
대상(주),001680,2006/06,3313708,23961099,508483759
대상(주),001680,2007/06,2399655,15831217,502425963
대상(주),001680,2008/06,27216449,27655898,462570638
대상(주),001680,2009/06,-18056974,14953444,484829142
대상(주),001680,2010/06,14471189,34643021,576879428
대상(주),001680,2011/06,33558303,53483380,666499213
대상(주),001680,2012/06,43630020,61554919,763945214
대상(주),001680,2013/06,30668266,57448216,774160630
대상(주),001680,2014/06,49435135,64923179,783062409
대상(주),001680,2015/06,37624373,59064777,807352508
대상(주),001680,2016/06,40311497,59485669,902940712
대상(주),001680,2017/06,38522367,51712293,1062981453
대상(주),001680,2018/06,61056130,63994325,1104411607
대상(주),001680,2019/06,67648345,58350434,1162627110
대상(주),001680,2020/06,85588577,89562972,1292484481
대상(주),001680,2021/06,65552992,84774939,1373869116
대상(주),001680,2022/06,58732041,89147890,1642165728
대우조선해양(주),042660,2006/06,55374002,-132393306,2448943725
대우조선해양(주),042660,2007/06,153144573,125497858,3200444875
대우조선해양(주),042660,2008/06,193650836,357165115,4749762852
대우조선해양(주),042660,2009/06,303275753,325524931,6168981106
대우조선해양(주),042660,2010/06,248953872,359776913,5542760860
대우조선해양(주),042660,2011/06,408852098,649407151,6229725324
대우조선해양(주),042660,2012/06,170117897,267681960,6249780635
대우조선해양(주),042660,2013/06,107439310,192531500,6692887250
대우조선해양(주),042660,2014/06,86872855,196408597,7222112893
대우조선해양(주),042660,2015/06,-2411333164,-3199871264,5252715856
대우조선해양(주),042660,2016/06,-1452446269,-398351349,6144379860
대우조선해양(주),042660,2017/06,1489146541,876691855,5774146371
대우조선해양(주),042660,2018/06,561816518,559569813,4569133577
대우조선해양(주),042660,2019/06,332728640,378252330,4197628956
대우조선해양(주),042660,2020/06,291148791,348231770,3902248259
대우조선해양(주),042660,2021/06,-1235992574,-1212802878,2185347069
대우조선해양(주),042660,2022/06,-672591298,-577077039,2408891624
대한유화(주),006650,2006/06,25792872,29943160,617718258
대한유화(주),006650,2007/06,38330674,57532731,680063744
대한유화(주),006650,2008/06,1634996,16948344,820566217
대한유화(주),006650,2009/06,76110538,115141457,772770401
대한유화(주),006650,2010/06,44383912,65132135,914743563
대한유화(주),006650,2011/06,19763116,27995082,886358099
대한유화(주),006650,2012/06,-2203679,1232974,1049754495
대한유화(주),006650,2013/06,15683268,20513383,1039327417
대한유화(주),006650,2014/06,21162114,24718781,1049709979
대한유화(주),006650,2015/06,108602533,142198029,875663192
대한유화(주),006650,2016/06,136883014,174589502,792839299
대한유화(주),006650,2017/06,70684557,95392841,653162753
대한유화(주),006650,2018/06,162796938,209796367,1259452762
대한유화(주),006650,2019/06,45404900,39199838,914563698
대한유화(주),006650,2020/06,22315391,23980939,927205408
대한유화(주),006650,2021/06,124451903,161471295,1183627862
대한유화(주),006650,2022/06,-25665326,-44982007,1376431691
대한전선(주),001440,2006/06,27813915,25020925,1017198025
대한전선(주),001440,2007/06,42573028,25771327,990797672
대한전선(주),001440,2008/06,65042339,33986574,1170491040
대한전선(주),001440,2009/06,-270512957,33025813,1046648936
대한전선(주),001440,2010/06,-302208200,36349600,1305553312
대한전선(주),001440,2011/06,14652178,23605604,1338852223
대한전선(주),001440,2012/06,-80229572,24654355,996933288
대한전선(주),001440,2013/06,-126038177,5146975,1025041358
대한전선(주),001440,2014/06,-140790000,16279787,790927305
대한전선(주),001440,2015/06,21408865,15720085,768836004
대한전선(주),001440,2016/06,-2924403,7815192,510869823
대한전선(주),001440,2017/06,-5607254,21395582,697061329
대한전선(주),001440,2018/06,-1755872,16314315,728710995
대한전선(주),001440,2019/06,-17847634,1872922,637547792
대한전선(주),001440,2020/06,7330476,29135780,741333208
대한전선(주),001440,2021/06,-16369847,330291,805905627
대한전선(주),001440,2022/06,-7028793,15076825,1098584469
동국홀딩스(주),001230,2006/06,143353447,165132852,1495903128
동국홀딩스(주),001230,2007/06,104144449,175090384,1738067380
동국홀딩스(주),001230,2008/06,233672670,441019237,2672617833
동국홀딩스(주),001230,2009/06,-209214112,-88523191,2314322444
동국홀딩스(주),001230,2010/06,97009848,193894928,2361941042
동국홀딩스(주),001230,2011/06,210249851,197297746,3043161310
동국홀딩스(주),001230,2012/06,-75886393,-44443223,2778907125
동국홀딩스(주),001230,2013/06,-134830175,6857978,2036378633
동국홀딩스(주),001230,2014/06,-20701758,-37366119,1836521865
동국홀딩스(주),001230,2015/06,13037406,-29853479,2276560588
동국홀딩스(주),001230,2016/06,48161175,140223893,2155422679
동국홀딩스(주),001230,2017/06,68387526,75336335,2771263091
동국홀딩스(주),001230,2018/06,-60289524,32692235,2617202582
동국홀딩스(주),001230,2019/06,15080047,100144967,2574701584
동국홀딩스(주),001230,2020/06,49496087,138231933,2278383600
동국홀딩스(주),001230,2021/06,180332019,311582822,3006201781
동국홀딩스(주),001230,2022/06,171995136,429255639,4105670699
동원산업(주),006040,2006/06,8599311,10995953,164735816
동원산업(주),006040,2007/06,13092039,16477572,171632138
동원산업(주),006040,2008/06,33129495,54362359,255024517
동원산업(주),006040,2009/06,24506550,31863888,288101922
동원산업(주),006040,2010/06,35320811,46149514,272622780
동원산업(주),006040,2011/06,51083338,54111945,324161951
동원산업(주),006040,2012/06,58152814,79649042,388179374
동원산업(주),006040,2013/06,31315366,42438115,377243089
동원산업(주),006040,2014/06,-2903188,-17599940,299873506
동원산업(주),006040,2015/06,-13231237,-27023115,304763886
동원산업(주),006040,2016/06,37970836,22725565,390579686
동원산업(주),006040,2017/06,15854292,19516266,416485428
동원산업(주),006040,2018/06,42241386,29728945,440046055
동원산업(주),006040,2019/06,18601083,33866540,501671498
동원산업(주),006040,2020/06,41958924,17954902,325656526
동원산업(주),006040,2021/06,42687014,24503165,338791854
동원산업(주),006040,2022/06,111565638,70534598,484685522
동원시스템즈(주),014820,2006/06,7790067,10794956,145481633
동원시스템즈(주),014820,2007/06,13864836,11554776,190306730
동원시스템즈(주),014820,2008/06,10254451,16564310,254068904
동원시스템즈(주),014820,2009/06,4760781,11230939,182767927
동원시스템즈(주),014820,2010/06,1291015,6293851,175206735
동원시스템즈(주),014820,2011/06,4383588,12607987,233010652
동원시스템즈(주),014820,2012/06,1611037,10203016,200060239
동원시스템즈(주),014820,2013/06,1456728,7365243,144680896
동원시스템즈(주),014820,2014/06,5996146,9635304,161104306
동원시스템즈(주),014820,2015/06,10909282,12278867,182381546
동원시스템즈(주),014820,2016/06,19872219,19048090,200745011
동원시스템즈(주),014820,2017/06,25773520,17292338,205830191
동원시스템즈(주),014820,2018/06,26619647,21532755,270669356
동원시스템즈(주),014820,2019/06,27357219,27680668,267587489
동원시스템즈(주),014820,2020/06,24260744,24119172,280009183
동원시스템즈(주),014820,2021/06,21980931,25706787,325561862
동원시스템즈(주),014820,2022/06,39318420,46548256,648127061
두산밥캣(주),241560,2016/06,3491578,-59534,7757553
두산밥캣(주),241560,2017/06,170255,-2287037,9370014
두산밥캣(주),241560,2018/06,4098921,-3623091,9245202
두산밥캣(주),241560,2019/06,46311740,61033302,79403966
두산밥캣(주),241560,2020/06,66973565,81343916,99534712
두산밥캣(주),241560,2021/06,-21839438,-599326,17124714
두산밥캣(주),241560,2022/06,49221583,117640517,139226695
두산에너빌리티(주),034020,2006/06,8377557,73532574,1563989369
두산에너빌리티(주),034020,2007/06,155024684,105122179,1738608564
두산에너빌리티(주),034020,2008/06,28454235,180518567,2317162171
두산에너빌리티(주),034020,2009/06,-94436828,179779294,2979878180
두산에너빌리티(주),034020,2010/06,84674321,184280852,2780362350
두산에너빌리티(주),034020,2011/06,98032939,175709038,2858827916
두산에너빌리티(주),034020,2012/06,148559978,303263170,3743152687
두산에너빌리티(주),034020,2013/06,411982120,250653336,3295745465
두산에너빌리티(주),034020,2014/06,44277807,228269399,2610997675
두산에너빌리티(주),034020,2015/06,61827348,177155673,2596057135
두산에너빌리티(주),034020,2016/06,25472235,152982427,2144015018
두산에너빌리티(주),034020,2017/06,28082258,143631620,2151228317
두산에너빌리티(주),034020,2018/06,106976838,137963791,1965195930
두산에너빌리티(주),034020,2019/06,-60018693,109562703,1815409152
두산에너빌리티(주),034020,2020/06,-806037955,-130885125,1746975162
두산에너빌리티(주),034020,2021/06,186149856,121511561,1628290665
두산에너빌리티(주),034020,2022/06,-244436680,76064203,2446364653
두산퓨얼셀(주),336260,2020/06,5701095,7914085,130136596
두산퓨얼셀(주),336260,2021/06,-3838363,1363982,127559934
두산퓨얼셀(주),336260,2022/06,-2835648,-7811162,125370080
디엘(주),000210,2006/06,131531081,97961933,1907546215
디엘(주),000210,2007/06,200542484,183687521,2173764803
디엘(주),000210,2008/06,170634719,215735674,2668040163
디엘(주),000210,2009/06,205200629,244957178,2818738091
디엘(주),000210,2010/06,217396434,178351621,2902027592
디엘(주),000210,2011/06,300245587,105691756,3197882567
디엘(주),000210,2012/06,227200791,196500403,3957632680
디엘(주),000210,2013/06,210885556,206313242,4171523498
디엘(주),000210,2014/06,49176640,103594025,3782430923
디엘(주),000210,2015/06,104823644,169831164,3669080329
디엘(주),000210,2016/06,67846339,177604953,4138526755
디엘(주),000210,2017/06,137024071,209791994,5218765415
디엘(주),000210,2018/06,368825663,340769544,4994358404
디엘(주),000210,2019/06,257166532,387921807,3700598976
디엘(주),000210,2020/06,400932373,398403651,3459436149
디엘(주),000210,2021/06,458313450,-9166702,19191870
디엘(주),000210,2022/06,169509532,186896916,202722149
디엘이앤씨(주),375500,2021/06,206726651,281859327,2528455752
디엘이앤씨(주),375500,2022/06,207253893,244546880,2502476085
롯데관광개발(주),032350,2006/06,630973,344188,19476554
롯데관광개발(주),032350,2007/06,1322777,465868,23867628
롯데관광개발(주),032350,2008/06,-649671,-142392,23956636
롯데관광개발(주),032350,2009/06,-3834168,-1881836,12671088
롯데관광개발(주),032350,2010/06,-11421912,-1066489,16394934
롯데관광개발(주),032350,2011/06,-7889193,-1356700,20756261
롯데관광개발(주),032350,2012/06,-5429976,-2411791,19093989
롯데관광개발(주),032350,2013/06,-5550117,-1511887,16865111
롯데관광개발(주),032350,2014/06,-1460384,-2429822,17730368
롯데관광개발(주),032350,2015/06,-24670190,1194920,20964003
롯데관광개발(주),032350,2016/06,1100684,1423353,22362406
롯데관광개발(주),032350,2017/06,3282054,3424225,33551452
롯데관광개발(주),032350,2018/06,-100575355,5144713,38419837
롯데관광개발(주),032350,2019/06,9983134,3130284,36782956
롯데관광개발(주),032350,2020/06,-20716126,-16945408,11476249
롯데관광개발(주),032350,2021/06,-92343276,-62641959,35645846
롯데관광개발(주),032350,2022/06,-94757343,-46619746,74743183
롯데쇼핑(주),023530,2006/06,327823020,384004993,4403805810
롯데쇼핑(주),023530,2007/06,351107230,375283658,4668972134
롯데쇼핑(주),023530,2008/06,395042149,407363973,5149145192
롯데쇼핑(주),023530,2009/06,392393049,453026393,5597754324
롯데쇼핑(주),023530,2010/06,452246524,590278215,6336791701
롯데쇼핑(주),023530,2011/06,470101280,646137451,7464433509
롯데쇼핑(주),023530,2012/06,421829883,556188754,7794639612
롯데쇼핑(주),023530,2013/06,446365812,578652110,8190303041
롯데쇼핑(주),023530,2014/06,413267824,510799073,7911556152
롯데쇼핑(주),023530,2015/06,208724847,305122944,7908140898
롯데쇼핑(주),023530,2016/06,117665397,258012564,7849392953
롯데쇼핑(주),023530,2017/06,-128450954,171116626,7434552207
롯데쇼핑(주),023530,2018/06,-403339043,159412898,5122963060
롯데쇼핑(주),023530,2019/06,36604476,114525349,4858733273
롯데쇼핑(주),023530,2020/06,-564439040,-67138118,4386871358
롯데쇼핑(주),023530,2021/06,179719276,37624940,4184909383
롯데쇼핑(주),023530,2022/06,233517883,83397605,4323701230
롯데에너지머티리얼즈(주),020150,2012/06,258000,-13000,186817000
롯데에너지머티리얼즈(주),020150,2013/06,2198000,1004000,128495000
롯데에너지머티리얼즈(주),020150,2014/06,30200782,-3293535,123320110
롯데에너지머티리얼즈(주),020150,2015/06,33712846,2130972,121351312
롯데에너지머티리얼즈(주),020150,2016/06,905929,10552119,125741380
롯데에너지머티리얼즈(주),020150,2017/06,29061002,27416090,145346919
롯데에너지머티리얼즈(주),020150,2018/06,21028980,20883335,155714349
롯데에너지머티리얼즈(주),020150,2019/06,23348412,20241727,143021771
롯데에너지머티리얼즈(주),020150,2020/06,19540327,14565121,142527344
