회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS),매출액증가율(IFRS)
(주)엘에스,006260,2017/06,65.64,82.25,2393,22.66,82.42,49.83
(주)엘에스,006260,2018/06,2.34,-4.09,2295,17.65,78.81,7.02
(주)엘에스,006260,2019/06,-4.66,28.34,2946,22.18,75.53,-0.51
(주)엘에스,006260,2020/06,-31.71,-42.61,1691,9.5,68.51,-24.71
(주)엘에스,006260,2021/06,208.71,218.07,5377,14.26,87.32,142.22
(주)엘에스,006260,2022/06,30.68,26.43,6798,13.34,91.03,25.36
(주)엘엑스인터내셔널,001120,2007/06,0,0,719,162.67,1.8,0
(주)엘엑스인터내셔널,001120,2008/06,36.31,30.21,936,189.65,2.24,9.42
(주)엘엑스인터내셔널,001120,2009/06,72.9,39.21,1304,188.47,5.62,-31.15
(주)엘엑스인터내셔널,001120,2010/06,-20.53,371.55,6147,173.38,2.9,54
(주)엘엑스인터내셔널,001120,2011/06,-13.46,-53.08,2884,196.81,2.06,21.85
(주)엘엑스인터내셔널,001120,2012/06,20.62,-28.64,2058,147.76,2.96,-16.13
(주)엘엑스인터내셔널,001120,2013/06,-31.57,-12.33,1804,128.46,2.13,-4.99
(주)엘엑스인터내셔널,001120,2014/06,0.65,0,-927,115.85,3,-28.34
(주)엘엑스인터내셔널,001120,2015/06,-72.36,0,1418,119.43,0.95,-13.08
(주)엘엑스인터내셔널,001120,2016/06,72.51,-14.66,1210,129.3,2.02,-18.42
(주)엘엑스인터내셔널,001120,2017/06,-20.31,13.52,1373,124.33,1.77,-9.06
(주)엘엑스인터내셔널,001120,2018/06,-20.05,0,-1780,140.5,1.37,2.96
(주)엘엑스인터내셔널,001120,2019/06,-59.56,0,4426,125.72,0.48,16.2
(주)엘엑스인터내셔널,001120,2020/06,0,51.19,6752,105.29,-0.9,-9.76
(주)엘엑스인터내셔널,001120,2021/06,0,-46.96,3815,94.43,-0.57,40.24
(주)엘엑스인터내셔널,001120,2022/06,0,124.25,8556,59.81,2.13,3.84
(주)엘지,003550,2007/06,0,0,1828,8.46,77.92,0
(주)엘지,003550,2008/06,165.23,138.95,4370,7.33,93.1,121.97
(주)엘지,003550,2009/06,-8.12,-11.1,3881,9.85,86.69,-1.33
(주)엘지,003550,2010/06,0,0,2023,6.14,91.34,0
(주)엘지,003550,2011/06,-8.43,-8.21,1852,5.26,85.94,-2.67
(주)엘지,003550,2012/06,0,0,0,0,0,0
(주)엘지,003550,2013/06,0,0,0,0,0,0
(주)엘지,003550,2014/06,0,0,0,0,0,0
(주)엘지,003550,2015/06,0,0,0,0,0,0
(주)엘지,003550,2016/06,0,0,0,0,0,0
(주)엘지,003550,2017/06,0,0,0,0,0,0
(주)엘지,003550,2018/06,0,0,0,0,0,0
(주)엘지,003550,2019/06,0,0,0,0,0,0
(주)엘지,003550,2020/06,0,0,0,0,0,0
(주)엘지,003550,2021/06,-18.35,1.55,7819,3.1,83.89,-15.39
(주)엘지,003550,2022/06,8.61,-54.3,3808,3.3,84.67,7.6
(주)엘지생활건강,051900,2007/06,0,0,2601,86.94,11.56,0
(주)엘지생활건강,051900,2008/06,23.43,44.63,3737,137.74,12.16,17.42
(주)엘지생활건강,051900,2009/06,24.31,39.17,5202,97.05,13.65,10.68
(주)엘지생활건강,051900,2010/06,16.26,-9.23,4722,150.89,13.77,15.3
(주)엘지생활건강,051900,2011/06,8.96,40.05,6614,124.18,12.91,16.17
(주)엘지생활건강,051900,2012/06,11.09,14.46,7572,128.21,13.19,8.75
(주)엘지생활건강,051900,2013/06,-8.06,-18.66,6157,146.73,11.64,4.21
(주)엘지생활건강,051900,2014/06,0.19,25.97,7759,130.6,11.11,4.93
(주)엘지생활건강,051900,2015/06,84.1,32.14,10262,113.33,16.27,25.74
(주)엘지생활건강,051900,2016/06,42.29,67.01,17140,76.62,18.52,25.02
(주)엘지생활건강,051900,2017/06,3.81,26.12,21618,50.38,19,1.14
(주)엘지생활건강,051900,2018/06,7.37,-3.07,20954,36.7,19.39,5.24
(주)엘지생활건강,051900,2019/06,13.14,-5.09,19886,27.88,19.44,12.85
(주)엘지생활건강,051900,2020/06,-1.83,26.53,25164,22.45,20.48,-6.83
(주)엘지생활건강,051900,2021/06,20.76,-12.79,21944,19.2,20.4,21.28
(주)엘지생활건강,051900,2022/06,-52.02,-56.01,9652,21.57,12.9,-24.16
(주)엘지에너지솔루션,373220,2021/06,,,,,,
(주)엘지에너지솔루션,373220,2022/06,0,0,-969,36.1,-8.81,0
(주)엘지유플러스,032640,2007/06,0,0,434,121.95,6.81,0
(주)엘지유플러스,032640,2008/06,20.55,19.48,518,97.81,7.65,7.26
(주)엘지유플러스,032640,2009/06,8.67,7.23,556,104.89,8.12,2.42
(주)엘지유플러스,032640,2010/06,238.58,296.43,1412,103.75,15.46,77.86
(주)엘지유플러스,032640,2011/06,-78.09,-85.25,208,142.65,3.39,-0.12
(주)엘지유플러스,032640,2012/06,-52.41,0,-26,200.99,1.33,21.13
(주)엘지유플러스,032640,2013/06,280.2,0,358,183.82,4.79,5.68
(주)엘지유플러스,032640,2014/06,-21.64,-62.28,135,197.3,3.8,-1.24
(주)엘지유플러스,032640,2015/06,68.46,250.64,474,172.03,6.83,-6.23
(주)엘지유플러스,032640,2016/06,-0.12,18.69,563,162.12,6.36,7.22
(주)엘지유플러스,032640,2017/06,17.86,13.13,636,138.58,7.12,5.35
(주)엘지유플러스,032640,2018/06,-4.65,-7.95,586,99.02,6.72,1.06
(주)엘지유플러스,032640,2019/06,-12.27,-6.63,547,112.07,5.65,4.25
(주)엘지유플러스,032640,2020/06,25.95,21.16,663,136.29,7.33,-2.88
(주)엘지유플러스,032640,2021/06,19.02,40.48,931,130.46,8.42,3.71
(주)엘지유플러스,032640,2022/06,-4.59,-18.54,770,134.05,8.01,0.29
(주)엘지화학,051910,2007/06,0,0,4821,106.21,5.77,0
(주)엘지화학,051910,2008/06,196.71,84.2,7731,72.8,11.97,43.01
(주)엘지화학,051910,2009/06,13.87,17.33,9623,60.67,15.47,-11.86
(주)엘지화학,051910,2010/06,38.25,44.42,14837,60.75,16.37,30.58
(주)엘지화학,051910,2011/06,3.88,10.47,16391,50.73,14.56,16.82
(주)엘지화학,051910,2012/06,-37.93,-37.67,10215,48.02,8.46,6.77
(주)엘지화학,051910,2013/06,-3.42,-3.24,9884,47.97,8.26,-1
(주)엘지화학,051910,2014/06,-26.69,-34.9,6433,39.65,6.11,-0.89
(주)엘지화학,051910,2015/06,28.74,22.72,7895,34.56,9.32,-15.62
(주)엘지화학,051910,2016/06,24.84,39.5,11015,28.64,11.67,-0.31
(주)엘지화학,051910,2017/06,19.86,18.02,12479,27.15,11.52,21.48
(주)엘지화학,051910,2018/06,-8.89,-3.56,12034,42.9,9.74,7.71
(주)엘지화학,051910,2019/06,-55.2,-54.62,5459,60.83,4.52,-3.54
(주)엘지화학,051910,2020/06,-3.32,23.01,6716,72.61,4.4,-0.62
(주)엘지화학,051910,2021/06,282.98,240.67,22509,61.15,18.66,-9.65
(주)엘지화학,051910,2022/06,-33.72,72.99,38932,57.62,9.38,31.87
(주)영원무역,111770,2010/06,,,,,,
(주)영원무역,111770,2011/06,0,0,448,59.03,5.58,0
(주)영원무역,111770,2012/06,60.6,64.19,735,76.02,8.18,9.45
(주)영원무역,111770,2013/06,-13.99,-7.88,633,57.72,7.24,-2.8
(주)영원무역,111770,2014/06,8.24,-16.47,521,53.12,6.64,18.07
(주)영원무역,111770,2015/06,-0.15,8.14,563,78,7.09,-6.55
(주)영원무역,111770,2016/06,29.07,37.29,773,73.71,8.03,14.01
(주)영원무역,111770,2017/06,6.94,25.92,983,66.8,8.53,0.61
(주)영원무역,111770,2018/06,-8.8,-30.46,684,56.49,8,-2.73
(주)영원무역,111770,2019/06,25.65,57.46,1077,52.91,9.04,11.13
(주)영원무역,111770,2020/06,-15.66,3.81,1118,49.76,9.96,-23.44
(주)영원무역,111770,2021/06,15.98,16.59,1304,30.72,10.57,9.36
(주)영원무역,111770,2022/06,92.09,72.37,2247,33.1,11.66,74
(주)영풍,000670,2007/06,0,0,60209,56.25,13.46,0
(주)영풍,000670,2008/06,-62.3,-51.69,29086,47.5,5.92,-14.23
(주)영풍,000670,2009/06,-44.81,28.21,37291,37.5,4.36,-25.06
(주)영풍,000670,2010/06,80.24,37.32,51750,36.8,5.72,37.4
(주)영풍,000670,2011/06,159.96,-25.53,38380,33.01,12.27,21.1
(주)영풍,000670,2012/06,-7.48,10.78,42516,38.82,10.26,10.68
(주)영풍,000670,2013/06,-38.5,-40.63,25243,31.56,6.52,-3.29
(주)영풍,000670,2014/06,-86.59,-27.13,18395,32.82,1,-12.49
(주)영풍,000670,2015/06,640.56,72.8,31787,31.49,6.96,6.42
(주)영풍,000670,2016/06,0.12,21.65,38670,24.3,6.79,2.64
(주)영풍,000670,2017/06,-46.64,-22.56,29946,25.82,2.66,36.34
(주)영풍,000670,2018/06,0,3.25,30919,27.02,-0.51,3.71
(주)영풍,000670,2019/06,0,28.2,39638,26.71,3.78,-9.21
(주)영풍,000670,2020/06,-83.8,-13.8,34167,22.36,0.72,-15.47
(주)영풍,000670,2021/06,373.35,39,47490,27.67,2.78,23.6
(주)영풍,000670,2022/06,88.9,22.79,58312,40.48,4.22,24.11
(주)오뚜기,007310,2007/06,0,0,6718,75.91,5.73,0
(주)오뚜기,007310,2008/06,53.06,48.95,10017,69.92,7.19,22
(주)오뚜기,007310,2009/06,-13.68,2.05,10331,61.51,5.75,8.02
(주)오뚜기,007310,2010/06,-19.09,-11.7,9153,73.45,4.6,0.96
(주)오뚜기,007310,2011/06,38.77,13.42,10382,69.95,5.83,9.67
(주)오뚜기,007310,2012/06,14.09,11.26,11593,70.88,6.11,8.87
(주)오뚜기,007310,2013/06,-2.82,1.69,11789,66.09,5.82,1.94
(주)오뚜기,007310,2014/06,19.89,21.81,14359,61.63,6.73,3.64
(주)오뚜기,007310,2015/06,18.79,15.16,16537,57.86,7.76,3.02
(주)오뚜기,007310,2016/06,-1.47,19.72,19803,58.93,7.02,8.9
(주)오뚜기,007310,2017/06,-7.67,-21.15,15655,54.19,6.26,3.59
(주)오뚜기,007310,2018/06,11.35,10.39,17283,51.39,6.69,4.26
(주)오뚜기,007310,2019/06,4.74,2.99,17669,49.02,6.97,0.4
(주)오뚜기,007310,2020/06,24.31,29.41,22864,62.63,8,8.43
(주)오뚜기,007310,2021/06,-32.38,-33.51,15166,65.13,5.21,3.83
(주)오뚜기,007310,2022/06,55.05,61.46,24487,55.04,7.09,13.93
(주)오리온,271560,2017/06,,,,,,
(주)오리온,271560,2018/06,0,0,826,75.53,13.36,0
(주)오리온,271560,2019/06,4.71,12.57,930,66.9,13.88,0.78
(주)오리온,271560,2020/06,19.63,17.53,1093,57.82,15.76,5.37
(주)오리온,271560,2021/06,11.85,11.77,1222,48.83,16.79,5.02
(주)오리온,271560,2022/06,5.34,12.49,1375,35.74,15.55,13.75
(주)오리온홀딩스,001800,2007/06,0,0,6139,97.58,7.91,0
(주)오리온홀딩스,001800,2008/06,15.53,5.65,6469,109.17,8.52,7.27
(주)오리온홀딩스,001800,2009/06,21.44,19.06,7688,135.09,9.68,7
(주)오리온홀딩스,001800,2010/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2011/06,0,0,4715,71.92,9.19,0
(주)오리온홀딩스,001800,2012/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2013/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2014/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2015/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2016/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2017/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2018/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2019/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2020/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2021/06,0,0,0,0,0,0
(주)오리온홀딩스,001800,2022/06,9.2,36.24,264,2.28,66.18,6.79
(주)우리금융지주,316140,2019/06,,,,,,
(주)우리금융지주,316140,2020/06,,,,,,
(주)우리금융지주,316140,2021/06,,,,,,
(주)우리금융지주,316140,2022/06,,,,,,
(주)유한양행,000100,2007/06,0,0,5882,32.63,14.83,0
(주)유한양행,000100,2008/06,15.49,19.81,6676,27.59,13.88,23.39
(주)유한양행,000100,2009/06,0.26,3.87,6594,17.16,12.57,10.76
(주)유한양행,000100,2010/06,0,0,0,0,0,0
(주)유한양행,000100,2011/06,0,0,4509,15.73,9.76,0
(주)유한양행,000100,2012/06,0,0,0,0,0,0
(주)유한양행,000100,2013/06,0,0,0,0,0,0
(주)유한양행,000100,2014/06,0,0,0,0,0,0
(주)유한양행,000100,2015/06,0,0,0,0,0,0
(주)유한양행,000100,2016/06,0,0,0,0,0,0
(주)유한양행,000100,2017/06,0,0,0,0,0,0
(주)유한양행,000100,2018/06,0,0,0,0,0,0
(주)유한양행,000100,2019/06,0,0,0,0,0,0
(주)유한양행,000100,2020/06,0,0,0,0,0,0
(주)유한양행,000100,2021/06,0,0,0,0,0,0
(주)유한양행,000100,2022/06,-61.22,101.47,1580,19.98,1.83,11.27
(주)이마트,139480,2011/06,,,,,,
(주)이마트,139480,2012/06,0,0,10484,89.68,7.41,0
(주)이마트,139480,2013/06,-6.27,-7.58,9690,87.57,7.13,-2.61
(주)이마트,139480,2014/06,-18.98,-21.86,7571,86.19,5.78,-0.01
(주)이마트,139480,2015/06,-4.32,118.01,16506,86.13,5.31,3.97
(주)이마트,139480,2016/06,-12.09,-60.09,6588,78.88,4.56,2.37
(주)이마트,139480,2017/06,4.83,18.7,7577,78.31,4.47,6.98
(주)이마트,139480,2018/06,-19.03,9.71,8337,71.16,3.38,7.13
(주)이마트,139480,2019/06,-53.9,-59.39,3147,78.62,1.55,0.22
(주)이마트,139480,2020/06,-29.3,362.66,16142,70.6,1.05,4.58
(주)이마트,139480,2021/06,68.59,45.34,23327,73.84,1.61,10.39
(주)이마트,139480,2022/06,-38.94,29,30768,91.65,0.97,1.27
(주)제일기획,030000,2007/06,0,0,5099,103.51,5.48,0
(주)제일기획,030000,2008/06,2.24,29.4,6568,85.09,5.09,10
(주)제일기획,030000,2009/06,44.63,8.87,7144,68.09,8.16,-9.74
(주)제일기획,030000,2010/06,35.87,28.21,365,71.21,8.22,34.82
(주)제일기획,030000,2011/06,25.39,4.5,0,76.89,9.64,6.91
(주)제일기획,030000,2012/06,-55.45,-48.66,196,77.79,3.23,33.06
(주)제일기획,030000,2013/06,69.14,12.91,236,95.2,5.15,6.01
(주)제일기획,030000,2014/06,-47.41,11.89,276,90.3,2.65,2.06
(주)제일기획,030000,2015/06,9.72,-33.42,171,79.28,3.33,-12.56
(주)제일기획,030000,2016/06,111.35,53.53,272,72.77,5.69,23.67
(주)제일기획,030000,2017/06,10.86,43.54,391,68.05,6.36,-0.8
(주)제일기획,030000,2018/06,2.06,-6.14,367,75.96,5.15,26.03
(주)제일기획,030000,2019/06,-5.85,30.65,479,75.47,5.23,-7.26
(주)제일기획,030000,2020/06,12.28,-7.99,441,70.3,7.66,-23.41
(주)제일기획,030000,2021/06,10.01,55.58,686,70.37,8.03,4.97
(주)제일기획,030000,2022/06,24.46,-35.5,442,67.98,7.4,35.02
(주)종근당,185750,2014/06,,,,,,
(주)종근당,185750,2015/06,0,0,-2159,91.44,7.09,0
(주)종근당,185750,2016/06,-7.54,0,1368,91.84,4.62,41.88
(주)종근당,185750,2017/06,75.75,76.1,2409,73.47,7.87,3.21
(주)종근당,185750,2018/06,14.26,-30.6,1598,66.72,8.3,8.29
(주)종근당,185750,2019/06,-5.55,48.27,2262,65.21,7.14,9.81
(주)종근당,185750,2020/06,74.66,85.37,3995,70.61,10.29,21.12
(주)종근당,185750,2021/06,-10.1,-9.64,3454,63.56,8.8,5.21
(주)종근당,185750,2022/06,-6.49,6.7,3559,84.46,7.46,10.24
(주)지누스,013890,2014/06,,,,,,
(주)지누스,013890,2015/06,,,,,,
(주)지누스,013890,2016/06,,,,,,
(주)지누스,013890,2017/06,,,,,,
(주)지누스,013890,2018/06,0,0,694,106.37,6.21,0
(주)지누스,013890,2019/06,284,253.05,2449,150.33,33.09,-27.96
(주)지누스,013890,2020/06,89.43,236.58,7179,41.36,46.36,35.17
(주)지누스,013890,2021/06,-63.68,-75.89,1581,40.94,16.24,3.68
(주)지누스,013890,2022/06,-85.06,0,-230,64.66,2.63,-7.75
(주)지에스,078930,2007/06,0,0,1943,27.47,86.41,0
(주)지에스,078930,2008/06,12.84,9.2,2123,26.38,90.15,8.16
(주)지에스,078930,2009/06,48.07,46.78,3126,28.11,94.96,40.57
(주)지에스,078930,2010/06,77.79,64.8,5150,21.59,96.62,74.73
(주)지에스,078930,2011/06,-49.28,-50.88,2486,15.62,93.66,-47.67
(주)지에스,078930,2012/06,-67.39,-69.45,759,16.13,84.6,-63.9
(주)지에스,078930,2013/06,187.02,217.21,2410,14.01,94.55,156.82
(주)지에스,078930,2014/06,-29.94,-33.91,1593,23.67,90.08,-26.48
(주)지에스,078930,2015/06,-42.87,-49.35,806,24.11,84.3,-38.95
(주)지에스,078930,2016/06,187.99,252.16,2841,21.8,93.02,160.99
(주)지에스,078930,2017/06,41.08,32.46,3763,23.31,94.78,38.47
(주)지에스,078930,2018/06,1.83,9.69,4128,17.32,95.35,1.22
(주)지에스,078930,2019/06,-37.12,-36.98,2601,16.84,92.1,-34.89
(주)지에스,078930,2020/06,-21.81,-23.71,1984,16.28,85.06,-15.34
(주)지에스,078930,2021/06,-41.98,-44.83,1094,18.37,77.3,-36.16
(주)지에스,078930,2022/06,261.99,298.16,4359,19.3,90.93,207.75
(주)지에스리테일,007070,2007/06,0,0,721,174.08,1.84,0
(주)지에스리테일,007070,2008/06,60.75,99.33,1437,177.83,2.56,15.42
(주)지에스리테일,007070,2009/06,67.46,213.72,4508,142.6,3.72,15.26
(주)지에스리테일,007070,2010/06,-38.06,593.63,31272,96.24,2.48,-7.17
(주)지에스리테일,007070,2011/06,-18.56,-93.59,401,73.8,1.77,14.03
(주)지에스리테일,007070,2012/06,85.24,59.92,641,104.75,2.8,17.16
(주)지에스리테일,007070,2013/06,-0.12,-6.25,601,83.93,2.69,4.02
(주)지에스리테일,007070,2014/06,-10.83,2.27,614,72.84,2.28,5.16
(주)지에스리테일,007070,2015/06,99.33,79.51,1103,79,3.75,21.43
(주)지에스리테일,007070,2016/06,-16.84,-17.61,909,105.56,2.66,17.38
(주)지에스리테일,007070,2017/06,-12.76,-0.79,901,91.13,2.09,11.05
(주)지에스리테일,007070,2018/06,-32.12,-20.18,719,91.32,1.32,7.06
(주)지에스리테일,007070,2019/06,35.32,20.57,867,152.44,1.71,4.52
(주)지에스리테일,007070,2020/06,121.88,94.5,1687,156.07,3.8,-0.06
(주)지에스리테일,007070,2021/06,-46.46,-40.56,1003,142.87,2.04,-0.25
(주)지에스리테일,007070,2022/06,12.55,50.07,1134,95.72,1.89,21.74
(주)카카오,035720,2007/06,0,0,481,138.1,21.64,0
(주)카카오,035720,2008/06,7.46,621.41,3393,58.58,19.98,16.39
(주)카카오,035720,2009/06,-34.86,-81.37,630,44.64,13.82,-5.86
(주)카카오,035720,2010/06,192.64,335.38,2701,30.94,27.87,45.17
(주)카카오,035720,2011/06,34.45,72.01,4562,24.84,29.61,26.53
(주)카카오,035720,2012/06,-0.6,-24.7,3438,19.7,27.64,6.5
(주)카카오,035720,2013/06,-18.83,-17.92,2790,18.35,19.45,15.33
(주)카카오,035720,2014/06,-28.23,-23.69,2179,19.68,13.71,1.85
(주)카카오,035720,2015/06,75.39,75.11,852,12.64,13.98,71.96
(주)카카오,035720,2016/06,-25.2,-47.5,411,41.35,11,-4.91
(주)카카오,035720,2017/06,-2.17,216.85,1241,40.88,9.37,14.8
(주)카카오,035720,2018/06,4.13,16.31,1299,28.75,9.23,5.67
(주)카카오,035720,2019/06,74.28,-51.54,598,30.99,11.54,39.51
(주)카카오,035720,2020/06,51.45,89.78,1075,24.62,14.75,18.49
(주)카카오,035720,2021/06,43.64,96.76,410,35.28,17.19,23.19
(주)카카오,035720,2022/06,49.46,607.49,2878,51.87,21.81,17.82
(주)카카오뱅크,323410,2021/06,,,,,,
(주)카카오뱅크,323410,2022/06,,,,,,
(주)카카오페이,377300,2021/06,,,,,,
(주)카카오페이,377300,2022/06,0,0,284,49.14,9.62,0
(주)케이씨씨,002380,2007/06,0,0,14124,43.17,13.47,0
(주)케이씨씨,002380,2008/06,-23.38,0.06,14073,55.21,8.46,21.98
(주)케이씨씨,002380,2009/06,37.73,-0.65,13981,61.68,11.1,4.99
(주)케이씨씨,002380,2010/06,0,0,0,0,0,0
(주)케이씨씨,002380,2011/06,0,0,20166,38.67,3.76,0
(주)케이씨씨,002380,2012/06,0,0,0,0,0,0
(주)케이씨씨,002380,2013/06,0,0,0,0,0,0
(주)케이씨씨,002380,2014/06,0,0,0,0,0,0
(주)케이씨씨,002380,2015/06,0,0,0,0,0,0
(주)케이씨씨,002380,2016/06,0,0,0,0,0,0
(주)케이씨씨,002380,2017/06,0,0,0,0,0,0
(주)케이씨씨,002380,2018/06,0,0,0,0,0,0
(주)케이씨씨,002380,2019/06,0,0,0,0,0,0
(주)케이씨씨,002380,2020/06,0,0,0,0,0,0
(주)케이씨씨,002380,2021/06,0,0,0,0,0,0
(주)케이씨씨,002380,2022/06,158.52,-73.84,11800,87.49,6.74,18.24
(주)케이티,030200,2007/06,0,0,2886,111.08,15.09,0
(주)케이티,030200,2008/06,-22.24,-47.57,1545,102.85,11.69,0.43
(주)케이티,030200,2009/06,6.75,89.33,2932,142.43,11.8,5.69
(주)케이티,030200,2010/06,54.3,20.24,2945,127.56,11.77,54.78
(주)케이티,030200,2011/06,2.8,9.2,3215,125.41,11.64,3.95
(주)케이티,030200,2012/06,-30.19,-29.35,2269,123.45,8.93,-8.99
(주)케이티,030200,2013/06,-48.17,-68.46,715,115.47,4.69,-1.4
(주)케이티,030200,2014/06,0,0,-3576,152.5,-10.49,-2.69
(주)케이티,030200,2015/06,0,0,2839,134.92,5.98,-6.43
(주)케이티,030200,2016/06,22.22,-30.96,1960,119.59,7.25,0.89
(주)케이티,030200,2017/06,1.84,-7.22,1818,101.64,7.34,0.59
(주)케이티,030200,2018/06,-1.25,18.27,2149,94.63,7.14,1.49
(주)케이티,030200,2019/06,-20.41,-17.91,1764,109.26,5.48,3.64
(주)케이티,030200,2020/06,13.27,12.36,1981,110.33,6.3,-1.4
(주)케이티,030200,2021/06,29.85,29.93,2676,111.65,7.92,3.24
(주)케이티,030200,2022/06,2.26,-34.19,1761,119.2,8.04,0.81
(주)케이티앤지,033780,2007/06,0,0,2469,44.05,34.07,0
(주)케이티앤지,033780,2008/06,18.91,28.19,3217,27.72,37.28,8.66
(주)케이티앤지,033780,2009/06,14.46,4.64,3416,32.87,39.56,7.85
(주)케이티앤지,033780,2010/06,-10.47,33.99,4631,26.11,41.79,-15.23
(주)케이티앤지,033780,2011/06,-13.6,-35.8,2970,22.03,35.88,0.62
(주)케이티앤지,033780,2012/06,19.19,3.62,3116,27.45,39.61,7.97
(주)케이티앤지,033780,2013/06,-8.81,-0.22,3106,26.37,38.29,-5.68
(주)케이티앤지,033780,2014/06,7.37,-7.18,2883,20.8,37.31,10.2
(주)케이티앤지,033780,2015/06,33.88,44.48,4163,24.52,44.99,11.02
(주)케이티앤지,033780,2016/06,-0.09,1.07,4202,23.6,44.94,0.05
(주)케이티앤지,033780,2017/06,1.98,-2.53,4091,19.6,43.41,5.57
(주)케이티앤지,033780,2018/06,-26.24,-1.37,4036,24.44,38.27,-16.33
(주)케이티앤지,033780,2019/06,21.18,-1.82,3962,26.37,40.28,15.14
(주)케이티앤지,033780,2020/06,4.59,7.07,4231,21.79,39.49,6.67
(주)케이티앤지,033780,2021/06,-7.33,-10.33,3871,20.67,33.61,8.88
(주)케이티앤지,033780,2022/06,1.89,26.67,5070,23.35,32.31,6
(주)크래프톤,259960,2017/06,,,,,,
(주)크래프톤,259960,2018/06,,,,,,
(주)크래프톤,259960,2019/06,0,0,0,3825.42,-679.34,0
(주)크래프톤,259960,2020/06,0,-62.52,0,66,-497.54,91.84
(주)크래프톤,259960,2021/06,0,362.07,8311,42.2,45.82,8590.92
(주)크래프톤,259960,2022/06,8.34,24.8,9022,14.47,49.37,0.54
(주)포스코인터내셔널,047050,2007/06,0,0,634,127.12,1.58,0
(주)포스코인터내셔널,047050,2008/06,37.05,-12.53,554,168.32,1.69,28.49
(주)포스코인터내셔널,047050,2009/06,14.36,24.81,672,156.79,2.01,-3.93
(주)포스코인터내셔널,047050,2010/06,7.94,61.65,1054,208.73,1.34,61.98
(주)포스코인터내셔널,047050,2011/06,-0.7,-43.86,583,411.92,1.14,16.98
(주)포스코인터내셔널,047050,2012/06,37.13,66.39,956,344.29,1.61,-2.94
(주)포스코인터내셔널,047050,2013/06,-39.78,-56.9,376,234.16,1.09,-11.55
(주)포스코인터내셔널,047050,2014/06,69.61,156.74,964,266.76,1.46,27.33
(주)포스코인터내셔널,047050,2015/06,26.44,20.69,1164,242.13,2.07,-11.01
(주)포스코인터내셔널,047050,2016/06,1.44,7.45,1251,187.93,2.52,-16.84
(주)포스코인터내셔널,047050,2017/06,-2.38,-36.01,758,227.18,1.72,43.01
(주)포스코인터내셔널,047050,2018/06,37.69,40.71,1039,215.51,2.17,9.34
(주)포스코인터내셔널,047050,2019/06,35.01,42.31,1479,196.2,2.85,2.68
(주)포스코인터내셔널,047050,2020/06,-23.42,9.76,1623,156.31,2.64,-17.25
(주)포스코인터내셔널,047050,2021/06,-25.66,-23.38,1244,191.21,1.37,43.76
(주)포스코인터내셔널,047050,2022/06,50.57,35.6,1687,261.4,1.56,31.63
(주)포스코퓨처엠,003670,2007/06,0,0,1299,27.23,6.39,0
(주)포스코퓨처엠,003670,2008/06,41.71,29.06,1677,40.5,6.62,36.75
(주)포스코퓨처엠,003670,2009/06,23.66,21.18,2032,40.43,5.79,41.46
(주)포스코퓨처엠,003670,2010/06,101.63,109.13,4249,42.02,9.41,24.09
(주)포스코퓨처엠,003670,2011/06,82.57,74.95,7434,51.57,9.78,75.57
(주)포스코퓨처엠,003670,2012/06,-15.49,-7.57,6871,46.8,7.28,13.52
(주)포스코퓨처엠,003670,2013/06,-30.21,-32.5,4638,40.02,5.39,-5.72
(주)포스코퓨처엠,003670,2014/06,40.67,35.75,6296,28.25,6.97,8.83
(주)포스코퓨처엠,003670,2015/06,-76.31,-72.75,172,22.53,1.82,-9.43
(주)포스코퓨처엠,003670,2016/06,137.76,91,328,17.33,5.02,-13.63
(주)포스코퓨처엠,003670,2017/06,113.35,122.92,731,16.73,9.89,8.21
(주)포스코퓨처엠,003670,2018/06,-24.69,-21.78,572,23.39,6.46,15.26
(주)포스코퓨처엠,003670,2019/06,-10.91,38.83,782,28.61,5.36,7.41
(주)포스코퓨처엠,003670,2020/06,-50.43,-27.54,557,118.07,2.64,0.61
(주)포스코퓨처엠,003670,2021/06,271.12,95.12,877,47.87,7.5,30.69
(주)포스코퓨처엠,003670,2022/06,-2.69,18.46,1013,80.28,4.91,48.68
(주)풍산,103140,2009/06,,,,,,
(주)풍산,103140,2010/06,0,0,2807,113.57,9.32,0
(주)풍산,103140,2011/06,-8.26,-29.9,1968,133.64,7.92,7.99
(주)풍산,103140,2012/06,-10.13,-15.73,1658,142.69,7.27,-2.09
(주)풍산,103140,2013/06,-28.19,-3.67,1597,133.5,5.18,0.67
(주)풍산,103140,2014/06,-17.58,-11.94,1406,133.13,4.67,-8.49
